candidate_id,q_R80,route_fraction,gate_power,fold,training_galaxies,test_galaxies,training_equal_galaxy_RMSE_km_s,test_equal_galaxy_RMSE_km_s,test_pooled_RMSE_km_s,fixed_RAR_test_pooled_RMSE_km_s,test_pooled_improvement_fraction,fixed_RAR_test_equal_galaxy_RMSE_km_s,test_equal_galaxy_improvement_fraction
q2__f0.15__n0__RAR,2.0,0.15,0.0,0,109,22,10.724981033846598,8.729436222882693,8.914913740647005,8.319855853035179,-0.07152261987745168,8.446928396182184,-0.03344503628421869
q1__f0.35__n1__RAR,1.0,0.35,1.0,1,97,34,10.547734490682759,9.994360219239054,9.928942031090276,9.247459853708607,-0.07369398604183908,9.926273057050434,-0.006859287649785051
q2__f0.2__n8__RAR,2.0,0.2,8.0,2,108,23,10.755324176136387,8.392633461745943,9.155481582294804,8.663065611322311,-0.05684084515404386,8.404495966695642,0.0014114475153187422
q2__f0.15__n8__RAR,2.0,0.15,8.0,3,106,25,9.375419026347636,13.788803193538898,11.443212352620986,12.251757783651795,0.06599423897440226,14.200167294471264,0.028968961590510767
q2__f0.15__n1__RAR,2.0,0.15,1.0,4,104,27,10.230282748172307,11.035698643117748,11.527216964655317,12.355063965333363,0.06700467136397459,11.318298554788052,0.024968409368451794
