system,target_kind,fraction_max,length_over_R80,radius_exponent,width_over_R80,external_direction_mix,tensor_axis_ratio,tensor_orientation,shape_gate,candidate_id,changed_parameter,changed_level,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
A3192,lenstool_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.023695058815633222,0.9401285717479879,0.2715700369309514,29.16029086831886
A3192,lenstool_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.032097485079831393,0.9504967403048267,0.29723625941884724,28.47011177434084
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.020244966612706004,0.934053007521912,0.26594636385047893,26.563206267784693
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.024393237790111176,0.9454370677418348,0.25957475672321006,22.50601465491274
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.02584175986572551,0.9355365922094973,0.27821914552132077,23.534261655170518
A3192,lenstool_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.02985807202181276,0.9216827404712374,0.3029946225236966,24.166410277204765
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.019742401649190985,0.9269627691477001,0.27735778877405554,27.910239008452358
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.02035665689239354,0.925563463359602,0.2797118804601302,28.452533507170287
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.022530327869375318,0.923199410462155,0.2845903346964025,28.98945560777703
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.025782856621598294,0.9214138764424787,0.29088709732643125,29.42188184244189
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.019515043034377077,0.9296639829086127,0.27369567728030475,28.19334583279934
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.02052215864109028,0.925571199030486,0.2797809287815989,28.584719798194595
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.026718434518506716,0.885923486688469,0.3500043614163585,32.19838456103911
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.023220579312482843,0.907818184899381,0.31110625436973405,30.21525702071478
A3192,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.018798420543918178,0.9451479417399282,0.24553806859710678,26.060098356048044
A3192,lenstool_best,,,,,,,,,LOCAL75,control,LOCAL75,0.026729836527246226,0.9566190145082455,0.30051012755377904,19.759648236316437
A3192,lenstool_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.06894585581818333,0.7697875226411824,0.5122935364404404,31.095492023668744
A3192,lenstool_best,,,,,,,,,C0351,control,C0351,0.02170687807811863,0.9328133320463726,0.2808062344613903,24.694175986751723
A3192,lenstool_best,,,,,,,,,W060,control,W060,0.020062465384760184,0.9393543378569471,0.25342843165759504,24.55258112288522
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.017778511731100247,0.9390485775163226,0.2554806410776034,13.551900853564867
A3192,glafic_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.01724902327225295,0.9589558204596393,0.22426407430512796,8.859463449228736
A3192,glafic_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.016922090274802508,0.9526622674389265,0.23182231667307085,11.129567152787825
A3192,glafic_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.020037235524110006,0.9190610057552923,0.2933136140715002,16.117452639406675
A3192,glafic_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.02791735579945491,0.8750189127086923,0.380571485717202,20.71333310818527
A3192,glafic_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.025566356598874657,0.9144355598545605,0.30047413525643296,14.801017237681739
A3192,glafic_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.018422604377251055,0.9387058931939187,0.255652835888983,13.053204991031546
A3192,glafic_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.02456160398135535,0.9147877478893205,0.30423616481995785,20.194777195942155
A3192,glafic_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.031489611477383356,0.8899560881031232,0.3488917955168582,20.901482785910318
A3192,glafic_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.022697410811819217,0.9221668533592438,0.2888816201233084,23.131348248804045
A3192,glafic_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.01921018276951169,0.9337535999783851,0.26643835489991535,20.346161074781477
A3192,glafic_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.020472510571887474,0.9415668348962443,0.2504995073767079,14.438336257459927
A3192,glafic_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.021236496790221982,0.9290657446916252,0.2745085906092348,15.424202238851581
A3192,glafic_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.0403916204014393,0.801448305780241,0.557209932443921,11.74227070132421
A3192,glafic_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.02357528333660089,0.9038513337898676,0.3323259176872006,13.003841187580585
A3192,glafic_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.01845965073345177,0.9548679711708812,0.2493000376787721,13.974774050907651
A3192,glafic_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.02603085296759624,0.9598612385394247,0.2883385745842389,13.240520251301932
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.01427518275442209,0.9560398632944326,0.22399461260847164,10.231819120847373
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.01745306233532989,0.9678401374535367,0.22074100378655204,4.695090308076093
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.02068657588794624,0.9586881050004977,0.2415828919433375,5.608258240073596
A3192,glafic_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.025341915092084357,0.9509109144313291,0.260836101237786,6.598249460453384
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.01834006044859646,0.936706152598752,0.2594471746207395,13.008481895387154
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.018210738489942625,0.9372421481875999,0.25854358927591237,13.534685043444941
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.01792920100848118,0.9401779908747961,0.2551212375236326,13.91529666383102
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.019137923837444313,0.9400401169874321,0.2610359625666804,14.13607693757583
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.02022541901185807,0.927762868636933,0.2777099060114697,13.2432594095181
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.02037274419732859,0.9270970973977423,0.27776057082863315,13.91732170615862
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.021443624967668717,0.9092905537659869,0.31230574002407974,17.2122730917162
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.019074652691973785,0.926662785027688,0.2787201424929136,15.208952832749254
A3192,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.01691306946938452,0.9530875451160267,0.23116148923581084,11.029003903662177
A3192,glafic_best,,,,,,,,,LOCAL75,control,LOCAL75,0.027423499629101546,0.9348782828392653,0.32902621817585737,4.389757703231831
A3192,glafic_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.055561265052893424,0.7851721726691568,0.49449391458284403,15.72845637039757
A3192,glafic_best,,,,,,,,,C0351,control,C0351,0.02160797635795441,0.9252837064306711,0.29507842968891745,14.205432594651635
A3192,glafic_best,,,,,,,,,W060,control,W060,0.01977200835120166,0.9314018824905786,0.26977713684667304,14.065160941408694
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.08957575508049487,0.7840360548693264,0.5031700290017462,25.57481616949032
ACT-CL J0102-4915,lenstool_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.11963080275172984,0.5648910451708283,0.6329590409769498,35.88746577409524
ACT-CL J0102-4915,lenstool_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.102899797908407,0.7100386003346036,0.5634606024084663,30.55035975281802
ACT-CL J0102-4915,lenstool_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.07930165012529261,0.8194801885828978,0.4545618044009837,21.114364482373098
ACT-CL J0102-4915,lenstool_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.06890814453083563,0.8415862599178581,0.4071097501356445,15.66935081037105
ACT-CL J0102-4915,lenstool_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.08585390551237979,0.7714079905328033,0.49350345869387285,33.36828114624736
ACT-CL J0102-4915,lenstool_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.08403056914735878,0.7595355013452141,0.5039374029007393,29.788290703382508
ACT-CL J0102-4915,lenstool_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.1020436344063184,0.6862394410951138,0.5716797318171271,35.552812927440314
ACT-CL J0102-4915,lenstool_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.1351176175723745,0.30518468328765413,0.7164104395145346,43.258002478603
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.08796806171105234,0.7835242762745687,0.48519699138593064,39.25722462106024
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.09059428676615786,0.7760659879329298,0.5008992958086997,30.757703500093303
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.0845544033416776,0.7884311077539903,0.4903000176559342,28.352061272859153
ACT-CL J0102-4915,lenstool_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.07801224096892288,0.8022893575677009,0.4597141051116385,31.163787603009013
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.11776805052285064,0.6358394166604672,0.6994845233093054,21.57695889499001
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.09067746998639578,0.7643649171120366,0.48438666782864354,23.552132703251758
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.1028564259086302,0.6981496415338257,0.5845190542965134,28.208303541657905
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.12168556925392,0.5253275889575981,0.6615615589934954,30.607937995306077
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.09866813168897667,0.736971756993695,0.5385232064470492,29.373109512111615
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.10469000408265738,0.6858865388315336,0.5815427699367716,28.943200859903328
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.11548983397265841,0.6008600321150432,0.6156050678987521,30.479242982293947
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.12198458793686813,0.550510920143906,0.6358019212836151,32.26146063051969
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.08546700921116544,0.7951748594598939,0.48969310055513754,26.183436557773774
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.08736595057089996,0.7897864369235983,0.4962616113699828,26.045478014608964
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.0947597508020816,0.7638699343481383,0.5227685775333656,25.559810614711527
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.10215677330782871,0.7298945165783691,0.5486663134076537,25.597382094856137
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.08542050591818834,0.7847602327403002,0.4903820072107134,27.687762849504058
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.0864506490610583,0.7894904946102517,0.4936040121335459,26.27071857471933
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.08337699805211193,0.8073424483374609,0.47394619418850503,22.963723499430834
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.08645919782229837,0.7965343970153158,0.488541790911638,24.289758252352172
ACT-CL J0102-4915,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.09580631801208603,0.7538216576085264,0.5318656747281734,27.997004552788773
ACT-CL J0102-4915,lenstool_best,,,,,,,,,LOCAL75,control,LOCAL75,0.16192619310958895,0.07939305855443293,0.776685595412517,47.047863445004594
ACT-CL J0102-4915,lenstool_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.07756588178524183,0.81502970268001,0.45908604908973716,48.69772710172667
ACT-CL J0102-4915,lenstool_best,,,,,,,,,C0351,control,C0351,0.08801596360825967,0.7453571362948106,0.5013194614407934,34.94631552620801
ACT-CL J0102-4915,lenstool_best,,,,,,,,,W060,control,W060,0.08813810804694495,0.748106901877405,0.5035849317930327,34.77300204427345
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.1002424511833432,0.7317342458984153,0.536137401848111,50.294188790328825
ACT-CL J0102-4915,glafic_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.13343156724200236,0.4721219531179394,0.6669095825068542,61.939254587821
ACT-CL J0102-4915,glafic_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.11520426948007007,0.6390388885794437,0.5972557299275789,56.05216288405586
ACT-CL J0102-4915,glafic_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.0881549617013595,0.7815006069911102,0.4856688925383141,44.664386616095555
ACT-CL J0102-4915,glafic_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.07420155929733188,0.8199724504273764,0.43188871531423073,35.56897688843307
ACT-CL J0102-4915,glafic_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.1030490185270899,0.6909962023475898,0.5485844949902509,59.93003226304587
ACT-CL J0102-4915,glafic_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.1006600002227309,0.691464256531029,0.54957949103541,55.97088114849338
ACT-CL J0102-4915,glafic_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.11628447914499072,0.585975600090182,0.6180025685515397,59.89530369952022
ACT-CL J0102-4915,glafic_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.15530679373557277,0.14651260146621933,0.7640121472175863,69.71140550114926
ACT-CL J0102-4915,glafic_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.10452264225050033,0.7040966618866255,0.540467084173892,63.716988935666095
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.10190117064340187,0.7158069327735651,0.5399954194603992,54.15101985660791
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.09821556412574803,0.7296518744675381,0.5299362064579274,54.27312971534448
ACT-CL J0102-4915,glafic_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.09459835877730503,0.7354842515050629,0.5134338105220647,57.61994126239919
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.12112618687763667,0.6750550847734222,0.6603823473059299,47.232516692101214
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.09808621751243579,0.752245460671851,0.4965204432309174,48.407652345325985
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.11524873484954518,0.6137829924103761,0.6183312739136498,53.05927409185716
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.13378167963116638,0.4213831652091771,0.6897956275997124,55.66296754861078
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.10878770169313595,0.680780947992632,0.56967061886374,54.49685726343121
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.11322352209189354,0.6328593683044225,0.6055221744787098,53.61366475145934
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.1272567176483983,0.5242125594001726,0.6467217212220444,56.556224988917464
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.13633158455610922,0.45781335043858506,0.6707517895960907,59.339368728628244
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.09672699271307753,0.7407889338787649,0.5259707834818982,51.310702512746204
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.09837487397114392,0.7360825684218317,0.5310897209941452,50.84601301760716
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.10509788493502141,0.7126625714373611,0.5525851746278762,50.070583682334444
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.11205635723596385,0.6826757083529044,0.5738502697270258,49.88642012283777
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.0970108614327579,0.7323088824169806,0.5266704205812573,52.91650404913529
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.09723691788949831,0.738390311375802,0.5276186191523691,51.02634872376782
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.0930379282477991,0.7636787989743329,0.506009203309322,47.080563353369094
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.09664720753814385,0.7485825151338773,0.5211180819197027,48.73554006536507
ACT-CL J0102-4915,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.10730717183599764,0.6927716719865195,0.5653494331242718,53.14213823019021
ACT-CL J0102-4915,glafic_best,,,,,,,,,LOCAL75,control,LOCAL75,0.17848741166924925,-0.04608664117089743,0.8107223227318133,73.7599279870359
ACT-CL J0102-4915,glafic_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.11448974561223736,0.7065088663511775,0.5778728405936675,75.90740827672938
ACT-CL J0102-4915,glafic_best,,,,,,,,,C0351,control,C0351,0.10511691447597184,0.6730223090608528,0.5571300010243423,61.33516007172959
ACT-CL J0102-4915,glafic_best,,,,,,,,,W060,control,W060,0.10565054052675907,0.6697395237580672,0.5595333797073669,61.17834005146569
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.027680894648639223,0.89738292875428,0.3567267951963956,32.70908181952488
CL J0152.7-1357,lenstool_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.0322223671250378,0.8734646821170687,0.3839360911764706,34.97018018549407
CL J0152.7-1357,lenstool_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.029547367292104502,0.8874126555759209,0.3667313839538574,33.80393244889061
CL J0152.7-1357,lenstool_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.02667048857420548,0.9032407623781601,0.3553225582273418,31.706032021569154
CL J0152.7-1357,lenstool_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.027115641418090152,0.9040240908742136,0.37436634171876243,30.304126947159098
CL J0152.7-1357,lenstool_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.04293028745988351,0.8099333382084045,0.49424739547353014,53.840160351024615
CL J0152.7-1357,lenstool_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.0381619611188509,0.8541682263024453,0.4385012377370775,45.4620388284569
CL J0152.7-1357,lenstool_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.02439818109051161,0.9042825829327961,0.3261203143997325,24.45963221770039
CL J0152.7-1357,lenstool_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.028936906202259017,0.8941310756658123,0.3331400102762083,21.604575651501364
CL J0152.7-1357,lenstool_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.024928814219018273,0.8907945769586899,0.3422100185664086,25.20370542770474
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.024085609530676982,0.9010541772262073,0.33446891212550645,27.848483104279094
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.036591235856354876,0.8606371247100986,0.4304427501106206,43.763810601378445
CL J0152.7-1357,lenstool_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.041227757222316475,0.8497525413139512,0.4643538262311781,50.183604062939196
