system_label,evidence_class,scalar_control_RMS_arcsec,phase90_RMS_arcsec,phase90_improvement_fraction,phase90_all_roots,root_complete_phase_fraction,phase_response_span,preferred_phase_degrees_diagnostic_only,best_phase_improvement_diagnostic_only,phase90_outcome,cohort,R80_kpc,parent_alpha_R80_arcsec,baryonic_alpha_R80_arcsec,Delta80,self_routed_fraction,quadrupole_Q,epsilon_scalar_control,epsilon_linear_Q_over_total,epsilon_quadratic_Q2_over_total,epsilon_quadratic_Q2_routed,epsilon_quadratic_Q2_strong_screen,epsilon_quartic_Q4_over_total,images,mean_residual_dot_route_shift_arcsec2,weighted_alignment_cosine,images_with_first_order_improving_shift,route_shift_RMS_arcsec,fixed_route_improvement,selected_epsilon,universal_phase_degrees
MACS0329,spent_diagnostic_fixed_geometry,19.640918303224144,19.61820403769137,0.0011564767584744118,True,1.0,0.003040369751593941,90.0,0.0011564767584741,weak_improvement,P0581_four,244.14229945401132,12.426952899283638,1.512208296367969,7.217752097466182,0.878312221135469,0.278468056289293,0.0,0.0338861592545672,0.0094362129027287,0.0082879411137028,0.0011482717890258,0.0007317260186394,3.0,0.1092550039978213,0.4397346405623653,2.0,0.0153480481138737,-0.0002834811205905,,
MACS0429,spent_diagnostic_fixed_geometry,13.340671165155747,13.383339304546723,-0.0031983502825869703,True,1.0,0.006491993320490663,-90.0,0.0030553391367685,worse,P0581_four,228.53855516930213,11.828173711638785,1.4767400426679058,7.009651915627471,0.8751506294488378,0.2223445575884905,0.0,0.0277595780603996,0.0061721911026827,0.0054015969285913,0.0007705941740914,0.0003051352428919,2.0,0.2872653764216872,0.5543054200696228,1.0,0.0416594305577758,-0.0016176580045179,,
MACS1115,spent_diagnostic_fixed_geometry,26.997076834472395,26.831314166330568,0.00614002283129278,True,1.0,0.010950560979529067,-67.5,0.0170905838108218,weak_improvement,P0581_four,235.841224203368,14.005814539310782,1.7244233176098056,7.122028040495305,0.8768780414184563,0.3736004344320205,0.0,0.0459984172141859,0.0171850286544052,0.0150691742681948,0.0021158543862103,0.002398639635489,2.0,-6.681870774721811,-0.9019743212522644,2.0,0.2744187224420543,0.0091580624454774,,
MACS1931,spent_diagnostic_fixed_geometry,27.11031803547668,27.17159634557372,-0.002260331657373049,True,1.0,0.013315512393834217,-90.0,0.0066052800197239,worse,P0581_four,211.93048256927227,46.44345947844168,3.739392332807009,11.420055277692263,0.919485060441228,0.511758174814234,0.0,0.0412041785138755,0.0210865751909808,0.0193887908639775,0.0016977843270033,0.0055224987526733,4.0,4.074558801375892,0.7313519219370199,2.0,0.3069197669299178,-0.0055922958887408,,
RXJ2129,spent_diagnostic_fixed_geometry,1.2561701083427703,1.1526479042543816,0.08241097555247723,True,0.5555555555555556,0.08283655916366373,67.5,0.0917544496821036,strong_improvement,RXJ2129,184.29674534678944,28.78262867318192,2.556539695435304,10.25843213957258,0.9111776855246948,0.294170952261935,0.0,0.0261289448313096,0.0076863765826259,0.0070036548246282,0.0006827217579976,0.0006651525049638,7.0,-0.0389658750078723,-0.2578563333889012,3.0,0.2279945972409524,0.0082567793811004,,
A383,chronological_formula_transfer_full_refit,9.096624055914212,9.08075584165191,0.0017444069541364682,True,,,,,weak_improvement,P0619_transfer,131.23682857842118,14.113927822315258,1.6654433535986728,7.47457692981153,0.882000009170695,0.3882188759892523,0.0,0.0458098238064948,0.0177842383074231,0.015685698350241,0.0020985399571821,0.0026803318369128,,,,,,,0.0177842383074231,90.0
MS2137,chronological_formula_transfer_full_refit,inf,inf,,False,,,,,root_incomplete,P0619_transfer,263.207237659546,11.233037048034817,1.3272793808257952,7.463204665355338,0.8818414490088414,0.5878702684299809,0.0,0.0694618990884699,0.0408345852627951,0.0360096298378183,0.0048249554249767,0.0141120836333652,,,,,,,0.0408345852627951,90.0
