cluster,channel,AQUAL_baseline_normalized_RMSE,prediction_normalized_RMSE,improved
AS295,convergence,0.8994374970022173,0.8706198775257871,True
AS295,shear_1,0.953889540426961,1.0474565984484558,False
AS295,shear_2,0.8415130697001787,0.7378679290102893,True
PLCKG287,convergence,0.9180688488874194,0.7341740312800445,True
PLCKG287,shear_1,0.9444782715588886,0.7906303802360162,True
PLCKG287,shear_2,0.8833488218015043,0.6473651367667088,True
