cluster,K_Einstein,mass_boost,M_total_Msun,M_required_Msun,v_turb_kms,L_turb_kpc,A_global
ABELL_1689,0.8941640851687365,1.9278393973624213,2.9304777582049452e+16,100000000000000.0,1000,50,1.0
MACSJ0416,0.8929284978009762,1.938659422036193,5.5569755202841816e+16,100000000000000.0,1000,50,1.0
MACSJ0717,0.8929284978009762,1.938659422036193,5.5569755202841816e+16,100000000000000.0,1000,50,1.0
