permutation,mean_galaxy_rms_kms
201,16.463732983571557
202,16.500228880721252
203,16.619574618607093
204,16.5539257625446
205,16.434333722409075
206,16.421757905583945
207,16.400010105416403
208,16.525082139755963
209,16.436054959476607
210,16.58654020962843
211,16.37856586685625
212,16.46538145674804
213,16.655834799488773
214,16.454453680651064
215,16.443656185082713
216,16.508677657545682
217,16.428425348262607
218,16.458090351994283
219,16.508571778903843
220,16.438544980073168
221,16.4552270629703
222,16.6429909230624
223,16.31847633961683
224,16.43748247204484
225,16.43845977084168
226,16.362428825141397
227,16.47855653235191
228,16.58988783959719
229,16.488386260244514
230,16.356102646462876
231,16.659615021463228
232,16.545035550294283
233,16.43960000789282
234,16.344380868063514
235,16.39782560076026
236,16.403201183203798
237,16.65554176310546
238,16.464983611060468
239,16.426193963007155
240,16.519597862023975
241,16.42799065676412
242,16.533749616135072
243,16.364847159702283
244,16.349230139035317
245,16.53395414354555
246,16.436659075641128
247,16.48410401979622
248,16.419304270773594
249,16.543413364379926
250,16.606541806274556
251,16.309957412041065
252,16.440293877048706
253,16.556221044345314
254,16.451976091381578
255,16.60929247408223
256,16.323290128953413
257,16.25664088513534
258,16.378231177680874
259,16.45923434090367
260,16.381042986621612
261,16.519317868480655
262,16.61177315741476
263,16.287159967227385
264,16.565892458601162
265,16.37525180360127
266,16.59510899761965
267,16.41676720943801
268,16.588289723630055
269,16.419437170378238
270,16.44505025785798
271,16.519980977599424
272,16.504917040918745
273,16.376683386276664
274,16.4275597242361
275,16.529631234728573
276,16.37281123393088
277,16.511064811596448
278,16.5483692824024
279,16.576383924805967
280,16.442051564323712
281,16.46619877015739
282,16.40932904101537
283,16.613767622544437
284,16.5529423568987
285,16.693258326603964
286,16.46739402813496
287,16.3689619437673
288,16.582383755710836
289,16.440775648214423
290,16.468717834223835
291,16.42549946045341
292,16.567098212127366
293,16.358195075669105
294,16.6064176990653
295,16.451501924778785
296,16.40373403305917
297,16.383350023358673
298,16.532032348438904
299,16.45074832902646
300,16.408246851426252
301,16.328375080167742
302,16.590773047490405
303,16.19590986598216
304,16.56913034980625
305,16.575239570631705
306,16.53602525310148
307,16.52450929965986
308,16.436585106970977
309,16.532471935597165
310,16.297230822609762
311,16.398986364636727
312,16.55754264166052
313,16.355203141750078
314,16.578196998382833
315,16.533431156654686
316,16.36366116475066
317,16.493690948998342
318,16.461902610252846
319,16.68067976484961
320,16.362436616672273
321,16.327560160167394
322,16.58984585458837
323,16.41195692711153
324,16.622545872922128
325,16.586040782388398
326,16.422038003740187
327,16.50335210761703
328,16.359058782044496
329,16.49472647571737
330,16.5307354550659
331,16.442340069728512
332,16.470653541237624
333,16.265104498067934
334,16.456751070316997
335,16.432854978612024
336,16.455983509648256
337,16.376854601367416
338,16.490600054902377
339,16.53081561033454
340,16.479336949876465
341,16.416700017690832
342,16.46902437768998
343,16.556511940688274
344,16.510389366282254
345,16.501014926597332
346,16.413844260452144
347,16.40122043278741
348,16.566248649729804
349,16.439210018559134
350,16.596702408533464
351,16.430644424926818
352,16.471405046349773
353,16.407060108459582
354,16.429553644043843
355,16.347219321515702
356,16.530520451519962
357,16.568244140347982
358,16.44160934220141
359,16.411290493643204
360,16.390663188457843
361,16.405435727723162
362,16.419028969310784
363,16.418364929315448
364,16.401556821328445
365,16.62281876638781
366,16.510119498856383
367,16.32270148022835
368,16.345972199447043
369,16.486061400608694
370,16.507222275426514
371,16.371862398996257
372,16.35924332224822
373,16.459515900445417
374,16.67174191512329
375,16.279769732841473
376,16.424232481122964
377,16.39853233168752
378,16.413963565671143
379,16.549238032304718
380,16.47001702852996
381,16.58632571344835
382,16.425193094812254
383,16.468301350866916
384,16.444169689631124
385,16.61773835392755
386,16.47155048003586
387,16.38694911471158
388,16.55331730890673
389,16.440328837275874
390,16.698024063153163
391,16.563550205879746
392,16.560747471312215
393,16.47380163505117
394,16.473756105557204
395,16.423437855026062
396,16.532008528690092
397,16.58546074512246
398,16.356795425800662
399,16.30169019007074
400,16.536464835424674
401,16.484240605042505
402,16.435510242942232
403,16.60935017046663
404,16.50929323552526
405,16.386940201294525
406,16.512727908599732
407,16.396411796446422
408,16.416673151476637
409,16.465054291414976
410,16.561404006772147
411,16.497731952390467
412,16.164907191113084
413,16.63753546895044
414,16.6073791477608
415,16.333407108415308
416,16.334379201028806
417,16.447622113346565
418,16.46372996059385
419,16.592343030517302
420,16.501213809731176
421,16.407109273433534
422,16.44570625182758
423,16.57397591879532
424,16.3478759435133
425,16.38352014499069
426,16.402208272103696
427,16.476941067694934
428,16.43174581126112
429,16.636976846169574
430,16.4096109124312
431,16.454678568166873
432,16.554195673423823
433,16.438274740677283
434,16.445911093547632
435,16.292350178434617
436,16.676565147242368
437,16.71415909722075
438,16.541879686826714
439,16.4541161028607
440,16.542816937529178
441,16.549463268279446
442,16.447073747930588
443,16.38582016044858
444,16.674371372389736
445,16.584323795373802
446,16.51840583721085
447,16.406741298172957
448,16.528667176973713
449,16.61353110822694
450,16.34589469576327
451,16.585066275257503
452,16.416350107312105
453,16.290857245994378
454,16.513881108307405
455,16.347413124414796
456,16.594347766318645
457,16.340152949886743
458,16.614260767650677
459,16.492127046620396
460,16.56150162442718
461,16.546112284412413
462,16.391022915821722
463,16.356750563101773
464,16.46614443487859
465,16.505783987276967
466,16.580993693571166
467,16.441789747377985
468,16.348967983386544
469,16.474784732773646
470,16.565271404074572
471,16.4316264218247
472,16.47479456601965
473,16.468657839245225
474,16.614915610566687
475,16.505770943938575
476,16.57690361583889
477,16.399019794003916
478,16.57993443942868
479,16.467180586189034
480,16.49766844490427
481,16.57543058073869
482,16.29922860260931
483,16.61690875493416
484,16.40398280961903
485,16.495382743585207
486,16.46459047849086
487,16.350625698875554
488,16.533057815882263
489,16.524087571948833
490,16.381914991017304
491,16.44494623638077
492,16.373640446620083
493,16.426514835094427
494,16.272064203037797
495,16.524516741685794
496,16.425127052949083
497,16.447669467563358
498,16.550664653816874
499,16.401295742057826
500,16.405507487401152
501,16.540316629827778
502,16.351260153139364
503,16.57205136815627
504,16.546945335415394
505,16.46501448593427
506,16.49288433211944
507,16.251654314613443
508,16.297877115448514
509,16.641304198176403
510,16.493216464343256
511,16.450994228999278
512,16.49849265034333
513,16.430192226930913
514,16.44627871453749
515,16.510703982704143
516,16.257392458458913
517,16.54189351383077
518,16.440048341299043
519,16.506211102188413
520,16.495409468344867
521,16.48488563980593
522,16.433251166854635
523,16.51939031761652
524,16.508689239760443
525,16.350120862374364
526,16.53948727647932
527,16.624649912678624
528,16.420883292616598
529,16.51762335624308
530,16.44936369011807
531,16.42872397657379
532,16.402218155607116
533,16.60338731824084
534,16.485681178885855
535,16.44589847603794
536,16.44102782359826
537,16.507123647717695
538,16.568875855775048
539,16.33146878808681
540,16.487897169219778
541,16.455267262844238
542,16.43112669162512
543,16.42328956910522
544,16.26637439576093
545,16.642892065077742
546,16.573233698701326
547,16.344669795474868
548,16.559840330230976
549,16.55993997196624
550,16.412244238126426
551,16.379005191581303
552,16.55808972007319
553,16.47123860973168
554,16.696900873839702
555,16.422185023701843
556,16.43671741752412
557,16.480355975383045
558,16.550061845215048
559,16.38185406383169
560,16.37995313687733
561,16.252550136293436
562,16.561260045565298
563,16.42945945497471
564,16.371675185524676
565,16.406829755643493
566,16.35803449224562
567,16.5727377971297
568,16.376041304298624
569,16.463670946661175
570,16.49424328591064
571,16.39632465551272
572,16.472573115957232
573,16.535576811141443
574,16.486526175189024
575,16.632185766119107
576,16.5549246589517
577,16.525753364500783
578,16.593629174299128
579,16.406487804688812
580,16.462716558491554
581,16.514572370352198
582,16.4876311148517
583,16.601856302937776
584,16.449075235173044
585,16.608930271530504
586,16.47603579217665
587,16.451037608953357
588,16.375975991720352
589,16.371842237790688
590,16.420352635657693
591,16.431736049027766
592,16.51384739602692
593,16.56938336931813
594,16.422465251733218
595,16.33083938222267
596,16.42927636655219
597,16.53640966680142
598,16.592219714890966
599,16.428460905598115
600,16.497612583810373
601,16.434920341408073
602,16.525158779185098
603,16.305690391205744
604,16.5419072642333
605,16.338621914559607
606,16.40752185153504
607,16.39065123065652
608,16.442545547363135
609,16.346685831360375
610,16.488119328867462
611,16.355948054076944
612,16.45931202906248
613,16.36360454812556
614,16.522295619774468
615,16.45410840611088
616,16.347980576232718
617,16.301486683951897
618,16.266645421470496
619,16.48073388085625
620,16.518120343436117
621,16.363588650649973
622,16.444147315549124
623,16.49975389035123
624,16.473503338464646
625,16.437184199267
626,16.29818891154327
627,16.45300584012637
628,16.540853562320027
629,16.532549820409614
630,16.46717078467038
631,16.531655766951587
632,16.35237538387938
633,16.43862533613233
634,16.584108312829894
635,16.55796635791122
636,16.468477191613076
637,16.314780664479112
638,16.395869765546323
639,16.42225768665006
640,16.521697973013012
641,16.53980516440152
642,16.53121031457357
643,16.420782507154236
644,16.50812135028149
645,16.3739218136209
646,16.53107947916172
647,16.45154164775455
648,16.31934358121549
649,16.507305295869028
650,16.383724884141056
651,16.400694680964378
652,16.431001555492962
653,16.414065058013982
654,16.543044493734747
655,16.441350206325566
656,16.317045755425834
657,16.584106851953287
658,16.451455851975354
659,16.407331291209662
660,16.49583051371454
661,16.29198411458026
662,16.486291535520692
663,16.3847161103338
664,16.57431250070559
665,16.462566436808224
666,16.553151919572258
667,16.408867399435483
668,16.27848751735119
669,16.625701335909884
670,16.354308705587744
671,16.316220441832847
672,16.48573319054697
673,16.48890658900918
674,16.484412329820213
675,16.31552438443292
676,16.342540574216546
677,16.465025928062435
678,16.212288555529582
679,16.505270107023218
680,16.418956624256396
681,16.368314930031097
682,16.370611278185457
683,16.56383278896728
684,16.382315213760858
685,16.37394586473753
686,16.37407650585607
687,16.348295396257218
688,16.511901636926392
689,16.338006896601016
690,16.56397350573064
691,16.558178448051745
692,16.54887439411984
693,16.491434982398243
694,16.470568215240796
695,16.449564582700493
696,16.38863673878181
697,16.488981494322864
698,16.42503052937373
699,16.373237087530867
700,16.4157199607873
701,16.38337509900752
702,16.546909497916587
703,16.420631737272863
704,16.336651736170957
705,16.4504144082361
706,16.396647644849587
707,16.36522581817769
708,16.387801826645326
709,16.567919262035357
710,16.41576151352254
711,16.470779093443046
712,16.481132187090083
713,16.399440028139445
714,16.399258487575764
715,16.638711875884756
716,16.61826715001448
717,16.591327653889362
718,16.374731153837235
719,16.333138796346653
720,16.32815588509993
721,16.54388906327925
722,16.47423735503146
723,16.46286486437337
724,16.327588484743433
725,16.55665004717026
726,16.519063106623268
727,16.472407104704164
728,16.349132869581325
729,16.365804033760334
730,16.497078823688227
731,16.40879154741343
732,16.531444166692342
733,16.50752060944043
734,16.485173906391655
735,16.458561704066668
736,16.55753997153601
737,16.413684723570817
738,16.469573308286506
739,16.27912684174676
740,16.517255649900846
741,16.463208736249417
742,16.573332442330877
743,16.39105667909657
744,16.574993927447117
745,16.389138795034746
746,16.465852980853438
747,16.502204205357486
748,16.298635963493066
749,16.40784098609147
750,16.382944723214234
751,16.444914976790393
752,16.326708323054724
753,16.526224423224125
754,16.529744896621633
755,16.6233767347449
756,16.36819928837154
757,16.58422686759439
758,16.33981080813749
759,16.433418264365372
760,16.449064567082093
761,16.421298598962238
762,16.340807304019698
763,16.479295337147573
764,16.494064031819384
765,16.420634264356522
766,16.533800240280616
767,16.506998098919105
768,16.416023583995443
769,16.462780185794788
770,16.475858158229148
771,16.31378673109842
772,16.500595973828005
773,16.46434770137891
774,16.440476969648802
775,16.60661283573553
776,16.605088017557463
777,16.47707753301789
778,16.33010432103464
779,16.26711070339426
780,16.627711921907203
781,16.512549570786977
782,16.517769171571462
783,16.401317570312415
784,16.358258401082317
785,16.499686109909483
786,16.542990194419048
787,16.418213427911684
788,16.489932158609584
789,16.46212108338872
790,16.44940548369247
791,16.56444092109646
792,16.41844870455199
793,16.561218231277962
794,16.543568923277846
795,16.41243624403823
796,16.439063240656846
797,16.4137472576597
798,16.61954186560901
799,16.38248055207033
800,16.492598004978813
801,16.427010887469876
802,16.458311054291457
803,16.42027524291761
804,16.409984599173704
805,16.34787169971354
806,16.519295454239703
807,16.40865583603722
808,16.319892985739493
809,16.4126565039281
810,16.5252823999648
811,16.445314884828672
812,16.440450274589445
813,16.531187376139357
814,16.43658396413435
815,16.371815728978934
816,16.569266843590633
817,16.527207556537387
818,16.489051491373207
819,16.453656367078654
820,16.608900360181767
821,16.37323682420728
822,16.422303686034045
823,16.50440146475107
824,16.28532248456265
825,16.366837302540194
826,16.50079284864788
827,16.578430619148307
828,16.400930487290637
829,16.495345223742028
830,16.201486687177628
831,16.45264201485446
832,16.27434251314918
833,16.4573881300511
834,16.524885069535717
835,16.29695481428705
836,16.22807288428829
837,16.48361880373348
838,16.47242116310364
839,16.39753817368991
840,16.591140224269573
841,16.500757438988092
842,16.352555314025075
843,16.489789024826404
844,16.589407631170282
845,16.424975388383444
846,16.50134496349749
847,16.603650627535803
848,16.415992957783004
849,16.6315727377518
850,16.45412543846353
851,16.432758665932045
852,16.49845785108153
853,16.463430300431458
854,16.54412446984848
855,16.493480657200905
856,16.41775748515596
857,16.445898912454695
858,16.501728415015382
859,16.451692306648166
860,16.27411575184703
861,16.303068315994164
862,16.60745105557266
863,16.52081783383583
864,16.351152568636238
865,16.375160922095247
866,16.37930081872882
867,16.588339987878353
868,16.437625106036943
869,16.489124983268066
870,16.510758889735136
871,16.394793671477238
872,16.48334859729534
873,16.396020505912265
874,16.49256641938561
875,16.49228365888761
876,16.511387233914135
877,16.49893926793932
878,16.531757818221973
879,16.527527149402214
880,16.371847760112832
881,16.43138013404028
882,16.436579764165757
883,16.311955323596024
884,16.48648645138621
885,16.484725471496738
886,16.624755916522233
887,16.354723596369364
888,16.517634240747306
889,16.40221347193587
890,16.48852278911367
891,16.457840979883038
892,16.39751034824242
893,16.552395970481786
894,16.3612459983342
895,16.4146621407628
896,16.454169463270503
897,16.426602461071216
898,16.583378733508425
899,16.306537331989244
900,16.5520944549364
901,16.50805805209035
902,16.424507635724613
903,16.431160748722327
904,16.573340064485492
905,16.567904350247495
906,16.543020153961745
907,16.501928359238157
908,16.582168246570458
909,16.354094465199267
910,16.38938316938471
911,16.4906704649934
912,16.52032931955685
913,16.559996187930647
914,16.496224185942438
915,16.499919572646633
916,16.696314567577343
917,16.304255757913126
918,16.421515424039416
919,16.452564703643517
920,16.547160982231066
921,16.299604004492068
922,16.48469569559447
923,16.404953985790232
924,16.380689692518953
925,16.54626021226732
926,16.445997101898
927,16.5170748213276
928,16.46196588213402
929,16.47828610244593
930,16.409320672311623
931,16.415130356466516
932,16.490253367889753
933,16.462744008797582
934,16.300323380809704
935,16.607381744462256
936,16.363876414278828
937,16.372917824015914
938,16.48997802434272
939,16.440902056568607
940,16.325450422345977
941,16.5718196645662
942,16.470021110952203
943,16.36550639803696
944,16.46784622731114
945,16.464553333057864
946,16.48238970166836
947,16.467609040515715
948,16.320199154303115
949,16.550519709091287
950,16.497573658154195
951,16.48518086800633
952,16.563656892900404
953,16.577857523792296
954,16.493425205630622
955,16.274365193663048
956,16.355185454297956
957,16.487100194268105
958,16.453678452070378
959,16.521678494232226
960,16.486796970382635
961,16.49792269308228
962,16.39196477584305
963,16.516040217154256
964,16.402202140862805
965,16.562912969154763
966,16.61843487360976
967,16.495741655603794
968,16.4871345351138
969,16.58919917703362
970,16.416231061272022
971,16.530437890206088
972,16.533463246034742
973,16.645208641580926
974,16.46312441682434
975,16.286998045614055
976,16.297513400937742
977,16.364573852691244
978,16.33177054753467
979,16.365369207588977
980,16.43176141455243
981,16.43131152029061
982,16.51906373577228
983,16.53251858010158
984,16.398005874662342
985,16.459464845117314
986,16.315015109889444
987,16.366578221707712
988,16.42112923783237
989,16.417863661359654
990,16.517385105680944
991,16.365652187884567
992,16.38582663775891
993,16.391220857873737
994,16.472931371843494
995,16.475345249757954
996,16.541833995648794
997,16.456501931488305
998,16.41855727517933
999,16.425540042060238
1000,16.48721214111466
1001,16.36687297899871
1002,16.47026816650339
1003,16.55340060916431
1004,16.45809491763765
1005,16.58913945030135
1006,16.34780482721115
1007,16.475884881630847
1008,16.4310731139935
1009,16.236136285460077
1010,16.365832906686453
1011,16.539698435856792
1012,16.245538662579225
1013,16.456364987522175
1014,16.335368835164893
1015,16.33491996794797
1016,16.48341163918425
1017,16.620810189201382
1018,16.699205217734846
1019,16.63000144837742
1020,16.40838948285532
1021,16.47165996208775
1022,16.447240904795038
1023,16.413150845696357
1024,16.541005567090252
1025,16.471132898173025
1026,16.381229630367116
1027,16.461055651323292
1028,16.535797950795995
1029,16.468022800956245
1030,16.531644763423092
1031,16.543890792371055
1032,16.484332000636545
1033,16.69835024710568
1034,16.35298156871625
1035,16.48474920344752
1036,16.35314263568161
1037,16.450585291829817
1038,16.496529249601313
1039,16.536560036140653
1040,16.548103300483806
1041,16.355895800324227
1042,16.395281375486977
1043,16.377048044665226
1044,16.330490326719914
1045,16.492199407684105
1046,16.473876877292554
1047,16.6062095856053
1048,16.44083934051463
1049,16.54603371153597
1050,16.379246945275767
1051,16.43010643104371
1052,16.453281242166284
1053,16.565721541670143
1054,16.40292665195115
1055,16.607045616808655
1056,16.420011508095097
1057,16.39356772811921
1058,16.538606611676848
1059,16.403834095148135
1060,16.49615404395597
1061,16.405061496110733
1062,16.36709221783482
1063,16.355726588271914
1064,16.61439379021914
1065,16.38483381268262
1066,16.52542739488601
1067,16.556550665609592
1068,16.49536936913823
1069,16.456539148905883
1070,16.62417822336972
1071,16.410938693707827
1072,16.508088966493656
1073,16.490420190786963
1074,16.335819933822133
1075,16.51576439836823
1076,16.52114529882472
1077,16.42606161645349
1078,16.397799226247592
1079,16.46418290109783
1080,16.47128336064349
1081,16.346880961868397
1082,16.621177553305344
1083,16.34920512908245
1084,16.451349949403536
1085,16.451479897278073
1086,16.49555120707224
1087,16.318621922897464
1088,16.507637491774016
1089,16.493153271229772
1090,16.426959563306553
1091,16.46664131552622
1092,16.357723149366382
1093,16.501452224875166
1094,16.548375314806048
1095,16.41081810120461
1096,16.39534954307865
1097,16.461166282831876
1098,16.465682749795516
1099,16.478342309494753
1100,16.127199796009258
1101,16.572731075472852
1102,16.47252147346591
1103,16.38973793144553
1104,16.597404959179418
1105,16.569675281788836
1106,16.467344167340233
1107,16.474171196407617
1108,16.26726173927499
1109,16.56131089572704
1110,16.619593518431785
1111,16.321281456225503
1112,16.390152320664356
1113,16.53716389108165
1114,16.581594250027713
1115,16.44405785710132
1116,16.339078570597025
1117,16.54046878300097
1118,16.401900241862556
1119,16.342206517144437
1120,16.43729039579982
1121,16.51017974098908
1122,16.303621095436103
1123,16.49406967369812
1124,16.429828352780085
1125,16.49760669902705
1126,16.492785594151446
1127,16.36685211482048
1128,16.553420800300966
1129,16.412762406813453
1130,16.43446277432104
1131,16.410332093024515
1132,16.362336038845115
1133,16.526105585394735
1134,16.572666102574257
1135,16.44426808132206
1136,16.400043506627036
1137,16.57037297476676
1138,16.43953965844174
1139,16.487402231661235
1140,16.57664922129657
1141,16.50931000362672
1142,16.612256570011766
1143,16.424234886264003
1144,16.52852979890089
1145,16.76613607176463
1146,16.14599525529792
1147,16.47931718385128
1148,16.514317464317546
1149,16.581988272184677
1150,16.494109482183983
1151,16.378191320139706
1152,16.491103483837428
1153,16.401488717287965
1154,16.52136461936403
1155,16.547285293048333
1156,16.365353864458154
1157,16.44544111751556
1158,16.517584153637486
1159,16.527765432954272
1160,16.338173646655072
1161,16.484368236055634
1162,16.39697824914428
1163,16.29987043813065
1164,16.451681545461806
1165,16.59160659863924
1166,16.3371398589578
1167,16.451417436036273
1168,16.333561699363973
1169,16.44771420315823
1170,16.43249700454818
1171,16.32494520391355
1172,16.342154891999755
1173,16.59743452125369
1174,16.300814426814455
1175,16.411724173817696
1176,16.411410768869054
1177,16.58903759393763
1178,16.487577299531956
1179,16.474352009652833
1180,16.40122881986535
1181,16.48967136456535
1182,16.45243931196592
1183,16.424073149346295
1184,16.33605422778182
1185,16.344086230056853
1186,16.511172897321643
1187,16.49992196774611
1188,16.425318728399343
1189,16.336709796212464
1190,16.507681025045088
1191,16.40885681865553
1192,16.49032769648681
1193,16.44076889459478
1194,16.573725044067537
1195,16.522369884642362
1196,16.598134950975066
1197,16.504082350107023
1198,16.430504276071403
1199,16.3854434697963
1200,16.577468052921372
1201,16.539210538189646
1202,16.382280961376996
1203,16.402415680681337
1204,16.466791191729307
1205,16.341944206165635
1206,16.431766783440498
1207,16.41697016515978
1208,16.600492194632622
1209,16.52457293685012
1210,16.398961970575197
1211,16.261737711060782
1212,16.387135057121338
1213,16.577203526181297
1214,16.467785140512373
1215,16.29682540477109
1216,16.367190638703722
1217,16.556715702890433
1218,16.673032558605726
1219,16.413270647732762
1220,16.435038925164303
1221,16.47123742226201
1222,16.401983237962412
1223,16.327913524906972
1224,16.464798778780416
1225,16.359242783902616
1226,16.466924819461234
1227,16.334441624785384
1228,16.512330444906883
1229,16.423463888991094
1230,16.509307862650722
1231,16.45138759699159
1232,16.35619500728258
1233,16.37858673366227
1234,16.449949696683905
1235,16.34961651857145
1236,16.553300410315437
1237,16.254817066407107
1238,16.36418234720391
1239,16.526590589459285
1240,16.473268104423223
1241,16.22019522214847
1242,16.48435907743266
1243,16.547652119013005
1244,16.477563449538675
1245,16.41484539961616
1246,16.33865852520853
1247,16.476481663452045
1248,16.390176892657035
1249,16.443920872078884
1250,16.387684800623447
1251,16.58456079522891
1252,16.417616681118925
1253,16.426250583388303
1254,16.56470906217821
1255,16.464572256708173
1256,16.606349807901704
1257,16.40088708897916
1258,16.442513942078392
1259,16.49213723077348
1260,16.450739167348942
1261,16.53700913771808
1262,16.289259465370588
1263,16.37627125721383
1264,16.445883999798674
1265,16.41320993561885
1266,16.280397442593657
1267,16.43150935514255
1268,16.384184406190688
1269,16.42205798566622
1270,16.47982353742972
1271,16.4809173993162
1272,16.62399581913582
1273,16.53163028762489
1274,16.516987504086295
1275,16.367588834126902
1276,16.377536763421304
1277,16.384448234455682
1278,16.40465936337513
1279,16.503789329952475
1280,16.33745441130246
1281,16.576314782254226
1282,16.491843618592583
1283,16.391806989910922
1284,16.492075992677297
1285,16.41174061166707
1286,16.326613344635728
1287,16.44686317851684
1288,16.430672657089445
1289,16.44180054296778
1290,16.419309405375106
1291,16.440369240066115
1292,16.337285522831184
1293,16.440961845961628
1294,16.43729951236444
1295,16.686934767030436
1296,16.440199782189783
1297,16.48221886460498
1298,16.525764329339488
1299,16.405904118714332
1300,16.28446287847303
1301,16.4578668422432
1302,16.346067240213277
1303,16.191756299489615
1304,16.5654778748552
1305,16.6263053886734
1306,16.48040479687778
1307,16.53023066522855
1308,16.53153918213256
1309,16.401772317725325
1310,16.582042187971595
1311,16.217659041033794
1312,16.33903792290501
1313,16.452468047748138
1314,16.25021941140214
1315,16.584257248290847
1316,16.449982767594125
1317,16.62982365899802
1318,16.56925544474756
1319,16.351891728536962
1320,16.514767818629192
1321,16.25752251455659
1322,16.530265976938757
1323,16.440740937803834
1324,16.645939467208027
1325,16.467502776725635
1326,16.643178948303103
1327,16.492986178595
1328,16.623695007018885
1329,16.52624047548953
1330,16.578279427561558
1331,16.5445249909755
1332,16.30632241267876
1333,16.51784158285273
1334,16.420349669628717
1335,16.62196767222164
1336,16.460751729075714
1337,16.600449078387932
1338,16.276101567173033
1339,16.54474441630804
1340,16.36640718247151
1341,16.47318437933151
1342,16.57220506287941
1343,16.534106479019403
1344,16.18474927922569
1345,16.463835528782123
1346,16.471394626323395
1347,16.29419295881003
1348,16.708852476504305
1349,16.379466042393833
1350,16.428562836069098
1351,16.428236947542707
1352,16.648337682485476
1353,16.636237004977293
1354,16.350862720889136
1355,16.469910145981085
1356,16.404270902727482
1357,16.57857680975134
1358,16.47313417970709
1359,16.28031170595349
