feature,case_mean,control_mean,standardized_mean_difference,absolute_smd
log_stellar_mass,10.053218679916315,10.07804390272055,-0.0397464104517528,0.0397464104517528
log_Re_kpc,0.4459355012445253,0.4636411791763231,-0.065907451576992,0.065907451576992
sersic_n,4.035294193548387,3.992528343225806,0.024574213028294274,0.024574213028294274
axis_ratio,0.558836241935484,0.5648098244193549,-0.03474060317094751,0.03474060317094751
inclination_deg,63.641580645161284,63.72197096774194,-0.005063144134012214,0.005063144134012214
redshift,0.03560931774193548,0.03515717332419355,0.022011807942365662,0.022011807942365662
jam_chi2_dof,0.03792256451612903,0.03818123870967742,-0.01706580697891841,0.01706580697891841
