candidate_id,dimension,regime,galaxies,equal_galaxy_RMSE_km_s,mean_galaxy_residual_km_s,mean_q_eff,RAR_equal_galaxy_RMSE_km_s
constant,mass_regime,dwarf_below_1e9,20,9.77992298269281,-6.294364794012515,1.237389333109379,6.308781530325381
constant,mass_regime,giant_above_1e10,62,13.80003588850201,1.4029012111517216,1.2373893331093786,11.800189035029893
constant,mass_regime,intermediate_1e9_to_1e10,49,12.031012123991385,-4.63410304421464,1.2373893331093786,10.704885300272066
direct_hill_m2__pair_proximity_L1p0kpc,mass_regime,dwarf_below_1e9,20,9.339773540315603,-5.657196064295961,1.2845828535404957,6.308781530325381
direct_hill_m2__pair_proximity_L1p0kpc,mass_regime,giant_above_1e10,62,13.361861517960833,1.2506316101726873,1.239532570935653,11.800189035029893
direct_hill_m2__pair_proximity_L1p0kpc,mass_regime,intermediate_1e9_to_1e10,49,11.828216158516344,-3.8447143628043516,1.2695995368692952,10.704885300272066
inverse_hill0_m1__potential_depth,mass_regime,dwarf_below_1e9,20,7.306074290638909,-1.7536036309496847,1.5933967719093982,6.308781530325381
inverse_hill0_m1__potential_depth,mass_regime,giant_above_1e10,62,12.032925909721985,-0.06099131899841235,1.2281591550832356,11.800189035029893
inverse_hill0_m1__potential_depth,mass_regime,intermediate_1e9_to_1e10,49,11.113517164270807,1.0192246545249861,1.4738155432532902,10.704885300272066
