candidate_id,galaxy,points,MSE,mean_residual_km_s,mean_q_eff,RAR_MSE,baryonic_mass_solar,gas_fraction,stellar_bulge_fraction,RMSE_km_s,RAR_RMSE_km_s,mass_regime
constant,CamB,3,16.040896864453337,-2.0401238451674346,1.2373893331093788,10.918582581938876,25270585.88515102,0.3363494990761904,0.0,4.00510884551885,3.3043278563028333,dwarf_below_1e9
constant,D631-7,5,446.65212125691323,-21.095305321744014,1.2373893331093788,153.54052532683778,478438412.5292077,0.8136229660418964,0.0,21.1341458605952,12.391147054523959,dwarf_below_1e9
constant,DDO064,5,6.470279365880262,-0.6365150293075714,1.2373893331093788,12.684456043924882,383148031.5129467,0.7983802954905698,0.0,2.5436743828328856,3.561524398895069,dwarf_below_1e9
constant,DDO154,4,62.23930184519754,-7.864440796520178,1.2373893331093788,1.1330291227124931,316664370.12515485,0.9392323437340356,0.0,7.889188921885287,1.0644384071953121,dwarf_below_1e9
constant,DDO161,10,121.59036451886031,-10.787731872335124,1.2373893331093788,9.223298991235126,841811406.0838845,0.8818932112671833,0.0,11.02680209847172,3.036988474004326,dwarf_below_1e9
constant,DDO168,3,70.77857584583317,-8.140417694428216,1.2373893331093788,19.359290816899527,536314725.9078815,0.855583756986299,0.0,8.413000406860395,4.3999194102732755,dwarf_below_1e9
constant,DDO170,3,29.877492036775564,-4.9768806342405085,1.2373893331093788,17.626475253699798,1007645796.2379873,0.7941681407673765,0.0,5.46603073873314,4.198389602418979,intermediate_1e9_to_1e10
constant,ESO079-G014,5,6.969179032207774,1.0466330170859748,1.2373893331093788,3.5934652761392285,44588012002.2166,0.1531654584397957,0.0,2.6399202700475204,1.8956437629837597,giant_above_1e10
constant,ESO116-G012,5,37.70941283838732,-5.5670476175059544,1.2373893331093788,8.92358877792431,8741570091.94661,0.4213662759638515,0.0,6.140799039081748,2.987237650058045,intermediate_1e9_to_1e10
constant,ESO563-G021,9,197.54770149285488,7.903148661990138,1.2373893331093788,123.17797917678656,349034227388.7358,0.1994320005892464,0.0,14.055166363044405,11.098557526849449,giant_above_1e10
constant,F568-3,6,7.290790134641601,0.05767178247920176,1.2373893331093788,108.49458596874628,8595891128.154417,0.4960837118761063,0.0,2.7001463172653444,10.416073442941265,intermediate_1e9_to_1e10
constant,F568-V1,5,109.25987879835907,8.364348035517533,1.2373893331093788,384.62550472920464,9116516167.47515,0.6441321411475665,0.0,10.45274503651357,19.611871525410436,intermediate_1e9_to_1e10
constant,F571-8,4,3247.3128267625657,-56.204716560504664,1.2373893331093788,2193.970660139873,3688392642.495161,0.2021621858513883,0.0,56.98519831291777,46.839840522143895,intermediate_1e9_to_1e10
constant,F574-1,5,30.564730713245115,2.01971073865424,1.2373893331093788,124.21311070045685,7514571234.622855,0.5677818774188905,0.0,5.528537845872552,11.145093570735817,intermediate_1e9_to_1e10
constant,F583-1,8,243.36858690721735,-2.171534921911432,1.2373893331093788,357.8553460730712,10760309588.116772,0.8600960726316152,0.0,15.600275218957432,18.917064943406817,giant_above_1e10
constant,F583-4,4,38.49861395194488,-5.995028700365593,1.2373893331093788,2.244656933599491,1121025757.6229265,0.4842475786829796,0.0,6.204725131054952,1.4982179192625789,intermediate_1e9_to_1e10
constant,IC2574,11,149.83060377492785,-11.921812976857124,1.2373893331093788,10.320996360931545,1799263756.194509,0.7167308391082571,0.0,12.240531188430012,3.212630753904274,intermediate_1e9_to_1e10
constant,IC4202,10,989.9844065538582,30.99362154544168,1.2373893331093788,375.95167261,166089390347.2219,0.1508123039690658,0.3649073360027581,31.46401764800322,19.389473242200264,giant_above_1e10
constant,KK98-251,5,37.470359305325815,-6.105009049483166,1.2373893331093788,10.11995105714109,61090814.71357089,0.725538068417201,0.0,6.121303725949711,3.1811870515801317,dwarf_below_1e9
constant,NGC0024,9,25.152842209529986,-2.153502261822586,1.2373893331093788,11.487793388394612,6276535272.1616125,0.3155989054484191,0.0,5.01526093135043,3.389364747027769,intermediate_1e9_to_1e10
constant,NGC0055,7,43.9649005263643,-6.531628486219503,1.2373893331093788,2.12850486802573,3624478997.006444,0.3465473758175105,0.0,6.630603330494466,1.4589396382392692,intermediate_1e9_to_1e10
constant,NGC0100,7,270.6272552341082,-16.36632453713423,1.2373893331093788,72.38007344958366,2333861239.584604,0.6443307929934063,0.0,16.450752421518846,8.507647938742156,intermediate_1e9_to_1e10
constant,NGC0247,8,7.731718242603649,-1.5583494726221652,1.2373893331093788,26.97042069565686,7757085774.338197,0.4071617325550956,0.0,2.780596742176695,5.193305372848477,intermediate_1e9_to_1e10
constant,NGC0289,9,46.557670497752575,-5.1596240749124656,1.2373893331093788,171.5739244176183,47412543777.77629,0.3756165198575851,0.0,6.823318144257424,13.098622997003092,giant_above_1e10
constant,NGC0300,8,132.1556719411667,-11.050947531651142,1.2373893331093788,7.711475569267651,3011849146.989771,0.4746974374224375,0.0,11.495898048485238,2.776954369316797,intermediate_1e9_to_1e10
constant,NGC0801,4,378.07659606527716,18.67175584153079,1.2373893331093788,252.56215069611113,126971901028.238,0.143455988417058,0.0,19.444191833688464,15.892204085529205,giant_above_1e10
constant,NGC0891,6,30.900986862636234,5.303282457192481,1.2373893331093788,7.011126064186925,77475130738.66841,0.0705285073097026,0.1757954172081556,5.558865609333997,2.647853104722187,giant_above_1e10
constant,NGC1003,11,644.7663552796428,-24.941006626616396,1.2373893331093788,59.121548795559605,9428799962.582546,0.7145339586198657,0.0,25.39224990582053,7.689053829669787,intermediate_1e9_to_1e10
constant,NGC1090,8,1.2368804624447836,0.6840573098658744,1.2373893331093788,13.791475558042704,35548100088.771454,0.2608079650370006,0.0,1.1121512767806292,3.7136875956443487,giant_above_1e10
constant,NGC2403,22,51.37094328467708,-5.800468450670621,1.2373893331093788,11.260790597723638,14220350426.247763,0.4780164836328727,0.0,7.167352599438448,3.3557101480496847,giant_above_1e10
constant,NGC2683,4,164.09213177952634,10.155315686997596,1.2373893331093788,505.7457409083813,53823984719.49303,0.0462919445643709,0.0981405519700203,12.809845111457294,22.488791450595592,giant_above_1e10
constant,NGC2841,15,136.4196857140987,-0.9035172879821896,1.2373893331093788,53.37674681611381,294878110322.3099,0.1219827959195423,0.3455303989733738,11.679883805676267,7.305939146756822,giant_above_1e10
constant,NGC2903,11,8.852611342325046,-1.1381691095955815,1.2373893331093788,52.061767655261754,60035491207.76603,0.0608482836646851,0.0,2.975333820317486,7.215384096169916,giant_above_1e10
constant,NGC2915,9,170.04619427881596,-12.96868461817025,1.2373893331093788,6.089793100657036,1707973966.4625154,0.6643868159280027,0.0,13.040176159807656,2.467750615572213,intermediate_1e9_to_1e10
constant,NGC2955,8,211.23888535428625,3.6744168027870074,1.2373893331093788,264.43382578956573,154611502671.20023,0.0717197009117846,0.1381925057964443,14.534059493282882,16.2614213951169,giant_above_1e10
constant,NGC2976,9,19.431422190368426,-4.089473309242518,1.2373893331093788,23.733983125760783,1422607179.0879574,0.1269021897866987,0.0,4.408108686315303,4.871753598629634,intermediate_1e9_to_1e10
