cluster,family_id,image_id,model_model,source_redshift_model,east_arcsec_model,north_arcsec_model,convergence_model,shear_1_model,shear_2_model,shear_magnitude_model,shear_angle_deg_model,rotation_model,jacobian_determinant_model,minimum_eigenvalue_model,maximum_eigenvalue_model,model_halo,source_redshift_halo,east_arcsec_halo,north_arcsec_halo,convergence_halo,shear_1_halo,shear_2_halo,shear_magnitude_halo,shear_angle_deg_halo,rotation_halo,jacobian_determinant_halo,minimum_eigenvalue_halo,maximum_eigenvalue_halo,shear_angle_difference_deg,kappa_needed,shear_magnitude_needed,minimum_eigenvalue_gap,eigenvalue_decomposition_residual,determinant_sign_match,model
AS295,4,4.2,P0707_Weyl_axis_repaired,0.93,-64.32320943867687,40.34292748201223,0.5183774504776686,-0.0069762643613913156,0.170207533023925,0.17035044045299835,46.1735288557535,-0.005094449528897371,0.20296696106186252,0.3112721090693331,0.6519729899753297,glafic_v2_compact_halo,0.93,-64.32320943867687,40.34292748201223,0.6632664815918945,-0.3775933550336008,0.36566873163623725,0.5256332971397316,67.95957677210875,0.0001576541519554553,-0.16290087578765183,-0.18889977873162614,0.8623668155478371,21.786047916355244,0.1448890311142259,0.35528285668673326,0.5001718878009592,5.551115123125783e-17,False,P0707_Weyl_axis_repaired
AS295,4,4.3,P0707_Weyl_axis_repaired,0.93,-55.70225115818356,49.46626064980832,0.4845192920873256,0.0275473504918633,0.22660055538048507,0.2282688507393548,41.53434253152664,0.00757868421759067,0.21367112846675607,0.28721185717331965,0.7437495586520292,glafic_v2_compact_halo,0.93,-55.70225115818356,49.46626064980832,0.3906671844727585,0.07788684274336877,0.14507224781012962,0.16465818338975416,30.884699547515314,-1.1751276285387746e-05,0.3441741628592339,0.44467463213748737,0.7739909989169956,10.649642984011326,-0.09385210761456708,-0.06361066734960064,-0.15746277496416772,0.0,True,P0707_Weyl_axis_repaired
AS295,5,5.1,P0707_Weyl_axis_repaired,1.52,32.12328115597563,-40.76707211189801,0.34388204198160155,0.058525846523582725,0.14946055792313118,0.16051085036842716,34.30782774797465,0.00414783223015025,0.40474424626044675,0.49560710764997123,0.8166288083868256,glafic_v2_compact_halo,1.52,32.12328115597563,-40.76707211189801,0.472530974018325,0.19944765537748266,0.25118857847368226,0.3207414366607538,25.774937926154312,9.309931852108377e-05,0.17534851284633574,0.20672758932092128,0.8482104626424287,8.532889821820337,0.12864893203672345,0.16023058629232662,0.28887951832904996,-1.1102230246251565e-16,True,P0707_Weyl_axis_repaired
AS295,5,5.2,P0707_Weyl_axis_repaired,1.52,34.53984284696097,-40.07759120823062,0.35614937696485294,0.06713851114593661,0.22079781690211853,0.230779669008417,36.543466791685624,0.019519356304220636,0.36166537442564367,0.41307095402673005,0.8746302920435641,glafic_v2_compact_halo,1.52,34.53984284696097,-40.07759120823062,0.5219488832322141,0.22929895039721648,0.3132807878912347,0.3882304221915356,26.899281003036773,-1.539663376792788e-05,0.07781000976496566,0.08982069457625035,0.8662815389593215,9.644185788648853,0.16579950626736117,0.15745075318311857,0.3232502594504797,-5.551115123125783e-17,True,P0707_Weyl_axis_repaired
AS295,5,5.3,P0707_Weyl_axis_repaired,1.52,53.88621705817686,-22.783102767501454,0.54916898498819,-0.047282841067464165,0.01728558226885557,0.05034340486880531,79.95934138463257,0.01312766327468129,0.20088648122584782,0.40048761014300477,0.5011744198806153,glafic_v2_compact_halo,1.52,53.88621705817686,-22.783102767501454,0.4254794000797748,-0.1793460551234194,0.06771625246911883,0.19170419488575108,79.65740534813789,0.00012704360728976738,0.2933234375359796,0.3828164050344741,0.7662247948059763,0.3019360364946797,-0.1236895849084152,0.14136079001694576,0.017671205108530652,8.326672684688674e-17,True,P0707_Weyl_axis_repaired
AS295,6,6.1,P0707_Weyl_axis_repaired,2.17,30.424285314210312,-14.686729173036284,0.3889903390173579,0.002499537857936218,0.14258358819873584,0.142605495381945,44.49784437282266,0.012692543170994552,0.35315757915314083,0.4684041656006971,0.7536151563645871,glafic_v2_compact_halo,2.17,30.424285314210312,-14.686729173036284,0.5612498671298696,0.12349484885000872,0.3699919526283457,0.3900577171422488,35.77108488262212,-9.639460529786703e-05,0.04035666568325452,0.048692415727881716,0.8288078500123792,8.726759490200546,0.17225952811251166,0.2474522217603038,0.41971174987281534,-1.1102230246251565e-16,True,P0707_Weyl_axis_repaired
AS295,6,6.2,P0707_Weyl_axis_repaired,2.17,28.449098293840493,-16.06635453993563,0.3937948099238522,0.010355319554722353,0.16393007081096367,0.16425681343301402,43.192739105936745,-0.0017053501336572463,0.3405073399351689,0.44194837664313374,0.7704620035091618,glafic_v2_compact_halo,2.17,28.449098293840493,-16.06635453993563,0.6066285471969071,0.11665767671145133,0.4568594975897067,0.4715184132922411,37.83789246676907,1.898740337735738e-05,-0.06758851383269524,-0.07814696048914815,0.8648898660953341,5.354846639167678,0.21283373727305488,0.3072615998592271,0.5200953371322818,-1.1102230246251565e-16,False,P0707_Weyl_axis_repaired
AS295,6,6.3,P0707_Weyl_axis_repaired,2.17,19.44834819604182,-23.26496560157937,0.36703362127847217,-0.07807344017408124,0.15909788574898776,0.17722189286432363,58.069189522639014,-0.0007900315891873344,0.36923946143134273,0.4557444858572042,0.8101882715858515,glafic_v2_compact_halo,2.17,19.44834819604182,-23.26496560157937,0.49247030862441443,-0.012291327099045457,0.36631968456717345,0.3665258354103421,45.96087800845142,-1.6067821073662003e-06,0.12324519960712971,0.1410038559652435,0.8740555267859277,12.108311514187596,0.12543668734594227,0.18930394254601848,0.31474062989196067,-8.326672684688674e-17,True,P0707_Weyl_axis_repaired
PLCKG287,1,1.1a,P0707_Weyl_axis_repaired,3.76825,-23.58821682660365,-3.3663659430264046,0.46801986595588674,0.09689297546568443,-0.014387641094415482,0.09795536182800531,-4.223067959346402,-0.0075065083848024905,0.27346395777486837,0.4340247722161079,0.6299354958721186,glafic_v2_compact_halo,3.76825,-23.58821682660365,-3.3663659430264046,1.0850479192037041,-0.01075771983929108,-0.027993275592783085,0.029989198297956918,-55.510798318069895,-9.285104038414538e-06,0.006333796632538743,-0.11503711750166094,-0.05505872090574711,51.28773035872349,0.6170280532478174,-0.06796616353004839,0.5490618897177688,-1.942890293094024e-16,True,P0707_Weyl_axis_repaired
PLCKG287,1,1.1b,P0707_Weyl_axis_repaired,3.76825,-28.784168725162935,-6.095517920541333,0.4677018275042013,0.06764213531366692,-0.051865552680593896,0.08523786731644502,-18.739845443543658,-0.002528444477387093,0.2760822434491864,0.44706030517935375,0.6175360398122437,glafic_v2_compact_halo,3.76825,-28.784168725162935,-6.095517920541333,0.9961843528555883,-0.021696631355772045,-0.04870238521792469,0.05331665910485578,-57.00634803726087,-2.5213967846937635e-05,-0.0028281063392285683,-0.049501011960444034,0.05713230624926752,38.26650259371721,0.528482525351387,-0.03192120821158924,0.4965613171397978,6.938893903907228e-17,False,P0707_Weyl_axis_repaired
PLCKG287,2,2.1a,P0707_Weyl_axis_repaired,1.7212,39.34178790884508,-53.364448458419176,0.2920995872419332,-0.07560488946675159,0.17557319852842257,0.19115974302342167,56.64877832592383,0.0030036980299352756,0.46458996923211576,0.5167406697346452,0.8990601557814885,glafic_v2_compact_halo,1.7212,39.34178790884508,-53.364448458419176,0.5914326710128472,-0.1808849927639189,0.23635902348911886,0.2976322707502209,63.71337165875804,-0.00010376350688678926,0.07834230449062884,0.1109350582369318,0.7061995997373738,7.064593332834214,0.29933308377091405,0.10647252772679924,0.4058056114977134,8.326672684688674e-17,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.1b,P0707_Weyl_axis_repaired,1.7212,37.452033121705796,-55.423460741395914,0.2832981911105583,-0.10198189881701625,0.1746216290395064,0.20222022899486372,60.14281496020598,-0.0012041824207442708,0.47276991190596507,0.5144815798945779,0.9189220378843055,glafic_v2_compact_halo,1.7212,37.452033121705796,-55.423460741395914,0.5998496213889029,-0.11716571470594683,0.3392047699085632,0.35887000519864654,54.52778724807441,-4.238183575200338e-05,0.03133264666754776,0.041280373412450555,0.7590203838097438,5.615027712131568,0.31655143027834454,0.15664977620378281,0.4732012064821273,-2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.1c,P0707_Weyl_axis_repaired,1.7212,21.369751886960117,-64.55543703426116,0.2774530184674764,-0.08838554187881043,0.07213175416003192,0.1140832764756265,70.39099682847618,-0.0045261603837998265,0.5090796326781666,0.6084637050568971,0.8366302580081502,glafic_v2_compact_halo,1.7212,21.369751886960117,-64.55543703426116,0.6016988185051577,0.27765041344163244,0.18764929505441508,0.33511492061489645,17.026344905782135,-2.490716521919012e-07,0.046341821161520975,0.06318626087994583,0.7334161021097387,53.36465192269405,0.32424580003768133,0.22103164413926996,0.5452774441769512,-5.551115123125783e-17,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.2a,P0707_Weyl_axis_repaired,1.7212,39.1194592349723,-53.64162589432384,0.2915970652907265,-0.07682071715332528,0.17532867956099318,0.1914198747793777,56.83037720740115,0.004137496150125042,0.4652102683185509,0.5169830599298959,0.8998228094886512,glafic_v2_compact_halo,1.7212,39.1194592349723,-53.64162589432384,0.5920012483126338,-0.17668818915835827,0.24979016418952282,0.3059637924884063,62.63677191167613,3.896730959018768e-05,0.07284914058301176,0.10203495919895993,0.7139625441757724,5.80639470427498,0.3004041830219073,0.11454391770902864,0.41494810073093596,2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.2b,P0707_Weyl_axis_repaired,1.7212,37.66800114142992,-55.2182817270032,0.28311910075677815,-0.10112177620271723,0.17448640189238196,0.20167081610322862,60.04699477436324,-0.002056252804061298,0.47325133380762235,0.5152100831399932,0.9185517153464505,glafic_v2_compact_halo,1.7212,37.66800114142992,-55.2182817270032,0.5985840414407742,-0.12757152052185194,0.32930649856290906,0.3531533135113141,55.588046439849265,3.572927957939953e-05,0.03641751021858301,0.04826264504791172,0.7545692720705399,4.458948334513977,0.315464940683996,0.1514824974080855,0.46694743809208145,-5.551115123125783e-17,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.3a,P0707_Weyl_axis_repaired,1.7212,38.74785622785807,-54.07718846571855,0.29184163115748474,-0.07976553451901625,0.17606459089932747,0.193290663679475,57.18638033734584,0.004799017157763874,0.46415002526172044,0.5148677051630403,0.9014490325219903,glafic_v2_compact_halo,1.7212,38.74785622785807,-54.07718846571855,0.5929799963368945,-0.167615426218215,0.27171270766220834,0.3192533893499685,60.83490149903066,-0.00015963380267658422,0.06374258225342282,0.08776661431313702,0.726273393013074,3.648521161684813,0.30113836517940973,0.1259627256704935,0.4271010908499032,0.0,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.3b,P0707_Weyl_axis_repaired,1.7212,37.91255607336069,-54.95910563593848,0.28296084577786784,-0.10010326132002811,0.1742687039059887,0.20097324221890583,59.93693987953051,-0.003085679994885293,0.4737644260206425,0.5160659120032263,0.918012396441038,glafic_v2_compact_halo,1.7212,37.91255607336069,-54.95910563593848,0.5972107668917639,-0.1389006714839658,0.3171016179067898,0.3461890128496286,56.82747972264359,1.6606976771527115e-05,0.04239233396591234,0.0566002202586075,0.7489782459578647,3.1094601568869216,0.31424992111389605,0.14521577063072277,0.45946569174461876,-5.551115123125783e-17,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.4a,P0707_Weyl_axis_repaired,1.7212,39.948419859113045,-52.69851067616447,0.29319067317051717,-0.07256752264749311,0.17638531587063078,0.19072971713389766,56.18149465281747,5.502658861900045e-05,0.46320160252309556,0.5160796096955852,0.8975390439633805,glafic_v2_compact_halo,1.7212,39.948419859113045,-52.69851067616447,0.5898452552057889,-0.18603966104747682,0.20421705545879965,0.27625235061972325,66.16660105658232,-1.421297400883148e-05,0.09191155365629054,0.13390239417448785,0.6864070954139343,9.985106403764854,0.29665458203527173,0.08552263348582559,0.38217721552109735,2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,2,2.4b,P0707_Weyl_axis_repaired,1.7212,36.83270866094625,-56.07140123098304,0.28371292439814866,-0.10454728273341374,0.175152702132908,0.20398187025174455,60.416323981573434,0.0013825586890670039,0.4714604827513815,0.5123052053501068,0.9202689458535959,glafic_v2_compact_halo,1.7212,36.83270866094625,-56.07140123098304,0.602036070605493,-0.0787831549178275,0.36444526530419186,0.37286342928939703,51.09904622974774,-3.2225914226025054e-05,0.019348153236176502,0.02510050010510992,0.7708273586839041,9.317277751825687,0.31832314620734437,0.16888155903765248,0.4872047052449969,8.326672684688674e-17,True,P0707_Weyl_axis_repaired
PLCKG287,36,36.1a,P0707_Weyl_axis_repaired,5.39085,27.34590894368343,-25.049413550275393,0.42665907725535823,-0.02948593524267351,0.2244727479895181,0.2264010489531814,48.741662025520775,0.004262181591335734,0.27748054491849394,0.3469398737914604,0.7997419716978231,glafic_v2_compact_halo,5.39085,27.34590894368343,-25.049413550275393,0.8395364032732213,-0.09701752883731762,0.336690273357404,0.3503894134747555,53.03718596634097,-0.00010672787629784075,-0.09702416380984934,-0.18992581674797682,0.5108530102015342,4.295523940820199,0.4128773260178631,0.12398836452157411,0.5368656905394372,2.7755575615628914e-17,False,P0707_Weyl_axis_repaired
PLCKG287,36,36.1b,P0707_Weyl_axis_repaired,5.39085,34.28301271614315,-15.84476651418606,0.3278489076273974,0.01881557419814439,0.09288603748814905,0.09477257932891617,39.27437935011667,0.00016962481576010546,0.4428052779576054,0.5773785130436865,0.7669236717015188,glafic_v2_compact_halo,5.39085,34.28301271614315,-15.84476651418606,0.6886718504939984,-0.22425761543539147,-0.041858811217759806,0.22813074794365618,-84.71356052127561,1.1707390462634137e-05,0.04488157865456231,0.08319740156234547,0.5394588974496578,56.01206012860772,0.360822942866601,0.13335816861474,0.49418111148134103,2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,37,37.1b,P0707_Weyl_axis_repaired,5.1838999999999995,-32.050652022302074,11.281425115074619,0.6772444441724637,0.0030266185117810984,-0.000410864334698946,0.003054378679434434,-3.8653312302187985,-0.0043925779560471945,0.1041811143295245,0.3197011771481019,0.32580993450697077,glafic_v2_compact_halo,5.1838999999999995,-32.050652022302074,11.281425115074619,1.478983779140757,-0.4711557933827104,0.101235061893995,0.4819090364319519,83.93674659050525,-0.0009940830216492724,-0.0028098705137569275,-0.9608928155727088,0.002925257291194896,87.80207782072405,0.8017393349682933,0.47885465775251745,1.2805939927208108,0.0,False,P0707_Weyl_axis_repaired
PLCKG287,37,37.1c,P0707_Weyl_axis_repaired,5.1838999999999995,-28.2517203759092,9.481721400629931,0.5757732385741556,0.017701839670763997,0.08160590250002597,0.08350376309228932,38.88054476665919,0.00417402484363949,0.17301288914268242,0.34072299833355507,0.5077305245181337,glafic_v2_compact_halo,5.1838999999999995,-28.2517203759092,9.481721400629931,1.3768327444420017,-0.34118485296519285,0.29734912454462137,0.4525744201347807,69.4636133653675,-0.00018918398687617355,-0.06282065268606118,-0.8294071645767824,0.07574167569277906,30.5830685987083,0.801059505867846,0.3690706570424914,1.1701301629103376,1.1102230246251565e-16,False,P0707_Weyl_axis_repaired
PLCKG287,39,39.1b,P0707_Weyl_axis_repaired,2.9305000000000003,-13.476646279442818,32.20211883004811,0.6458056581826068,0.06863344127289173,-0.008960655811568463,0.06921591300801336,-3.7191793069783867,-0.02597195807816921,0.12133733176833766,0.28497842880937985,0.4234102548254065,glafic_v2_compact_halo,2.9305000000000003,-13.476646279442818,32.20211883004811,1.1490669387810395,0.5496801814285912,0.1757755596935806,0.5771008137587058,8.866563083210167,-8.601635462790469e-05,-0.310824389604597,-0.7261677525397454,0.4280338749776663,12.585742390188553,0.5032612805984327,0.5078849007506925,1.0111461813491252,0.0,False,P0707_Weyl_axis_repaired
PLCKG287,39,39.1c,P0707_Weyl_axis_repaired,2.9305000000000003,-2.8036907034775416,9.630343551775034,0.4285741843748849,-0.21210710263802612,-0.013288167833325204,0.2125229361595232,-88.2075984204364,0.029730475242728538,0.28224536552712176,0.3589028794655919,0.7839487517846382,glafic_v2_compact_halo,2.9305000000000003,-2.8036907034775416,9.630343551775034,1.3693885051181067,-0.2389591068766017,-0.033181625731959485,0.2412518912785535,-86.0472583350736,6.499821645356008e-05,0.0782453968926787,-0.6106403963966602,-0.12813661383955324,2.160340085362794,0.9408143207432218,0.028728955119030314,0.9695432758622522,8.326672684688674e-17,True,P0707_Weyl_axis_repaired
PLCKG287,39,39.1d,P0707_Weyl_axis_repaired,2.9305000000000003,17.75215349498159,-7.477253891415238,0.30868224749541673,0.007293081906423193,0.1108252480945926,0.11106495693476767,43.11748140324107,0.0013931525922217247,0.4655867511432117,0.5802527955698156,0.802382709439351,glafic_v2_compact_halo,2.9305000000000003,17.75215349498159,-7.477253891415238,0.771295438033264,-0.09962996697183146,0.27698354954169835,0.2943569551336042,54.89173609614682,-5.59761751284249e-05,-0.0343402372377979,-0.06565239316686816,0.5230615171003403,11.774254692905746,0.4626131905378472,0.18329199819883654,0.6459051887366838,2.7755575615628914e-17,False,P0707_Weyl_axis_repaired
PLCKG287,39,39.1e,P0707_Weyl_axis_repaired,2.9305000000000003,-62.10800410606636,-45.17383604785711,0.2751004839620199,0.12961229905210647,-0.3230899989211222,0.3481185077935723,-34.070543113530555,-0.0035742299366203767,0.4043055880033142,0.37678100824440786,1.0730180238315523,glafic_v2_compact_halo,2.9305000000000003,-62.10800410606636,-45.17383604785711,0.5968281928074184,-0.05658444024576603,-0.1538581934556138,0.16393334795383077,-55.09600606032931,4.387159182606126e-05,0.135673365468297,0.2392384592387508,0.5671051551464124,21.025462946798747,0.3217277088453985,-0.1841851598397415,0.13754254900565704,8.326672684688674e-17,True,P0707_Weyl_axis_repaired
PLCKG287,40,40.1a,P0707_Weyl_axis_repaired,4.3337,-45.548770384480655,30.07207051358415,0.5592469486141218,0.05426975740380202,0.10223108588700569,0.11574282478972016,31.019116937492658,0.001363113195074206,0.1808687088932413,0.325010226596158,0.5564958761755983,glafic_v2_compact_halo,4.3337,-45.548770384480655,30.07207051358415,0.7875297476293999,-0.0560843388345833,0.4048069032370427,0.40867356407146865,48.94394109505343,1.091894133997684e-05,-0.12187047370922702,-0.19620331170086855,0.6211438164420688,17.924824157560774,0.22828279901527804,0.2929307392817485,0.5212135382970265,0.0,False,P0707_Weyl_axis_repaired
PLCKG287,40,40.1b,P0707_Weyl_axis_repaired,4.3337,-61.073776102302396,1.8639293356919744,0.509555344779127,0.18567069806684766,-0.06956819666252279,0.19827592417514023,-10.270133421264713,0.0028552423496253088,0.20123077013609014,0.29216873104573277,0.6887205793960132,glafic_v2_compact_halo,4.3337,-61.073776102302396,1.8639293356919744,0.7282964213217361,-0.30975878774549337,-0.02348259330093444,0.3106476118911824,-87.8323700075278,-1.0499134579788905e-05,-0.022679103996887374,-0.038944033212918595,0.5823511905694463,77.5622365862631,0.2187410765426091,0.11237168771604217,0.3311127642586514,1.1102230246251565e-16,False,P0707_Weyl_axis_repaired
PLCKG287,40,40.1c,P0707_Weyl_axis_repaired,4.3337,-58.758306628230066,-19.271312032505417,0.40531992550460383,0.18542726518216424,-0.16917464947814875,0.2510046467677265,-21.187887732894133,0.0028359358152652003,0.2906491008348071,0.3436754277276697,0.8456847212631227,glafic_v2_compact_halo,4.3337,-58.758306628230066,-19.271312032505417,0.6648993202478906,-0.13234052437498534,-0.004757189153747898,0.13242599911078876,-88.97064956712553,1.2122029269256984e-06,0.09475582033130461,0.2026746806413207,0.4675266788628982,67.7827618342314,0.25957939474328673,-0.11857864765693774,0.141000747086349,0.0,True,P0707_Weyl_axis_repaired
PLCKG287,40,40.1d,P0707_Weyl_axis_repaired,4.3337,-54.17604162953262,-36.881842841669865,0.3351927684763547,0.15107461372452224,-0.24681655449861895,0.2893820147946021,-29.264751709703443,-0.0024801664988527428,0.35823285582541237,0.3754252167290431,0.9541892463182475,glafic_v2_compact_halo,4.3337,-54.17604162953262,-36.881842841669865,0.7063539245517827,0.040197332724734025,-0.16188098075977653,0.16679711475301398,-38.02735226925809,2.5404940395823417e-05,0.05840674078162102,0.12684896069520335,0.46044319020123126,8.762600559554647,0.371161156075428,-0.12258490004158815,0.24857625603383976,-8.326672684688674e-17,True,P0707_Weyl_axis_repaired
PLCKG287,40,40.1e,P0707_Weyl_axis_repaired,4.3337,-4.038929401249382,-20.8940673818301,0.34279254961683736,-0.01902829522745786,0.13150169135083822,0.13287125666371344,49.116775969130714,0.0061821512778503784,0.41430508098616503,0.5243361937194493,0.7900787070468761,glafic_v2_compact_halo,4.3337,-4.038929401249382,-20.8940673818301,1.0206253558035163,0.26652582693087457,0.3994617601589423,0.48021423786729484,28.144145983425908,3.56115237132304e-05,-0.2301803076802646,-0.5008395936708112,0.45958888206377846,20.972629985704806,0.677832806186679,0.3473429812035814,1.0251757873902605,1.1102230246251565e-16,False,P0707_Weyl_axis_repaired
