gamma,attempted_fits,complete_fits,training_RMS_best_arcsec,training_RMS_median_arcsec,training_RMS_p16_arcsec,training_RMS_p84_arcsec,heldout_RMS_at_best_training_arcsec,heldout_RMS_median_arcsec,heldout_RMS_p16_arcsec,heldout_RMS_p84_arcsec
0.0,24,24,0.4951909779247956,0.4951909779247956,0.4951909779247956,0.4951909779247956,1.8037530525371621,1.8037530525371621,1.8037530525371621,1.8037530525371621
1.0,24,24,0.49525425198429246,0.49525425198429246,0.49525425198429246,0.49525425198429246,1.8038034563215586,1.8038034563215586,1.8038034563215586,1.8038034563215586
