system_label,variant,axis_ratio_q,position_angle_phi_radian,center_x_arcsec,center_y_arcsec,external_shear_gamma1,external_shear_gamma2,geometry_at_boundary
MACS0329,K0338_primary,0.6912343321203634,-0.9723608418953762,2.8891273752403195,2.2906077980697077,0.24999933545821965,0.24999992944226823,True
MACS0429,K0338_primary,0.5500000000000002,-1.3449288726020312,-1.52362276801955,0.17166780934724607,0.24999999999999997,0.011409026959459848,True
MACS1115,K0338_primary,0.5647247757402961,-1.39967575073784,0.16656304881390782,0.18782725391961616,0.02252695101144408,0.03873104713155615,False
MACS1931,K0338_primary,0.550076422985342,-0.007158302895447915,-0.1368202657854774,2.9999999999999996,-0.06179787707119922,-0.22481389643828853,True
