system,system_label,source_id,x_arcsec,y_arcsec,radius_kpc,magnitude,base_weight
MACS J0329.7-0211,MACS0329,781,16.655636867495996,11.159920079999353,116.58580705702433,21.9112,0.0015412334162016902
MACS J0329.7-0211,MACS0329,809,19.485676557340668,9.166600080000187,125.22312057425377,19.2712,0.017533491880939042
MACS J0329.7-0211,MACS0329,620,-3.6456800076532403,21.96856008000001,129.49658102286816,19.6827,0.012002408852688953
MACS J0329.7-0211,MACS0329,617,0.7815855907935624,22.53628007999975,131.12959872519758,19.8076,0.010698143439873117
MACS J0329.7-0211,MACS0329,1423,-9.121574778083293,-21.68467992000007,136.80066993147446,21.6551,0.0019512297842783602
MACS J0329.7-0211,MACS0329,1317,19.46876898579261,-16.09963992000054,146.9083732405608,22.2145,0.001165596988199759
MACS J0329.7-0211,MACS0329,798,24.34750271832371,6.8968000799994655,147.1539280528669,20.9059,0.003890347685984963
MACS J0329.7-0211,MACS0329,1476,11.518253263749646,-24.637399920000647,158.15282638344644,20.0871,0.00827005535699035
MACS J0329.7-0211,MACS0329,565,-15.068363403078997,23.42620007999976,161.9736012742374,19.5236,0.013896595508418352
MACS J0329.7-0211,MACS0329,1012,28.011769183386015,0.8401600799995634,162.96459812440474,23.233,0.0004561927894674945
MACS J0329.7-0211,MACS0329,1250,-26.107208950638245,-10.868479920000595,164.44618308746823,20.0253,0.008754440927799496
MACS J0329.7-0211,MACS0329,530,10.111327469032135,26.959600079999646,167.4365202576294,20.5769,0.005267304392958024
MACS J0329.7-0211,MACS0329,564,-13.771516691259578,25.940440080000116,170.78605662707824,21.3218,0.002652335246379982
MACS J0329.7-0211,MACS0329,1428,-20.224093520650218,-22.03243992000008,173.9136449041088,21.4389,0.002381159112631073
MACS J0329.7-0211,MACS0329,799,28.07903973406016,10.313560079999995,173.94860391666762,23.1368,0.0004984578232321935
MACS J0329.7-0211,MACS0329,1324,-25.219021840653614,-17.119519920000492,177.24881329813815,19.9507,0.009377097173984193
MACS J0329.7-0211,MACS0329,1158,-28.419589162457648,-11.200759920000358,177.63501153403567,18.7984,0.027101193471665962
MACS J0329.7-0211,MACS0329,800,30.061182697185284,7.184080079999333,179.73146610449942,18.3987,0.03916232043449005
MACS J0329.7-0211,MACS0329,1323,-26.104690801679386,-16.86643992000061,180.73017967766518,21.4874,0.0022771331021790085
MACS J0329.7-0211,MACS0329,890,29.372648825782314,10.850680080000252,182.08702759338362,21.6165,0.002021847598779489
MACS J0329.7-0211,MACS0329,1425,-13.779430873679802,-28.231279920000674,182.67923470513531,18.0025,0.056409002054695
MACS J0329.7-0211,MACS0329,606,-31.670159727793003,11.03680007999941,195.02803952163262,19.1282,0.020001769427048146
MACS J0329.7-0211,MACS0329,1466,-22.410926020274722,-25.462879920000603,197.25187673040318,20.8687,0.004025950367910725
MACS J0329.7-0211,MACS0329,994,34.11432330803182,2.1084400799990632,198.756862160917,23.4692,0.0003670019878409714
MACS J0329.7-0211,MACS0329,995,35.092804044838424,1.654480080000198,204.29496892278524,21.9245,0.001522468853280683
MACS J0329.7-0211,MACS0329,1592,12.521555754524528,-33.54199991999991,208.1981885873059,21.7318,0.0018181445839988962
MACS J0329.7-0211,MACS0329,1591,8.724546865959947,-35.165959920000844,210.69321475739537,18.6989,0.029702186218853625
MACS J0329.7-0211,MACS0329,416,7.810099059730224,36.211600079999506,215.41625303256836,21.1478,0.003113353370487629
MACS J0329.7-0211,MACS0329,1408,-31.37805444899972,-21.766759920000034,222.07105361691183,20.3951,0.006227423720524488
MACS J0329.7-0211,MACS0329,691,-35.832659950399226,16.77124007999904,230.06464761513308,19.9736,0.009181389602023766
MACS J0329.7-0211,MACS0329,684,35.12194262561158,18.988120080000037,232.17486228116547,21.0833,0.003303911583530389
MACS J0329.7-0211,MACS0329,719,-36.29959671375476,17.20144008000002,233.58703017612604,17.5255,0.08752828448704644
MACS J0329.7-0211,MACS0329,745,-33.04003275929157,23.631400079999665,236.21685094112647,20.7179,0.004625816667160836
MACS J0329.7-0211,MACS0329,774,39.30674645322722,10.435240079999097,236.49066916624815,18.4736,0.03655177036210983
MACS J0329.7-0211,MACS0329,423,-25.38737808507246,32.57992008000059,240.18351205281928,17.7775,0.06939823362058282
MACS J0329.7-0211,MACS0329,1612,22.161749425381252,-35.25955991999954,242.17514431025134,19.8801,0.010007104076501742
MACS J0329.7-0211,MACS0329,1023,41.66769096632669,-4.156279920000827,243.50438494748644,23.8126,0.00026749053328649857
MACS J0329.7-0211,MACS0329,1594,12.68847305669212,-39.972319920000565,243.8729843877665,18.5071,0.03544119986843127
MACS J0329.7-0211,MACS0329,1504,32.44191266636088,-26.89747991999969,245.06038012463674,22.4262,0.0009591099944145493
MACS J0329.7-0211,MACS0329,549,-26.205776495449644,33.3899200800003,246.82560845958847,22.0851,0.0013131320958660216
MACS J0329.7-0211,MACS0329,997,42.25441967284656,-5.466319920000728,247.7614132933655,22.2968,0.0010805090694999153
MACS J0329.7-0211,MACS0329,1644,-6.73365009760032,-42.82243991999959,252.07676434971276,22.842,0.0006539558310990197
MACS J0329.7-0211,MACS0329,998,43.43111470595801,-1.5045199200001136,252.70793570403166,18.584,0.03301782159532324
MACS J0329.7-0211,MACS0329,1733,-11.774984305519695,-43.406719919999404,261.53707375191686,19.1669,0.019301382466874163
MACS J0329.7-0211,MACS0329,480,-42.15321382742599,15.762160080000598,261.7015845849398,22.757,0.000707210038399738
MACS J0329.7-0211,MACS0329,718,-37.54140388412514,28.825840080000553,275.23852029661083,18.8311,0.026297133831245868
MACS J0329.7-0211,MACS0329,1341,44.55780649553813,-17.32507991999981,278.00554488846075,21.7168,0.0018434374946319602
MACS J0329.7-0211,MACS0329,675,-41.99061335203772,23.202640079999526,278.9780011926216,18.8223,0.026511140820650533
MACS J0329.7-0211,MACS0329,1663,-28.450166685482056,-39.78403992000015,284.41635636068526,19.4699,0.014601195522762601
MACS J0329.7-0211,MACS0329,1688,26.692618866557176,-41.03611992000058,284.67051115561884,20.0183,0.008811065233350913
MACS J0329.7-0211,MACS0329,375,-35.74668315035657,34.16716007999927,287.55204593348486,21.0907,0.003281469836791044
MACS J0329.7-0211,MACS0329,1400,44.04302490201536,-22.916959920000934,288.71127439888716,18.7981,0.027108682842803978
MACS J0329.7-0211,MACS0329,1470,-41.24955808814455,-28.831399920000145,292.65492575558955,18.5291,0.03473029054969161
MACS J0429.6-0253,MACS0429,1214,0.1384243075230973,0.08916011999904327,0.890974369510739,17.0553,0.2621034455240515
MACS J0429.6-0253,MACS0429,854,0.34264510417618804,-0.8378398800010345,4.898204912095863,21.3203,0.005157897769317053
MACS J0429.6-0253,MACS0429,1196,1.1530565048024513,1.9690801199999441,12.347528147939597,19.054,0.04159036483652142
MACS J0429.6-0253,MACS0429,944,2.749430337517861,5.634960119998844,33.92792308583989,21.1237,0.006181768398403203
MACS J0429.6-0253,MACS0429,1181,4.545710442963754,5.899560119999059,40.30104593588312,18.4335,0.07365338820670662
MACS J0429.6-0253,MACS0429,810,4.509036990081437,-6.46715988000004,42.66128659197724,18.2497,0.08723941206705023
MACS J0429.6-0253,MACS0429,1238,-7.191232663981719,-3.4546798799997447,43.1706395099771,19.4022,0.03017954793239203
MACS J0429.6-0253,MACS0429,1080,-3.3484300684910644,-11.092079880000938,62.6967385870259,19.3255,0.032388641321484404
MACS J0429.6-0253,MACS0429,930,-9.281979023696719,7.69884011999924,65.25545893016933,21.8013,0.003311865797225675
MACS J0429.6-0253,MACS0429,1195,7.140177464792899,-11.46287988000001,73.07725476701133,22.3683,0.001964593623294062
MACS J0429.6-0253,MACS0429,991,13.641445852864964,1.3016401200003358,74.15192231658907,19.6399,0.02424558850559911
MACS J0429.6-0253,MACS0429,1050,-14.378150804091923,-2.8585198800001876,79.32580823713792,22.2719,0.0021470033895550473
MACS J0429.6-0253,MACS0429,1102,0.7388622130860757,-15.45095988000078,83.70383828074345,21.0279,0.006752004609022803
MACS J0429.6-0253,MACS0429,1051,-15.027486646831324,-3.735479880000625,83.79143700412446,25.3229,0.00012925064828591564
MACS J0429.6-0253,MACS0429,807,1.6236991505342648,15.55296011999907,84.61762856751103,22.2866,0.002118130578956987
MACS J0429.6-0253,MACS0429,1069,15.692642410415909,-2.1579598800004263,85.71521840061781,22.2013,0.002291251330047861
MACS J0429.6-0253,MACS0429,1241,4.159920100072433,-15.311999880001181,85.85967585891304,23.4397,0.0007323399567776626
MACS J0429.6-0253,MACS0429,1229,-6.060108322171504,-14.747159879999927,86.27496608027029,21.0424,0.006662431089306248
MACS J0429.6-0253,MACS0429,898,-21.004540384437878,2.9540401199994903,114.77839623915638,20.9667,0.007143527650133065
MACS J0429.6-0253,MACS0429,770,10.085918638541258,18.89088011999913,115.87953158387103,21.2902,0.005302891362780566
MACS J0429.6-0253,MACS0429,712,4.9415680082389715,22.831440119999336,126.40620927314063,22.5314,0.0016905683344626199
MACS J0429.6-0253,MACS0429,896,-22.726035409478268,6.244080119999573,127.53247544044383,19.5001,0.027577362638978885
MACS J0429.6-0253,MACS0429,1065,-16.29667575258106,17.224800119999983,128.31234754417147,22.0344,0.002671977089823941
MACS J0429.6-0253,MACS0429,1354,-5.588746589119256,-23.21255988000015,129.19718993720863,21.5075,0.004341029429266456
MACS J0429.6-0253,MACS0429,1323,11.516183302177858,-21.122759880000608,130.18343470017155,21.6604,0.0037707933288649432
MACS J0429.6-0253,MACS0429,750,17.064661001812624,19.356720119999338,139.63478496972854,20.1593,0.015027015351224663
MACS J0429.6-0253,MACS0429,1600,3.872285175270813,-30.79703988000002,167.96121838823694,19.0198,0.04292128642796511
MACS J0429.6-0253,MACS0429,761,24.69273920782339,19.862880119999105,171.4818506752652,22.5713,0.0016295689091062001
MACS J0429.6-0253,MACS0429,1624,18.502835625871814,-29.714519880000267,189.41592261655904,20.3815,0.012245956998223687
MACS J0429.6-0253,MACS0429,1440,4.8322667368102685,-35.5184398799997,193.96811020153044,21.89,0.003052057631518361
MACS J0429.6-0253,MACS0429,934,36.30024659862346,6.687960119998948,199.73403974160092,19.6386,0.024274636208123798
MACS J0429.6-0253,MACS0429,1359,-27.713265462028346,-24.66011988000041,200.73646268530968,20.0769,0.016211855722243585
MACS J0429.6-0253,MACS0429,1163,36.67776743745752,-13.333079880000831,211.17771921296233,21.1906,0.0058123630076379025
MACS J0429.6-0253,MACS0429,1405,30.44579724774592,-26.592599880000023,218.74339648601853,20.9675,0.007138266043129611
MACS J0429.6-0253,MACS0429,1545,18.056641948728213,-36.20783988000014,218.93988584661452,21.2398,0.005554855040475624
MACS J0429.6-0253,MACS0429,1358,-30.10782621112701,-27.203159879999994,219.57044159286002,21.2693,0.005405958781978209
MACS J0429.6-0253,MACS0429,1546,19.06624053481562,-38.31959988000051,231.60416779827074,19.5639,0.02600355528403055
MACS J0429.6-0253,MACS0429,433,-18.7160450139026,39.01056011999895,234.13162473515905,20.6583,0.009490142421634063
MACS J0429.6-0253,MACS0429,409,19.155407361527622,40.40844011999898,241.98259072905324,21.2633,0.005435915912602235
MACS J0429.6-0253,MACS0429,1638,-7.831579915343422,-45.469919880001086,249.66988898514555,22.3192,0.0020554775136113305
MACS J0429.6-0253,MACS0429,1128,45.36829714702005,-9.997679879999843,251.38732809164972,18.9295,0.046643671716333865
MACS J0429.6-0253,MACS0429,1679,3.960013827341949,-46.338599880000686,251.66157534909553,19.7221,0.022477744484718863
MACS J0429.6-0253,MACS0429,432,30.668354770789072,35.48328012000024,253.78553990909452,19.8242,0.02046033452292961
MACS J0429.6-0253,MACS0429,426,-23.63819766474531,40.86312011999986,255.45004446814073,26.5065,4.3450295069483664e-05
MACS J0429.6-0253,MACS0429,1514,-32.53043136536496,-34.588199880000126,256.9366296996646,19.7406,0.02209798783069815
MACS J0429.6-0253,MACS0429,1687,13.107163980015555,-46.759439880001,262.7775085873012,20.8646,0.007847886800641805
MACS J0429.6-0253,MACS0429,281,7.473474433905626,49.75908011999888,272.2765465274298,19.4114,0.02992490153480049
MACS J0429.6-0253,MACS0429,330,-17.52487688152587,47.69376011999924,274.95179941355957,25.4899,0.00011082372156171541
MACS J0429.6-0253,MACS0429,353,26.135228355754094,44.5164001200002,279.3334662602908,20.6221,0.009811891340628863
MACS J0429.6-0253,MACS0429,1289,49.042114224150154,-19.68563988000085,285.9581210953637,20.6068,0.00995113756696072
MACS J0429.6-0253,MACS0429,341,-25.856222478746595,46.50612011999886,287.9331892159167,23.4768,0.0007077383513845765
MACS J0429.6-0253,MACS0429,252,4.310568891940729,53.913120119999824,292.66589052844154,21.1003,0.006316445162458717
MACS J1115.9+0129,MACS1115,770,-0.08121233250360502,0.0053600399998465775,0.40890392528531294,17.104,0.16659502995105574
MACS J1115.9+0129,MACS1115,781,-2.8619808708459327,1.825520040000228,17.054808894696084,21.151,0.004007393975058667
MACS J1115.9+0129,MACS1115,973,4.132226006629654,-2.7270399599999884,24.873973317327124,22.653,0.0010047593143815592
MACS J1115.9+0129,MACS1115,769,-4.96114262633147,0.12128004000038217,24.93256096336678,20.2902,0.008854866967971876
MACS J1115.9+0129,MACS1115,768,0.4960301594686072,5.940320039999847,29.948434371600364,21.7826,0.0022398660178728227
MACS J1115.9+0129,MACS1115,1067,2.912603310144499,5.258840040000035,30.202399605482245,21.9564,0.0019085434031431135
MACS J1115.9+0129,MACS1115,767,-1.8568447860423827,7.770920039999929,40.14071642898502,19.9559,0.012047641641422253
MACS J1115.9+0129,MACS1115,1283,9.573564210375066,-1.2708399600002807,48.52015342126827,21.499,0.0029084529385500794
MACS J1115.9+0129,MACS1115,1272,-4.377062473914938,9.756680040000276,53.72499015660293,18.5896,0.04240548560731661
MACS J1115.9+0129,MACS1115,765,-2.277900718429401,10.97924004000026,56.33512961156881,22.7717,0.0009007038952014886
MACS J1115.9+0129,MACS1115,757,5.241366505576108,-10.45119995999988,58.74067269110804,21.5735,0.0027155764948486928
MACS J1115.9+0129,MACS1115,766,-5.0262803388722,-10.76223996000003,59.67638281054924,18.1556,0.06324439477636935
MACS J1115.9+0129,MACS1115,764,-7.375196638895095,9.324680039999844,59.73005041215043,21.4149,0.003142693598493254
MACS J1115.9+0129,MACS1115,1104,4.028221592589032,-13.35027996000031,70.05945085737496,21.6785,0.002465256093292958
MACS J1115.9+0129,MACS1115,756,-5.907258905248412,-16.023279959999837,85.79853882537275,22.5757,0.0010789021061786638
MACS J1115.9+0129,MACS1115,1093,8.232663010111946,-16.120839960000044,90.94231009027989,19.4817,0.018645843764737532
MACS J1115.9+0129,MACS1115,970,-18.05994077034461,-1.9227999599996437,91.24716210359101,19.4947,0.018423920073443054
MACS J1115.9+0129,MACS1115,684,-8.363418511009826,16.426400040000022,92.60834589322529,22.071,0.0017173627586610026
MACS J1115.9+0129,MACS1115,589,-11.996015589629017,14.630000039999924,95.05201926987519,19.727,0.01487517353365694
MACS J1115.9+0129,MACS1115,814,17.570388034644218,7.066040040000043,95.14573500602567,20.8888,0.0051020186394565145
MACS J1115.9+0129,MACS1115,1096,14.807613339624867,-13.645839960000217,101.16659807420103,19.8846,0.012865362894551511
MACS J1115.9+0129,MACS1115,847,-20.187532798037015,3.922520039999977,103.32036136897469,19.4128,0.019867445983264165
MACS J1115.9+0129,MACS1115,1185,-2.16202036782221,-20.66223996000014,104.37522365251522,19.7524,0.014531218760162248
MACS J1115.9+0129,MACS1115,618,4.553281939118956,21.39044003999988,109.87478959177183,20.0672,0.010873817528345832
MACS J1115.9+0129,MACS1115,732,-14.1041742667249,19.943240039999832,122.72106374416255,18.844,0.03354764517189912
MACS J1115.9+0129,MACS1115,1130,-24.306683398530197,-3.184239959999946,123.16183467485496,19.6295,0.016272790786546174
MACS J1115.9+0129,MACS1115,543,-7.107448251034763,23.53784004000028,123.52931346980924,19.8264,0.013573818597092946
MACS J1115.9+0129,MACS1115,535,-5.405590555007671,24.479600040000182,125.94999279919121,18.9912,0.029294226887763702
MACS J1115.9+0129,MACS1115,1198,-22.54832503462648,-12.024039959999744,128.38477781972932,19.5253,0.01791191587645636
MACS J1115.9+0129,MACS1115,1291,19.674947943095965,-18.298119960000303,134.98994455569832,20.0333,0.011218687244840138
MACS J1115.9+0129,MACS1115,598,-17.045088010140518,20.82884003999972,135.21888625781838,22.5708,0.0010837822673989642
MACS J1115.9+0129,MACS1115,1321,17.856130265725245,-20.590239959999668,136.9276675768222,18.3403,0.05335093572057892
MACS J1115.9+0129,MACS1115,600,-18.24815637088309,20.404040040000293,137.52736658132036,22.0525,0.0017468758500775437
MACS J1115.9+0129,MACS1115,1300,16.2161713904387,-22.333359959999832,138.66272636206907,21.3937,0.0032046605998888246
MACS J1115.9+0129,MACS1115,1295,1.0106540769100723,-29.192079959999617,146.75084288949364,20.5416,0.007024607141870537
MACS J1115.9+0129,MACS1115,947,-29.677845613510343,-5.361879959999616,151.51742990114406,21.8713,0.0020641537405150893
MACS J1115.9+0129,MACS1115,506,13.070487710639739,28.17248003999966,156.03157053441623,21.4921,0.0029269954067344425
MACS J1115.9+0129,MACS1115,1157,19.717413413239992,-26.11767995999994,164.41137169324585,18.8651,0.032901980520549066
MACS J1115.9+0129,MACS1115,952,-36.10344704388239,-4.328319959999671,182.6850101852733,17.9453,0.07676125046338793
MACS J1115.9+0129,MACS1115,524,-29.392823136219516,26.43584004000008,198.61223284846096,21.7297,0.0023517006592181067
MACS J1115.9+0129,MACS1115,299,-16.300502775704455,36.18788004000013,199.40351871675105,19.6231,0.01636899593712397
MACS J1115.9+0129,MACS1115,525,-30.89926769441985,25.249640039999743,200.479112521565,22.0266,0.0017890481981440837
MACS J1115.9+0129,MACS1115,362,-23.091019347533134,38.28308003999963,224.6151084189975,20.3639,0.008273743271372926
MACS J1115.9+0129,MACS1115,390,-28.51508346164349,34.733480039999876,225.77716904925876,19.5026,0.01829035104400113
MACS J1115.9+0129,MACS1115,1297,34.987348685723724,-28.512759960000267,226.7570372552064,21.8002,0.0022038500455653772
MACS J1115.9+0129,MACS1115,597,-39.17319670500364,23.346320040000368,229.11013822442192,22.3483,0.0013302768730393002
MACS J1115.9+0129,MACS1115,1124,45.78833304462439,-2.2647999600002855,230.3248982723032,20.9727,0.004722609548920064
MACS J1115.9+0129,MACS1115,393,-33.4040106770817,33.7787600399996,238.67400270644964,19.7796,0.014171702959864012
MACS J1115.9+0129,MACS1115,591,43.51607051696712,20.614640040000154,241.91871441750718,18.5509,0.04394424839854079
MACS J1115.9+0129,MACS1115,1406,33.958460727684745,-35.54643995999989,246.9842131512431,18.9883,0.029372576318963554
MACS J1115.9+0129,MACS1115,953,49.14166567566063,-3.3595599599999915,247.46731527027836,19.0712,0.02721335210543746
MACS J1115.9+0129,MACS1115,917,52.65298425060414,-0.08139995999965066,264.53245182077933,21.8744,0.00205826856306437
MACS J1115.9+0129,MACS1115,687,49.12475146297181,19.89932003999977,266.28618970304433,18.7894,0.035277844444790464
MACS J1115.9+0129,MACS1115,304,-34.73231618698805,43.02788004000018,277.8146693938003,20.2332,0.009332157093440725
MACS J1115.9+0129,MACS1115,169,-2.942233411855698,56.93648004000025,286.4343868006964,20.1932,0.009682378165322374
MACS J1115.9+0129,MACS1115,349,-40.90600381155443,39.97040003999999,287.33685871328004,21.3261,0.0034105313102270143
MACS J1115.9+0129,MACS1115,934,58.932475673635494,-1.9397199599999304,296.24105921457345,18.8471,0.03345199636385968
MACS J1115.9+0129,MACS1115,1573,32.52974957238191,-49.45863995999966,297.4121242119561,22.256,0.0014483117060687665
MACS J1931.8-2635,MACS1931,751,-0.8224035126840226,-0.8097598800006267,5.766436896458285,17.2868,0.1443669102280609
MACS J1931.8-2635,MACS1931,1381,3.2446469358392376,-1.4681998799957796,17.79355703711565,19.1615,0.025679564940768205
MACS J1931.8-2635,MACS1931,1101,-1.810833284531765,3.567120120001732,19.987241738961558,20.1496,0.010335884836145783
MACS J1931.8-2635,MACS1931,1326,-0.5249086889568197,5.727840120005112,28.737752114073984,20.5445,0.007184352977809767
MACS J1931.8-2635,MACS1931,904,-3.2854288397646174,-4.7654398800048625,28.919495191254665,19.8122,0.014102875166505185
MACS J1931.8-2635,MACS1931,1333,3.414965942162649,-6.866039879996322,38.313439753158534,20.9847,0.004789692822732829
MACS J1931.8-2635,MACS1931,747,-5.055587434269103,-5.8051198800043835,38.461017519973325,21.4323,0.0031715215134967096
MACS J1931.8-2635,MACS1931,832,-7.857962917509792,-4.066319879994751,44.205705758602285,19.2413,0.023859847398638414
MACS J1931.8-2635,MACS1931,918,6.81651660630235,-6.396959880001418,46.70536758408131,21.4764,0.003045283025344893
MACS J1931.8-2635,MACS1931,748,-2.579683543419316,-9.203159880001976,47.753707243934905,21.4061,0.003248984666506239
MACS J1931.8-2635,MACS1931,742,-11.182242198851323,-1.5808798799952228,56.42505824551433,22.6747,0.0010099681115547867
MACS J1931.8-2635,MACS1931,978,-10.678690354267994,4.079760120006881,57.1147873280551,20.0561,0.011265427104329397
MACS J1931.8-2635,MACS1931,1256,-12.090824875110453,-5.882519880000814,67.17931736435769,24.6814,0.00015908442468638836
MACS J1931.8-2635,MACS1931,1257,-12.318453490243375,-8.25023987999316,74.07477597646563,19.1932,0.02494064390644693
MACS J1931.8-2635,MACS1931,895,-11.367693517566932,9.520800120000672,74.0847732839659,21.9635,0.0019444091750667701
MACS J1931.8-2635,MACS1931,856,5.207662023263222,14.06976012000598,74.95701774888694,22.1334,0.001662752699957989
MACS J1931.8-2635,MACS1931,825,-3.6946452045189933,15.539280120002275,79.80274245367845,21.3298,0.0034855206632187596
MACS J1931.8-2635,MACS1931,1340,15.114497227787686,-5.675519879999058,80.66454729595317,22.9463,0.0007864437433663256
MACS J1931.8-2635,MACS1931,1439,0.574276731598803,-17.32583987999874,86.61210816083916,19.3516,0.021554981860376125
MACS J1931.8-2635,MACS1931,1452,5.961701933926011,-16.41863987999983,87.27235180609561,22.7381,0.0009526813462668736
MACS J1931.8-2635,MACS1931,793,-7.6287244819057225,15.745200120004199,87.41455683711017,22.0026,0.0018756321214329064
MACS J1931.8-2635,MACS1931,744,-2.1270020257609,18.07548012000666,90.93308667758775,20.732,0.006044879691393328
MACS J1931.8-2635,MACS1931,1602,0.7957880290145638,-19.074359879994063,95.38355063089088,19.8836,0.013205281442615208
MACS J1931.8-2635,MACS1931,792,-8.885028380848128,17.057400120003763,96.09200132495174,21.111,0.0042637100354271035
MACS J1931.8-2635,MACS1931,1438,2.890808395438802,-19.20971988000275,97.05761788466829,22.5464,0.0011366523697426145
MACS J1931.8-2635,MACS1931,1330,-15.855873002477484,-11.375399879999293,97.49877425273709,23.4307,0.0005033935674933195
MACS J1931.8-2635,MACS1931,984,19.241111033926476,3.824880119995555,98.01480010949379,20.1846,0.01000800841170639
MACS J1931.8-2635,MACS1931,743,-5.568798201862343,18.847680120001087,98.19247123019983,19.7183,0.015376860049549908
MACS J1931.8-2635,MACS1931,1304,18.164141135982522,-9.515999879999981,102.4528059528866,22.5377,0.0011457969495870567
MACS J1931.8-2635,MACS1931,1397,-14.93247997799359,-14.4335998800031,103.76228240925342,20.9522,0.004935233005722727
MACS J1931.8-2635,MACS1931,1165,20.9059873694714,-3.353159879999623,105.78697045559457,19.9351,0.012593535238047699
MACS J1931.8-2635,MACS1931,1468,-12.010977779521841,-17.753159880004432,107.09260027468973,22.0139,0.001856212366486885
MACS J1931.8-2635,MACS1931,1315,-6.334750783975032,-20.687879879997695,108.09940153353105,19.2819,0.022984108424145278
MACS J1931.8-2635,MACS1931,1443,-0.09637447836563971,-21.875519879999672,109.29705897271805,20.6793,0.006345526493740915
MACS J1931.8-2635,MACS1931,1251,-20.26903485321287,-8.402159880003524,109.6257259088761,19.8413,0.013729909091946595
MACS J1931.8-2635,MACS1931,1441,2.0137782004507967,-21.95183987999627,110.13784304600946,23.0418,0.0007202241201531181
MACS J1931.8-2635,MACS1931,864,18.84960269435474,12.135840120005525,112.00853859069677,20.9757,0.004829561065541499
MACS J1931.8-2635,MACS1931,1306,18.143857398009438,-13.614959880003141,113.33569559525213,18.8604,0.033886573897602384
MACS J1931.8-2635,MACS1931,346,2.2172595085164817,23.13780011999995,116.13227292247669,22.0293,0.0018300698311873346
MACS J1931.8-2635,MACS1931,791,-16.198120835595454,17.29356012000096,118.38590702483557,22.9561,0.0007793771371404717
MACS J1931.8-2635,MACS1931,653,2.3251174804495003,24.432720120002216,122.62397119045484,21.4093,0.003239423002531145
MACS J1931.8-2635,MACS1931,1547,10.35812165179805,-22.777319879999425,125.01631243114124,22.1592,0.0016237069952412752
