candidate_id,spatial_mode,carrier,amplitude_A,potential_threshold_chi,potential_power,fold,training_galaxies,test_galaxies,training_clusters,test_clusters,training_galaxy_equal_RMSE_km_s,test_galaxy_equal_RMSE_km_s,training_galaxy_RMSE_ratio_to_fixed_RAR,test_galaxy_RMSE_ratio_to_fixed_RAR,training_cluster_equal_RMSE_dex,test_cluster_equal_RMSE_dex,carrier_complexity
local__potential_shape__A3__ct1e-06__p4,local,potential_shape,3.0,1e-06,4.0,0,104,27,16,4,10.984353016091228,10.481112026715408,1.017784283981988,1.0060005537573509,0.125565093339334,0.09185255860690159,1
local__potential_shape__A3__ct1e-06__p4,local,potential_shape,3.0,1e-06,4.0,1,105,26,16,4,11.337494348393712,8.809312410960642,1.017200862121815,1.0043338252451683,0.11297857473402968,0.1429917123058746,1
local__potential_shape__A3__ct1e-06__p4,local,potential_shape,3.0,1e-06,4.0,2,105,26,16,4,10.126102364957813,13.513228075309033,1.0168928143893177,1.0123607680462712,0.12238028611634189,0.10768252162828523,1
local__potential_shape__A3__ct1e-06__p4,local,potential_shape,3.0,1e-06,4.0,3,105,26,16,4,10.79882593377548,11.214238806001317,1.0161537638380083,1.0130602434165492,0.11538102847781323,0.13510046725864847,1
local__potential_shape__A3__ct1e-06__p4,local,potential_shape,3.0,1e-06,4.0,4,105,26,16,4,11.127521597970121,9.831254984039344,1.0098206170824777,1.0464908624069431,0.12117258768852339,0.11301362375999349,1
