system_label,variant_id,source_family,source_redshift,root_index,root_x_arcsec,root_y_arcsec,root_radius_arcsec,closure_arcsec,signed_jacobian_determinant,signed_magnification,parity,assigned,assigned_image_id,relative_to_faintest_assigned_abs_magnification,potentially_observable_surplus
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,1,0.6786,0,-4.077108298304187,-0.9458010346607462,4.185373540469978,2.220446049250313e-16,-0.11739550584856079,-8.518213646866444,negative,True,1b,2.317911097718044,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,1,0.6786,1,1.1440157662135308,-7.9051166962463935,7.987467812430835,2.220446049250313e-16,0.2721123458286026,3.6749526999773736,positive,True,1c,1.0,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,1,0.6786,2,-5.483402344704458,3.172100885072186,6.334818489821638,4.965068306494546e-16,0.10016566940147462,9.983460460808125,positive,True,1a,2.716622845477601,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,2,0.916,0,1.1592153397962035,-6.252294448727486,6.358849430329937,2.220446049250313e-16,0.12303822677157705,8.127555364208233,positive,True,2c,2.7261883464607073,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,2,0.916,1,-0.6965308251327315,-4.148983703604093,4.2070442074136105,2.482534153247273e-16,-0.13676213906798274,-7.311965188720196,negative,True,2b,2.4526187019283707,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,2,0.916,2,-6.734679027764156,11.17167166105033,13.044621470526518,3.1401849173675503e-16,0.3354253799938631,2.981289012829905,positive,True,2a,1.0,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,3,1.5194,0,-2.263574512116098,8.233526634708433,8.53901226233777,0.0,0.09634689002099091,10.379162210447394,positive,True,3a,4.504159015815388,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,3,1.5194,1,1.6481427982978074,4.345495996532512,4.647548831315387,0.0,-0.09508739061629581,-10.516641518067095,negative,True,3c,4.563819771697981,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,3,1.5194,2,8.179726589274553,-14.211630282953747,16.397510859110696,0.0,0.43396171333381983,2.3043507509400074,positive,True,3d,1.0,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,4,1.5202,0,3.1934718196157776,3.6947752639646496,4.8836079402307835,1.6653345369377348e-16,-0.22638359518317777,-4.417281204456764,negative,True,4b,1.6659435666901967,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,4,1.5202,1,-3.4196395577864482,10.740024523713583,11.271293691282606,6.106226635438361e-16,0.2101209650972988,4.759163368286163,positive,True,4a,1.7948817902343677,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,4,1.5202,2,7.644527769183955,-12.664135784318647,14.792536630932664,6.106226635438361e-16,0.3771422939996128,2.6515191107180005,positive,True,4c,1.0,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,5,1.521,0,5.22932860095002,14.355327223748134,15.278131342464569,0.0,0.17162996592332297,5.82648836769424,positive,True,5a,1.0,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,5,1.521,1,12.895669142685337,2.3386150042717566,13.106006362573298,0.0,-0.01113183754389069,-89.83242847887357,negative,True,5b,15.417936638638418,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,5,1.521,2,13.063146236404137,1.8552782580771534,13.194235370364337,0.0,0.01109186857798806,90.156134917115,positive,True,5c,15.473494363602954,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,6,3.0815,0,0.5057622417840696,-5.522510880939536,5.545621865517881,0.0,-0.08789941050886149,-11.376640573706533,negative,True,6b,5.858178380494483,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,6,3.0815,1,1.913883631290251,-6.887728306377702,7.148688815202226,1.1102230246251565e-16,0.06854281977267382,14.589420209389651,positive,True,6c,7.512536367908675,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,6,3.0815,2,-9.691781774411362,18.367104200705732,20.767309664046387,9.485749680535094e-16,0.5149304263012219,1.9420099277936707,positive,True,6a,1.0,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,7,3.427,0,-7.099124886379543,-1.9986678768814665,7.375109994738467,0.0,-0.3177513737638847,-3.1471146392055633,negative,True,7b,1.287538702174311,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,7,3.427,1,-10.32523903943846,10.147067000290109,14.47665465257497,6.661338147750939e-16,0.26776420377379,3.7346291472358657,positive,True,7a,1.5279009876005791,False
RXJ2129,mass_planarity_endpoint_projected_routing_P0704,7,3.427,2,3.7987606578090687,-16.39451607624173,16.828866269284642,8.005932084973442e-16,0.4091171913900565,2.4442874096840135,positive,True,7c,1.0,False
