variant,routing_fraction,radius_kpc,inward_acceleration_km2_s2_kpc,circular_speed_km_s,azimuthal_scatter_fraction,ring_cells
coherent_monopole_projected_routing,0.08352413225178856,0.375,472.5208926437357,13.311473800500112,0.14627583149814818,8
coherent_monopole_projected_routing,0.08352413225178856,0.75,600.7176518659519,21.225886056875552,0.03013016935715288,12
coherent_monopole_projected_routing,0.08352413225178856,1.125,611.8961828840525,26.237057871349812,0.03021947930598391,16
coherent_monopole_projected_routing,0.08352413225178856,1.5,612.6099134083354,30.313608661993758,0.029624230046390802,32
coherent_monopole_projected_routing,0.08352413225178856,1.875,610.17314989985,33.824172658946424,0.032274093169827996,28
coherent_monopole_projected_routing,0.08352413225178856,2.25,594.3124065319209,36.56778520360267,0.027641089975718392,40
coherent_monopole_projected_routing,0.08352413225178856,2.625,576.2737993363605,38.8936848763131,0.024541606694229164,40
coherent_monopole_projected_routing,0.08352413225178856,3.0,557.695637916685,40.90338511358265,0.03198029667229844,48
coherent_monopole_projected_routing,0.08352413225178856,3.375,538.6956940809408,42.63916002365871,0.037438626831765104,68
coherent_monopole_projected_routing,0.08352413225178856,3.75,520.9351052281443,44.19849142906963,0.036837020122773935,56
coherent_monopole_projected_routing,0.08352413225178856,4.125,502.41286781565236,45.52420323014524,0.03544170877143766,72
coherent_monopole_projected_routing,0.08352413225178856,4.5,485.33324031539365,46.73328130379111,0.03015386686468143,68
coherent_monopole_projected_routing,0.08352413225178856,4.875,467.84377384032575,47.757076936005916,0.03367199396637189,88
coherent_monopole_projected_routing,0.08352413225178856,5.25,450.96847937526053,48.65783099070609,0.03985995439929001,88
coherent_monopole_projected_routing,0.08352413225178856,5.625,434.50213270233644,49.43758182244195,0.03903456926261798,84
coherent_monopole_projected_routing,0.08352413225178856,6.0,417.76126693605704,50.06563293933617,0.0386541320651839,112
coherent_monopole_projected_routing,0.08352413225178856,6.375,398.67368052816903,50.41373536415525,0.03294178242942014,112
coherent_monopole_projected_routing,0.08352413225178856,6.75,382.4735896465016,50.81039982241712,0.03014703688278238,112
coherent_monopole_projected_routing,0.08352413225178856,7.125,368.2775352647366,51.224773681893886,0.030061993670669907,116
coherent_monopole_projected_routing,0.08352413225178856,7.5,355.57839836564966,51.64143673197302,0.029377568653119707,112
coherent_monopole_projected_routing,0.08352413225178856,7.875,342.0988595255168,51.90403181606844,0.02947462825808283,144
coherent_monopole_projected_routing,0.08352413225178856,8.25,328.02409926729825,52.02113819357676,0.026092604863978686,140
coherent_monopole_projected_routing,0.08352413225178856,8.625,314.14065933541605,52.05250413542045,0.022595186705592008,144
coherent_monopole_projected_routing,0.08352413225178856,9.0,301.2894689231772,52.073075771540466,0.02069414383971903,144
coherent_monopole_projected_routing,0.08352413225178856,9.375,288.7578278356275,52.02984370492581,0.019005519619488983,168
coherent_monopole_projected_routing,0.08352413225178856,9.75,277.74335263075244,52.038425112121104,0.016426138543077964,164
coherent_monopole_projected_routing,0.08352413225178856,10.125,267.743642536878,52.06634595096807,0.014564161675521367,160
coherent_monopole_projected_routing,0.08352413225178856,10.5,258.4524827695686,52.09367590293922,0.013436867604399149,184
coherent_monopole_projected_routing,0.08352413225178856,10.875,249.74747758421205,52.11529352050419,0.01098622606147888,172
coherent_monopole_projected_routing,0.08352413225178856,11.25,241.40243313467488,52.11312092712441,0.012096286923385048,200
coherent_monopole_projected_routing,0.08352413225178856,11.625,233.6989508398871,52.12245488763636,0.012186234397206463,192
