galaxy,rms_base,rms_sigmaneg,delta
NGC5985,40.79840930344115,43.61376579015517,2.8153564867140233
UGC02487,105.73249409886012,106.22925816422084,0.49676406536072193
UGC12506,67.37621359432588,67.85959238191202,0.4833787875861475
ESO563-G021,57.65645376983528,57.93923841021748,0.28278464038219653
UGC06787,62.19721472470859,62.46622075221352,0.2690060275049362
