galaxy,rms_base,rms_masspos,delta
UGC04325,20.31574323689352,27.40758702134598,7.0918437844524576
UGC07151,5.800920072579133,12.55427208734833,6.753352014769198
UGC05414,5.178179128629113,11.487078271892866,6.308899143263753
UGCA281,6.911106340685907e-10,6.17603644223512,6.17603644154401
UGC07323,1.7656058777089885,6.748650872990919,4.983044995281931
