galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
ESO444-G084,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 13.32, 'R_stop': 17.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.002248894766334708, 0.004652455050415156, 0.007024904732787633, 0.009290511825781021, 0.011420412281265065, 0.013404589830081757, 0.015242092636320651, 0.01693665866802244, 0.018494484282504758, 0.019922993949952495, 0.021230129854737368, 0.022423931687704235, 0.023512286834595286, 0.02450278423733823, 0.02540263286852687, 0.02621862106466581, 0.026957101842370337, 0.027623994672250445, 0.02822479751065944, 0.02876460500873791, 0.029248130196392327, 0.029679727849784784, 0.030063418360674027, 0.030402911337976964, 0.030701628452101223, 0.03096272522372859, 0.03118911158907451, 0.03138347116216043, 0.03154827917417446, 0.031672196100660965, 0.031765499065747035, 0.03184566871067584, 0.03191256312299051, 0.031966061053995444, 0.03200606234635377, 0.0320324882947636, 0.03204528193761955, 0.032044408277931674, 0.03202985443215632, 0.03200162970598631]}",1.0,False,31.281427531029355
ESO563-G021,ok,30,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 127.22999999999999, 'R_stop': 169.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.0011880813708014463, 0.003607554655599787, 0.006071932214318099, 0.008449852505371294, 0.010695414184076412, 0.012791611753166189, 0.014734401033196242, 0.016526230652595734, 0.018172920612612345, 0.01968200062809687, 0.02106177250269134, 0.022320763686124324, 0.02346740505682363, 0.0245098426547962, 0.025455831730176903, 0.02631268228416884, 0.027087237091024827, 0.027785870180436108, 0.02841449803894776, 0.028978598480909248, 0.02948323387050235, 0.02993307650930271, 0.030332434755578713, 0.03068527894553238, 0.030995266526979016, 0.031265766046587394, 0.03149987978813508, 0.0317004649647892, 0.031870153439042835, 0.03199658217451691, 0.0320908407469258, 0.032171831487944, 0.032239411031649776, 0.032293456887520514, 0.032333867872409654, 0.032360564474917024, 0.03237348915003747, 0.032372606542342475, 0.03235790363633537, 0.03232938983301773]}",1.0,False,61.678745231704234
F561-1,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 28.98, 'R_stop': 38.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.004663315877321083, 0.0068969435207707945, 0.009032935269386219, 0.011046054033246933, 0.012927118892931353, 0.014674868063245026, 0.0162922296011789, 0.01778438491324713, 0.01915768452701022, 0.02041901247384794, 0.021575404032230495, 0.022633813893438333, 0.023600976876340333, 0.02448332701693586, 0.02528695407189063, 0.02601758419511202, 0.026680576230479158, 0.027280927994975723, 0.02782328880756636, 0.028311975751546488, 0.0287509919791356, 0.029144045921452057, 0.029494570645227338, 0.0298057428576176, 0.03008050124006627, 0.030321563916465885, 0.030531444946782976, 0.030712469796395164, 0.030866789771621828, 0.03098531251345977, 0.031076591991600035, 0.03115502297549256, 0.031220466630374814, 0.03127280433710482, 0.03131193811048528, 0.03133779095211776, 0.03135030713573879, 0.031349452423347725, 0.03133521421080986, 0.03130760160200291]}",1.0,False,4.424501803815375
F563-1,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 60.300000000000004, 'R_stop': 80.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.002129433051042892, 0.004537637532100686, 0.006920925307806957, 0.009199075220151126, 0.011341689158096952, 0.013338099196959706, 0.015187063046042113, 0.016892200115585072, 0.01845967663997598, 0.019896933998806616, 0.021211956165999052, 0.022412837061075407, 0.02350752354790626, 0.024503665092529225, 0.025408529794963074, 0.026228962344510026, 0.0269713686120395, 0.02764171710443223, 0.028245550926297075, 0.028788006070444162, 0.029273833272209986, 0.029707421596057968, 0.030092822547028563, 0.0304337739209989, 0.030733722894031593, 0.03099584804626762, 0.031223080148834507, 0.031418121632508775, 0.0315834647175556, 0.03170765704859195, 0.031801064477908314, 0.031881323882688155, 0.03194829319158607, 0.032001851020153536, 0.03204189709891506, 0.032068352634448495, 0.032081160601372845, 0.032080285963514685, 0.03206571582290566, 0.03203745949565748]}",1.0,False,55.01657212051176
F563-V1,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.61, 'R_stop': 31.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.004658680232837326, 0.006892725065122694, 0.009029194815386395, 0.011042798519064301, 0.01292433154570915, 0.01467252118329003, 0.01629029079518484, 0.01778282036983814, 0.01915646079844851, 0.020418097445885356, 0.021574767431015815, 0.022633427520481284, 0.023600814681410287, 0.024483365074447302, 0.025287170500913045, 0.026017959048010384, 0.026681091365909626, 0.027281566945136004, 0.027824036645879905, 0.02831281896455449, 0.028751918344803163, 0.02914504439507219, 0.029495631253439163, 0.029806856600626166, 0.030081660001879455, 0.03032276038279886, 0.030532672530185705, 0.03071372256811198, 0.030868062399675725, 0.030986595342245387, 0.031077878599464603, 0.031156312830493135, 0.031221759194820512, 0.03127409906839381, 0.03131323446195903, 0.0313390883739299, 0.031351605075735825, 0.03135075032795865, 0.03133651152594185, 0.03130889777394006]}",1.0,False,1.9054130082574967
F563-V2,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 31.410000000000004, 'R_stop': 41.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.0015400163369607945, 0.003961660986692985, 0.006396710748868234, 0.008737058729114143, 0.010943431228089297, 0.013001477834135328, 0.014908322298008649, 0.016666905986052704, 0.018283203421058738, 0.019764721444874348, 0.0211196454141735, 0.022356338980311974, 0.023483048247680098, 0.024507728801484975, 0.025437948609821216, 0.02628083856645358, 0.027043073169337087, 0.027730870218851338, 0.02835000235097453, 0.028905815704563253, 0.02940325262533295, 0.029846876362052906, 0.03024089641120886, 0.03058919363743848, 0.03089534461585786, 0.031162644858940335, 0.03139413073769683, 0.031592600006411065, 0.031760630906875455, 0.03188620665297913, 0.03198014007068769, 0.03206085142576301, 0.03212819784683896, 0.03218205726593667, 0.03222232884895129, 0.03224893335876549, 0.03226181344888153, 0.032260933885833114, 0.032246281699021884, 0.03221786625701969]}",1.0,False,50.754605296870274
F565-V2,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 26.400000000000002, 'R_stop': 35.2, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.004146050762179611, 0.00642465315649219, 0.008613522869958708, 0.010680731691797365, 0.012614202658580006, 0.014411344210009629, 0.01607450724167565, 0.017608688152257353, 0.01902026479462608, 0.02031626395973156, 0.021503924196846994, 0.02259043185326764, 0.023582762698161223, 0.02448758966088823, 0.02531123270460711, 0.026059635805512144, 0.026738361388043506, 0.027352595906720078, 0.027907162394587577, 0.028406537185203952, 0.02885486893437541, 0.02925599868575835, 0.02961348014429889, 0.029930599609046343, 0.03021039521484421, 0.030455675268988076, 0.03066903556307588, 0.030852875604839285, 0.031009413758589816, 0.03112907637872104, 0.031220779370117493, 0.03129957425356391, 0.03136532155014021, 0.031417902090342203, 0.03145721743434652, 0.031483190226502, 0.031495764481989666, 0.03149490580395336, 0.03148060152977846, 0.03145286080558231]}",1.0,False,37.33713429256874
F568-1,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 39.69, 'R_stop': 52.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.0016839456589064503, 0.004103991467907768, 0.006526685335588758, 0.008851781907042585, 0.011042401236628375, 0.01308517153099843, 0.014977649327541418, 0.01672295711426645, 0.018327123372241304, 0.01979764189704349, 0.021142649611849952, 0.022370443883756974, 0.023489196729120736, 0.024506787682700315, 0.025430710085421058, 0.026268023539333794, 0.027025335598626292, 0.027708801926520265, 0.02832413794673457, 0.02887663742273328, 0.029371194952531952, 0.029812330389030608, 0.03020421387694585, 0.030550690655756076, 0.030855305088583446, 0.031121323588028785, 0.03135175625347742, 0.03154937713154831, 0.031716743076523994, 0.031841976586564374, 0.03193577970714009, 0.03201637910569971, 0.032083632109057174, 0.03213741681855679, 0.03217763253996297, 0.032204200146069895, 0.03221706236992647, 0.03221618402693953, 0.032201552164502496, 0.03217317613819187]}",1.0,False,58.51014829353352
F568-3,ok,18,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 53.94, 'R_stop': 71.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.001735780214311244, 0.004154954289871482, 0.006573150896811153, 0.00889276689754956, 0.011077745344794302, 0.013115053362641106, 0.015002397635943684, 0.016742963263837066, 0.01834279696353534, 0.01980938734499755, 0.021150853771163255, 0.022375469815054613, 0.02349138098867203, 0.024506439662778007, 0.025428112543795327, 0.026263433800263664, 0.02701898710896211, 0.027700905971998733, 0.028314885408602906, 0.02886620050202255, 0.02935972881930506, 0.029799974733127597, 0.03019109434903133, 0.03053692019527622, 0.030840985140114633, 0.031106545210450233, 0.03133660112808488, 0.03153391847607933, 0.031701046472379396, 0.03182615751205241, 0.03191991403129514, 0.03200047338812281, 0.032067692980229295, 0.03212145096951811, 0.03216164671177845, 0.0321882011191149, 0.032201056953026524, 0.03220017904639983, 0.03218555445306313, 0.032157192523945034]}",1.0,False,32.765665711430714
F568-V1,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 52.89, 'R_stop': 70.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.001438467230816775, 0.0038604437181372305, 0.006304089508404974, 0.008655232679820872, 0.010872807309583475, 0.012941737184222106, 0.014858825845349248, 0.016626880091286468, 0.018251833291342057, 0.01974120024815285, 0.021103200203880974, 0.022346243793829393, 0.023478629870587277, 0.02450836827303617, 0.02544308026152874, 0.026289947667179844, 0.027055692831413798, 0.02774657796772498, 0.028368416605565567, 0.028926592318111663, 0.02942608157466983, 0.029871478633744144, 0.030267021107783187, 0.030616615310901624, 0.030923860825699565, 0.031192073945797, 0.03142430980038073, 0.03162338306826642, 0.03179188725677391, 0.03191770657869339, 0.03201173279187655, 0.032092523880540645, 0.03215993683217899, 0.03221384945822349, 0.03225416082495674, 0.032280791616984175, 0.0322936844311563, 0.032292803999200176, 0.032278137337703995, 0.032249693824494635]}",1.0,False,54.06326235745103
F571-8,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 46.650000000000006, 'R_stop': 62.2, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.0012645911727012387, 0.0036853810748155497, 0.006143496552805381, 0.008513206686203725, 0.010750155462164922, 0.012837949413761224, 0.014772812725523742, 0.016557307682533457, 0.018197290818805546, 0.019700288034351258, 0.021074576050749288, 0.02232864645683788, 0.023470889463051568, 0.02450940909220474, 0.02545191922819588, 0.02630569028709321, 0.02707752784030245, 0.027773771373583, 0.028400305566090068, 0.028962579118489942, 0.029465627861425186, 0.029914099990489634, 0.030312282014139286, 0.03066412449755647, 0.030973267020953155, 0.03124306199826405, 0.031476597156440016, 0.03167671657975233, 0.03184604029325961, 0.03197228134256383, 0.032066468327272654, 0.03214739755727143, 0.03221492577552231, 0.032268930584532056, 0.03230931087800085, 0.032335987204916046, 0.03234890206397687, 0.032348020126606626, 0.032333328387193716, 0.03230483623959976]}",1.0,False,47.479476388030534
F571-V1,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 40.769999999999996, 'R_stop': 54.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.004152830463418789, 0.006430865403494701, 0.008619048365417938, 0.010685548495252472, 0.012618330270092251, 0.014414821079660543, 0.01607738011475185, 0.017611006563388595, 0.019022078100139336, 0.020317619726556112, 0.02150486735585076, 0.022591004297884975, 0.0235830031468967, 0.024487533676472193, 0.02531091280463267, 0.026059081624190766, 0.026737599863813973, 0.02735165147986055, 0.027906057204959384, 0.028405291264104186, 0.028853500386971365, 0.02925452386220186, 0.02961191379867374, 0.029928955045979973, 0.030208684424042884, 0.030453909048214958, 0.030667223630240457, 0.03085102669994091, 0.0310075357362831, 0.03112718338928989, 0.031218880804138188, 0.03129767089599106, 0.031363414194410265, 0.03141599153713844, 0.031455304490338426, 0.03148127570306313, 0.03149384919389808, 0.03149299056807882, 0.031478687163760746, 0.03145094812650504]}",1.0,False,33.31669959646178
F574-1,ok,14,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 37.8, 'R_stop': 50.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'radius_formula', 'spill_weights': [0.0017736820968081977, 0.004192126139809673, 0.006607018940245584, 0.008922631078043341, 0.011103494997956898, 0.01313682131892493, 0.015020424678858687, 0.01675753511519962, 0.018354212292780735, 0.01981794087120941, 0.021156827333775035, 0.022379127878505215, 0.023492968693000407, 0.02450618235656624, 0.025426216176885508, 0.02626008580194682, 0.027014357522751626, 0.02769514870592441, 0.028308139514257175, 0.028858591429737995, 0.029351369618567012, 0.029790967181228912, 0.03018152999987453, 0.030526881345881912, 0.030830545715928182, 0.031095771572677136, 0.031325552807506304, 0.031522648838417926, 0.03168960332051319, 0.03181462505272751, 0.031908347598555625, 0.03198887776406463, 0.03205607299862147, 0.03210981150827862, 0.03214999268529458, 0.032176537470431976, 0.03218938864593074, 0.03218851105742044, 0.03217389176342054, 0.03214554011147127]}",1.0,False,35.58607419527225
