R_kpc,v_GR,lambda_gw,multiplier,v_eff,velocity_ratio
0.1,14.185651354258257,0.6283185307179586,37631.30484198748,2751.8446979013947,193.98789869986086
0.13969849246231156,16.548401580646075,0.8777515152743341,16811.77337441763,2145.6694357946444,129.6602227917939
0.17939698492462314,18.509642508316958,1.12718449983071,9200.76687428068,1775.4565332956313,95.92062799148408
0.2190954773869347,20.190956492612518,1.3766174843870853,5683.272568569336,1522.1453860588629,75.38748283746669
0.25879396984924624,21.661400862257977,1.6260504689434607,3804.7341164683253,1336.1299399203742,61.682526832712725
0.2984924623115578,22.96492698652818,1.8754834534998364,2697.646508693724,1192.7724218266187,51.938872809233395
0.3381909547738694,24.13170668548565,2.124916438056212,1996.8084432663545,1078.3413032514318,44.68566261415796
0.3778894472361809,25.183605910293522,2.374349422612587,1528.3464122233127,984.5296855034964,39.0940713180824
0.4175879396984925,26.13713096052103,2.6237824071689633,1201.5291883893449,905.9934890914628,34.66308105736339
0.457286432160804,27.00514502156168,2.8732153917253385,965.5197238508101,839.1258282968134,31.072813259356
0.4969849246231156,27.797931119765753,3.122648376281714,790.1659590688347,781.3968073925312,28.109890769421973
0.5366834170854271,28.523883052347458,3.3720813608380893,656.7313576966169,730.9749999857935,25.626770332927574
0.5763819095477387,29.189972618776977,3.6215143453944654,553.1114110360501,686.4991388166184,23.518320752894965
0.6160804020100502,29.802076155104725,3.87094732995084,471.2241786722493,646.9344869417042,21.707698603773025
0.6557788944723618,30.365209185366155,4.120380314507216,405.5186589385553,611.479213510599,20.137493859429362
0.6954773869346733,30.883699121665074,4.369813299063591,352.0873924917973,579.5014805465393,18.76399191248486
0.7351758793969849,31.361315030695817,4.619246283619967,308.11998365073396,550.4960386320937,17.553346793438966
0.7748743718592965,31.80136692673149,4.868679268176343,271.5562580095662,524.0535841099778,16.478964106082827
0.814572864321608,32.206782976160554,5.118112252732718,240.8601934813465,499.83868149962734,15.519671178261042
0.8542713567839196,32.58017039099029,5.367545237289094,214.86904803488045,477.5735669259675,14.658412193511289
0.8939698492462311,32.9238640761889,5.61697822184547,192.69052157936287,457.0260722186208,13.881301148644635
0.9336683417085427,33.2399659448096,5.866411206401845,173.63131357787498,438.0004892210153,13.176923524779028
0.9733668341708542,33.53037702521235,6.11584419095822,157.14663037544855,420.3305667058902,12.535813909573186
1.013065326633166,33.79682393278122,6.3652771755145965,142.8039364721201,403.8740772968712,11.95006010328484
1.0527638190954776,34.04088088621146,6.614710160070972,130.25655721599395,388.5085559806016,11.412999483746328
1.092462311557789,34.26398816525266,6.864143144627347,119.22420219196577,374.1279238034344,10.918983569543723
1.1321608040201006,34.46746769949762,7.1135761291837225,109.47842066180665,360.639788019264,10.463193616759973
1.1718592964824122,34.65253632409729,7.363009113740099,100.8316185859772,347.9632646296165,10.041494838218918
1.2115577889447238,34.82031712294943,7.612442098296475,93.12867917294908,336.0272082775241,9.65032015909053
1.2512562814070354,34.97184919241679,7.86187508285285,86.24050828983857,324.768762662083,9.286576779946342
1.2909547738693468,35.10809609158226,8.111308067409224,80.05901804126687,314.1321652706028,8.947570510550161
1.3306532663316584,35.22995319317883,8.3607410519656,74.49319548161931,304.0677554809801,8.630944066648754
1.37035175879397,35.33825410884969,8.610174036521977,69.46599763269492,294.53114648436355,8.334626424303307
1.4100502512562816,35.433776330538926,8.859607021078352,64.91188114443773,285.48253007483703,8.056790995454563
1.4497487437185932,35.51724620455172,9.109040005634728,60.774823339531764,276.88608989523937,7.795820889395276
1.4894472361809046,35.58934333464624,9.358472990191103,57.00672661732372,268.70950374921495,7.550279903243569
1.5291457286432162,35.65070449429241,9.607905974747478,53.56612408521148,260.9235194734617,7.31888817274943
1.5688442211055278,35.70192711509999,9.857338959303855,50.417123483530425,253.50159189085932,7.100501636048711
1.6085427135678394,35.743572407723754,10.106771943860231,47.52854082424369,246.41957074047565,6.894094634123011
1.6482412060301508,35.77616816279581,10.356204928416604,44.873185982050416,239.6554313569569,6.698745105021568
