system_label,variant_id,mode,target_weight_power,distance_power,softening_kpc,link_scale_kpc,hop_fraction,top_k,coordinate,coordinate_value,extent_coordinate,multiplicity_gate,routing_fraction,return_scale_kpc,width_kpc,r50_kpc,r80_kpc,concentration_r50_over_r80,mean_global_local_alignment,route_map_normalization_error,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence,network_branch_count,network_mean_route_length_kpc,network_rms_route_length_kpc,network_mean_source_entropy,network_effective_receiving_targets,network_largest_receiving_fraction
RXJ2129,local_vector_s200,local_vector,1.0,2.0,200.0,250.0,1.0,,reference,1.0,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,0.9999999999999999,2.220446049250313e-16,3.9707869325197133e-16,0.0,1259.3061705970547,11.0,1.0,0.0,1259.3061705970547,1.0,0.010908981888728866,1.3018448335195196,3.103243570677529e-16,-0.24450131427019514,2.830567161263714,8.064663442757064,34.08339042257302,0.0003275569661187472,2.2532713094441838e-17,6.1729481769408565,0.0,,,,,,
RXJ2129,network_parent,network,1.0,2.0,200.0,250.0,1.0,,parent,1.0,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,0.0,3.5040671573806207e-16,0.0,953.0536883912307,59.0,1.0,0.0,953.0536883912307,1.0,0.010908981888728866,1.3018448335195196,1.4474475711297778e-16,-0.2792085469360638,19.63326408660929,5.401995626051557,30.729586738910058,0.00019681843874663763,2.6947827495935452e-17,3.8699285731054127,0.0,2550.0,129.53765229513976,152.15492127260825,2.6293647414030126,10.192087180082154,0.19898592305465204
RXJ2129,network_hop_080,network,1.0,2.0,200.0,250.0,0.8,,hop_fraction,0.8,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,0.0,3.700633929699388e-16,0.0,953.0536883912307,59.0,1.0,0.0,953.0536883912307,1.0,0.010908981888728866,1.3018448335195196,1.9395272316734556e-16,-0.2754397040505026,19.63326408660929,5.43975746568676,30.869327046623408,0.00019391965812309842,2.3877003984588858e-17,3.9172011578379506,0.0,2550.0,103.63012183611181,121.72393701808662,2.6293647414030126,10.192087180082154,0.19898592305465204
RXJ2129,network_hop_090,network,1.0,2.0,200.0,250.0,0.9,,hop_fraction,0.9,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,0.0,4.769711543863824e-16,0.0,953.0536883912307,59.0,1.0,0.0,953.0536883912307,1.0,0.010908981888728866,1.3018448335195196,1.358764665386334e-16,-0.2784149353711816,19.63326408660929,5.42012822689961,30.788682977356803,0.00019596825068823875,3.2770305640221873e-17,3.889754363480641,0.0,2550.0,116.5838870656258,136.93942914534745,2.6293647414030126,10.192087180082154,0.19898592305465204
RXJ2129,network_hop_110,network,1.0,2.0,200.0,250.0,1.1,,hop_fraction,1.1,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,0.0,4.747209592523064e-16,0.0,1091.392978317663,45.0,1.0,0.0,1091.392978317663,1.0,0.010908981888728866,1.3018448335195196,1.7988174233750373e-16,-0.27750974297779313,16.112722789895777,5.375952299903705,20.407561858979808,0.00033934814723690643,3.7026569210407817e-17,3.893220508253413,0.0,2550.0,142.49141752465377,167.3704133998691,2.6293647414030126,10.192087180082154,0.19898592305465204
RXJ2129,network_hop_120,network,1.0,2.0,200.0,250.0,1.2,,hop_fraction,1.2,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,0.0,3.913242546614461e-16,0.0,192.26592740994894,32.0,1.0,0.0,192.26592740994894,1.0,0.010908981888728866,1.3018448335195196,1.9849676941395561e-16,-0.27439435269682394,2.386607697008378,5.18706103594265,19.613770092587714,0.00032747319759002247,1.865546094736997e-17,3.96588838306552,0.0,2550.0,155.44518275416772,182.5859055271299,2.6293647414030126,10.192087180082154,0.19898592305465204
RXJ2129,network_soft_100,network,1.0,2.0,100.0,250.0,1.0,,softening_kpc,100.0,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,1.1102230246251565e-16,4.4671352990846775e-16,0.0,953.0536883912307,59.0,1.0,0.0,953.0536883912307,1.0,0.010908981888728866,1.3018448335195196,1.5522493349347238e-16,-0.27919807825712656,19.63326408660929,5.464048361852507,30.934542964740047,0.00019733988832659755,1.9952166299183312e-17,3.9211026098778117,0.0,2550.0,112.83539910764803,135.40913139697125,2.4662417335664095,9.907015068108807,0.19866164072057216
RXJ2129,network_soft_300,network,1.0,2.0,300.0,250.0,1.0,,softening_kpc,300.0,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,2.220446049250313e-16,4.33852918133501e-16,0.0,953.0536883912307,59.0,1.0,0.0,953.0536883912307,1.0,0.010908981888728866,1.3018448335195196,1.5739652454531577e-16,-0.27911902812486067,19.63326408660929,5.38534995120004,30.676735248689806,0.0001964683929636113,2.268596939010477e-17,3.8598056754419137,0.0,2550.0,137.58918553275228,160.5814404898491,2.695631734270019,10.505462464123411,0.19608622463756645
RXJ2129,network_power_150,network,1.0,1.5,200.0,250.0,1.0,,distance_power,1.5,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,0.0,4.722701498321573e-16,0.0,953.0536883912307,59.0,1.0,0.0,953.0536883912307,1.0,0.010908981888728866,1.3018448335195196,2.181700636513938e-16,-0.27921903919130864,19.63326408660929,5.392382871564199,30.697847474333003,0.00019660617702321748,2.611032298546178e-17,3.863570110241028,0.0,2550.0,134.34774242655098,157.4771179027486,2.6704240386161677,10.369151178817859,0.19707661845950716
RXJ2129,network_power_250,network,1.0,2.5,200.0,250.0,1.0,,distance_power,2.5,-1.50503810062775,1.0,0.1537211333916512,187.9900091003948,60.0,84.81658445175964,184.29674534678946,0.46021748399387663,,0.0,3.721686446285608e-16,0.0,953.0536883912307,59.0,1.0,0.0,953.0536883912307,1.0,0.010908981888728866,1.3018448335195196,1.3888607818934858e-16,-0.2791661289366148,19.63326408660929,5.41350483278261,30.768440619588212,0.00019698420717573217,2.7278986366089585e-17,3.8787996227471098,0.0,2550.0,125.02655424448916,147.11322968293976,2.588099983644151,10.06346645349217,0.20009827460956417
