beta,q_min,q_median,q_max,cluster_RMSE_dex,cluster_equal_system_RMSE_dex,cluster_mean_residual_dex,cluster_median_observed_over_predicted,improvement_vs_constant_fraction
0.0,1.2214174667358473,1.2214174667358473,1.2214174667358473,0.19838242982641738,0.19419941579287378,0.04082624939371443,0.9494909747501937,0.0
0.25,1.2123570683453304,1.2217766635428213,1.2332334461255385,0.1980355563902229,0.1939500414107354,0.041107743422821204,0.948224693152586,0.0012841149965371335
0.5,1.2032966699548135,1.2221358603497956,1.2450494255152298,0.19771024307648757,0.1937235104095398,0.04137911871361658,0.9453658645934055,0.0024506015190156605
0.75,1.1942362715642967,1.2224950571567699,1.256865404904921,0.1974063728808864,0.19351974072963274,0.04164043603808174,0.9432501740219568,0.003499882120994391
1.0,1.1851758731737798,1.222854253963744,1.2686813842946123,0.19712383214367568,0.19333865281671883,0.04189175348253818,0.9414849702177275,0.0044323664550721675
