system_label,variant_id,source_family,image_id,observed_x_arcsec,observed_y_arcsec,assigned,assigned_root_index,assigned_root_x_arcsec,assigned_root_y_arcsec,assigned_distance_arcsec,assigned_signed_magnification
RXJ2129,locked_path_qumond_P0685,1,1a,-5.748113029341908,4.227443603999998,False,,,,,
RXJ2129,locked_path_qumond_P0685,1,1b,-4.783674198960802,-0.969769187999997,True,0.0,-4.278089146189212,0.5881320850952775,1.6378866329199737,21.142474505208575
RXJ2129,locked_path_qumond_P0685,1,1c,0.456839445991538,-8.935221672000038,False,,,,,
RXJ2129,locked_path_qumond_P0685,2,2a,-6.776271782658472,11.277998675999983,True,0.0,-4.933883119866773,8.836515084709005,3.058633373146654,4.478426343476816
RXJ2129,locked_path_qumond_P0685,2,2b,-0.7772390574582798,-4.156659036000021,False,,,,,
RXJ2129,locked_path_qumond_P0685,2,2c,0.24443970348725166,-5.292556488000027,False,,,,,
RXJ2129,locked_path_qumond_P0685,3,3a,-2.0174375536347493,8.154932903999962,True,1.0,-0.8545425421413467,8.744481607495793,1.303799248945119,7.725899999854218
RXJ2129,locked_path_qumond_P0685,3,3b,2.98907637506174,5.134105511999998,False,,,,,
RXJ2129,locked_path_qumond_P0685,3,3c,1.5634781039797112,3.965703875999982,True,0.0,1.3332110504580015,4.484936160444341,0.5680009517130032,-6.193884052371256
RXJ2129,locked_path_qumond_P0685,3,3d,7.381071049134713,-15.531179832000019,True,2.0,6.750105332616867,-10.801803967131251,4.771280101463766,3.4434403789240613
RXJ2129,locked_path_qumond_P0685,4,4a,-3.4189158540684597,10.495438775999993,True,0.0,-2.083144874441931,11.20509080676198,1.512577308694345,5.205877810362261
RXJ2129,locked_path_qumond_P0685,4,4b,3.486595771864287,3.41780230799999,True,1.0,1.9876794865396634,3.119023341271624,1.5284040373443921,-4.793533338170826
RXJ2129,locked_path_qumond_P0685,4,4c,6.864471675477358,-13.912761239999998,True,2.0,6.091380161773776,-9.050978677725737,4.922865036885997,3.862750657947
RXJ2129,locked_path_qumond_P0685,5,5a,5.239793645663579,14.528709863999984,True,0.0,5.890455726300716,12.695003561073497,1.9457235026003494,7.701272409593363
RXJ2129,locked_path_qumond_P0685,5,5b,13.2029839889991,1.9107456839999704,True,1.0,10.625183290041612,3.0058683727539863,2.8007767042321556,-37.3908691063092
RXJ2129,locked_path_qumond_P0685,5,5c,13.970143058665721,-3.314626776000029,True,2.0,11.046047280395229,1.7095410783549005,5.813140179733562,36.267418311305754
RXJ2129,locked_path_qumond_P0685,6,6a,-9.90574798751465,17.874595907999986,True,2.0,-9.605265505928102,18.81965596754163,0.9916795036105512,3.027901165567288
RXJ2129,locked_path_qumond_P0685,6,6b,0.8049590237318596,-5.299632900000001,True,0.0,-0.43793966400539125,-4.9107901418941315,1.3023040499477683,-25.771254712563778
RXJ2129,locked_path_qumond_P0685,6,6c,1.7125179231929197,-6.634811124000012,True,1.0,0.09030877274098285,-5.799012160900891,1.82486230563502,29.396057189328054
RXJ2129,locked_path_qumond_P0685,7,7a,-10.01842785083087,10.257536087999991,True,2.0,-11.177348742530194,10.54626187278091,1.1943450975386112,5.346449102509628
RXJ2129,locked_path_qumond_P0685,7,7b,-7.485830922116288,-2.1700512000000174,True,0.0,-7.3183924109268865,-1.4113127826757974,0.776993977423883,-4.859607819413967
RXJ2129,locked_path_qumond_P0685,7,7c,3.7040355081620837,-19.321482528000033,True,1.0,0.09979935299054189,-15.342672430452982,5.368561078593417,3.712900155507058
