candidate_id,system_label,minimum_permittivity,a0_m_s2,gate_power,anisotropy_tau,smoothing_r80_fraction,center_x_arcsec,center_y_arcsec,r80_arcsec,quadrupole_asymmetry,grid_spacing_arcsec,smoothing_width_arcsec,smoothing_width_kpc,asymmetry_gate,gate_minimum,gate_median,gate_maximum,metric_minimum_eigenvalue,metric_maximum_eigenvalue,maximum_Q_eigenvalue,RMS_Q_eigenvalue,maximum_edge_Q_eigenvalue,maximum_solver_edge_Q_eigenvalue,maximum_abs_circular_cross_mean,circular_mean_subtracted,full_metric_correction_RMS_arcsec,circular_residual_fraction,correction_RMS_arcsec_at_distance_ratio_one,correction_maximum_arcsec_at_distance_ratio_one,normalized_curl_RMS
e0d25_a2d4_n2_tp0d0_w0d50,MACS0329,0.25,2.4e-10,2.0,0.0,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.9800852010736432,0.9970340802774109,0.9999903069288628,0.25000726980335286,0.26493609919476757,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,1.6503419651610514,0.03982887954730489,0.06573127134226196,0.5815164937896026,0.0
e0d25_a2d4_n2_tp0d0_w0d50,MACS0429,0.25,2.4e-10,2.0,0.0,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.9859468350702254,0.9982801572412886,0.9999707380703949,0.25002194644720377,0.260539873697331,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,1.2108336858123434,0.036758899138114316,0.04450891332980713,0.3968271393109516,0.0
e0d25_a2d4_n2_tp0d6_w0d20,MACS0329,0.25,2.4e-10,2.0,0.6,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.9553948077283009,0.99766603940406,0.9998142051808773,0.1800134401948852,0.38816092427789317,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,1.7992979313614452,0.035718802932432805,0.06426876822703347,0.6069246524850246,0.0
e0d25_a2d4_n2_tp0d6_w0d20,MACS0429,0.25,2.4e-10,2.0,0.6,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.9649200100898373,0.9986456795880684,0.9998720634888966,0.19520758102086025,0.35094972229643323,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,1.295628588671397,0.033732463380210846,0.04370474392171216,0.39228902773158153,0.0
e0d25_a2d4_n2_tp0d6_w0d35,MACS0329,0.25,2.4e-10,2.0,0.6,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.9685211956928085,0.9973791829702774,0.9999930613752834,0.17990631624614228,0.37630131552529145,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,1.8037687950354475,0.035067859394630904,0.06325431048472588,0.5831737257015415,0.0
e0d25_a2d4_n2_tp0d6_w0d35,MACS0429,0.25,2.4e-10,2.0,0.6,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.9767133963254253,0.9984902506208118,0.9999381516479251,0.19516569678928836,0.34070965674373943,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,1.2980919223559082,0.03331758223803567,0.04324928437562279,0.38675726779243985,0.0
e0d25_a2d4_n2_tp0d6_w0d50,MACS0329,0.25,2.4e-10,2.0,0.6,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.9800852010736432,0.9970340802774109,0.9999903069288628,0.1802133083157276,0.3657622412512266,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,1.8081901352483762,0.03455598896820775,0.06248379836606497,0.573137725639313,0.0
e0d25_a2d4_n2_tp0d6_w0d50,MACS0429,0.25,2.4e-10,2.0,0.6,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.9859468350702254,0.9982801572412886,0.9999707380703949,0.1951484444798651,0.33264844391277676,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,1.300594114340493,0.032966000668707814,0.04287538644306614,0.39329651572987906,0.0
e0d25_a2d4_n4_tm0d6_w0d20,MACS0329,0.25,2.4e-10,4.0,-0.6,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.9978249990126963,0.9999945271406862,0.9999999654674557,0.17990218135639507,0.34942774862710535,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,1.4498088845702441,0.04574458388154693,0.06632090413243552,0.5380986695093187,0.0
e0d25_a2d4_n4_tm0d6_w0d20,MACS0429,0.25,2.4e-10,4.0,-0.6,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.9986800342524134,0.9999981608413483,0.9999999836280604,0.19512651116133994,0.32146823571326083,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,1.104537213628845,0.04042654441905404,0.044652622729264686,0.3930676377791698,0.0
e0d25_a2d4_n4_tm0d6_w0d35,MACS0329,0.25,2.4e-10,4.0,-0.6,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.9989447395521984,0.9999930952206235,0.9999999999518547,0.17990216070358875,0.3483898927684934,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,1.450275151578646,0.04703891236439729,0.06821936575937093,0.5607066552226312,0.0
e0d25_a2d4_n4_tm0d6_w0d35,MACS0429,0.25,2.4e-10,4.0,-0.6,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.9994318915901845,0.9999977137639473,0.9999999961743082,0.1951265032103516,0.3208057678661956,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,1.1048376518140284,0.04166795821757188,0.04603632911298716,0.39869085773466084,0.0
e0d25_a2d4_n4_tm0d6_w0d50,MACS0329,0.25,2.4e-10,4.0,-0.6,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.9995872900742151,0.9999911509849466,0.9999999999060425,0.17990232244055662,0.34779396403426177,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,1.4507811133677067,0.04767007971900175,0.06915885132906069,0.5692533706719226,0.0
e0d25_a2d4_n4_tm0d6_w0d50,MACS0429,0.25,2.4e-10,4.0,-0.6,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.9997968798217195,0.9999970319492824,0.9999999991436894,0.195126501545742,0.3204840806189225,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,1.1050121651740485,0.042111863720263654,0.046534121709043,0.39260460546198145,0.0
e0d25_a2d4_n4_tp0d0_w0d20,MACS0329,0.25,2.4e-10,4.0,0.0,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.9978249990126963,0.9999945271406862,0.9999999654674557,0.2500000258994082,0.25163125074047776,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,1.665438234305661,0.03999633986967184,0.06661143365123538,0.5818594424356417,0.0
e0d25_a2d4_n4_tp0d0_w0d20,MACS0429,0.25,2.4e-10,4.0,0.0,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.9986800342524134,0.9999981608413483,0.9999999836280604,0.25000001227895474,0.25098997431069003,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,1.218360839839929,0.036867602087274666,0.04491804264193628,0.396873756417055,0.0
e0d25_a2d4_n4_tp0d0_w0d35,MACS0329,0.25,2.4e-10,4.0,0.0,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.9989447395521984,0.9999930952206235,0.9999999999518547,0.2500000000361089,0.2507914453358512,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,1.6658106954758405,0.04005596813652617,0.06672566013946477,0.5820174151747797,0.0
e0d25_a2d4_n4_tp0d0_w0d35,MACS0429,0.25,2.4e-10,4.0,0.0,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.9994318915901845,0.9999977137639473,0.9999999961743082,0.2500000028692688,0.25042608130736155,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,1.21850506075943,0.03690018212313323,0.04496305865998249,0.3968887092572873,0.0
e0d25_a2d4_n4_tp0d0_w0d50,MACS0329,0.25,2.4e-10,4.0,0.0,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.9995872900742151,0.9999911509849466,0.9999999999060425,0.2500000000704681,0.25030953244433873,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,1.6660707352425137,0.04007250023798239,0.06676361993450113,0.582032724177213,0.0
e0d25_a2d4_n4_tp0d0_w0d50,MACS0429,0.25,2.4e-10,4.0,0.0,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.9997968798217195,0.9999970319492824,0.9999999991436894,0.25000000064223293,0.25015234013371035,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,1.2185998981515618,0.036908960651176326,0.04497725569040347,0.39689496686773723,0.0
e0d25_a2d4_n4_tp0d6_w0d20,MACS0329,0.25,2.4e-10,4.0,0.6,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.9978249990126963,0.9999945271406862,0.9999999654674557,0.17990218135639507,0.34942774862710535,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,1.8205034265914337,0.03694310961440696,0.0672550576419708,0.6087090124804457,0.0
e0d25_a2d4_n4_tp0d6_w0d20,MACS0429,0.25,2.4e-10,4.0,0.6,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.9986800342524134,0.9999981608413483,0.9999999836280604,0.19512651116133994,0.32146823571326083,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,1.3071584784254566,0.03464863480772827,0.0452912567547894,0.3926595260455532,0.0
e0d25_a2d4_n4_tp0d6_w0d35,MACS0329,0.25,2.4e-10,4.0,0.6,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.9989447395521984,0.9999930952206235,0.9999999999518547,0.17990216070358875,0.3483898927684934,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,1.8208010736449232,0.03569754456931832,0.06499812747830229,0.5840685153848365,0.0
e0d25_a2d4_n4_tp0d6_w0d35,MACS0429,0.25,2.4e-10,4.0,0.6,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.9994318915901845,0.9999977137639473,0.9999999961743082,0.1951265032103516,0.3208057678661956,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,1.307168375830263,0.033744828566776665,0.044110172750304114,0.3869709576902883,0.0
e0d25_a2d4_n4_tp0d6_w0d50,MACS0329,0.25,2.4e-10,4.0,0.6,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.9995872900742151,0.9999911509849466,0.9999999999060425,0.17990232244055662,0.34779396403426177,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,1.8208309815356813,0.034905795236445214,0.06355755340166006,0.5736323972934262,0.0
e0d25_a2d4_n4_tp0d6_w0d50,MACS0429,0.25,2.4e-10,4.0,0.6,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.9997968798217195,0.9999970319492824,0.9999999991436894,0.195126501545742,0.3204840806189225,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,1.307180233283323,0.033166369254315514,0.04335442229901698,0.39337022022176354,0.0
e0d50_a0d6_n1_tm0d6_w0d20,MACS0329,0.5,6e-11,1.0,-0.6,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.5363962192995362,0.8378927028380995,0.948291832185969,0.38490265486377273,0.873064829504516,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,0.43684356746852737,0.07209118052085621,0.03149256848174844,0.3220747924092353,0.0
e0d50_a0d6_n1_tm0d6_w0d20,MACS0429,0.5,6e-11,1.0,-0.6,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.5673169828710577,0.871608455229941,0.9567121214758596,0.41153731286039624,0.8244738765946118,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,0.41518123652843636,0.048794584943861526,0.02025859611288425,0.2541013674511454,0.0
e0d50_a0d6_n1_tm0d6_w0d35,MACS0329,0.5,6e-11,1.0,-0.6,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.5810130886076842,0.8298448508034786,0.989573316908516,0.36480534457737007,0.8589685696747569,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,0.4424834335426994,0.08163915313904462,0.03612397279248271,0.3539403358294329,0.0
e0d50_a0d6_n1_tm0d6_w0d35,MACS0429,0.5,6e-11,1.0,-0.6,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.6181877327520019,0.8653966908267087,0.9695009898131217,0.4052063559337151,0.8052870805300982,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,0.4211530065580964,0.05974521123619771,0.025161875339573227,0.28809236769949453,0.0
e0d50_a0d6_n1_tm0d6_w0d50,MACS0329,0.5,6e-11,1.0,-0.6,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.6368674968882195,0.8209069887820765,0.9876996436552022,0.40074211636009877,0.8404633006393076,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,0.45327062360366627,0.08594048696756068,0.03895429812058898,0.33771272845883243,0.0
e0d50_a0d6_n1_tm0d6_w0d50,MACS0429,0.5,6e-11,1.0,-0.6,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.6767953096660755,0.8576132365232965,0.9788202527594818,0.4015091125550987,0.7824134125136545,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,0.4307687882709421,0.06284415531446713,0.02707130063472389,0.2918345452232306,0.0
e0d50_a0d6_n1_tp0d0_w0d20,MACS0329,0.5,6e-11,1.0,0.0,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.5363962192995362,0.8378927028380995,0.948291832185969,0.5258540839070155,0.7318018903502319,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,0.8069744559738595,0.02865512722387016,0.023123955702344354,0.3382091188562965,0.0
e0d50_a0d6_n1_tp0d0_w0d20,MACS0429,0.5,6e-11,1.0,0.0,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.5673169828710577,0.871608455229941,0.9567121214758596,0.5216439392620702,0.7163415085644711,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,0.6184159994324318,0.02692011909907974,0.01664783235749749,0.23772344393708636,0.0
e0d50_a0d6_n1_tp0d0_w0d35,MACS0329,0.5,6e-11,1.0,0.0,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.5810130886076842,0.8298448508034786,0.989573316908516,0.505213341545742,0.7094934556961578,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,0.8170363912155237,0.03331168819475447,0.027216861507938957,0.3539795683972347,0.0
e0d50_a0d6_n1_tp0d0_w0d35,MACS0429,0.5,6e-11,1.0,0.0,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.6181877327520019,0.8653966908267087,0.9695009898131217,0.5152495050934391,0.690906133623999,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,0.6263583700431093,0.031135456353223373,0.019501953691953365,0.24897468313146756,0.0
e0d50_a0d6_n1_tp0d0_w0d50,MACS0329,0.5,6e-11,1.0,0.0,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.6368674968882195,0.8209069887820765,0.9876996436552022,0.5061501781723989,0.6815662515558902,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,0.8339585081795154,0.03626117076236703,0.03024031187382627,0.3612671322816111,0.0
e0d50_a0d6_n1_tp0d0_w0d50,MACS0429,0.5,6e-11,1.0,0.0,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.6767953096660755,0.8576132365232965,0.9788202527594818,0.5105898736202591,0.6616023451669623,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,0.6389837606899607,0.03390948222474764,0.021667608475018623,0.25379323988388053,0.0
e0d50_a0d6_n1_tp0d6_w0d20,MACS0329,0.5,6e-11,1.0,0.6,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.5363962192995362,0.8378927028380995,0.948291832185969,0.38490265486377273,0.873064829504516,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,1.0981516149064412,0.028536699572884086,0.03133762272006261,0.4039187439239956,0.0
e0d50_a0d6_n1_tp0d6_w0d20,MACS0429,0.5,6e-11,1.0,0.6,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.5673169828710577,0.871608455229941,0.9567121214758596,0.41153731286039624,0.8244738765946118,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,0.786651021624934,0.02505265334700812,0.019707695349839262,0.2410754575954062,0.0
e0d50_a0d6_n1_tp0d6_w0d35,MACS0329,0.5,6e-11,1.0,0.6,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.5810130886076842,0.8298448508034786,0.989573316908516,0.36480534457737007,0.8589685696747569,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,1.1112830971580827,0.02779103332320929,0.030883705584639504,0.3796664446700969,0.0
e0d50_a0d6_n1_tp0d6_w0d35,MACS0429,0.5,6e-11,1.0,0.6,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.6181877327520019,0.8653966908267087,0.9695009898131217,0.4052063559337151,0.8052870805300982,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,0.796042926860334,0.02627927568053991,0.020919431528506584,0.24517994927624326,0.0
e0d50_a0d6_n1_tp0d6_w0d50,MACS0329,0.5,6e-11,1.0,0.6,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.6368674968882195,0.8209069887820765,0.9876996436552022,0.40074211636009877,0.8404633006393076,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,1.1318290117020773,0.026535281101268435,0.03003340098408546,0.34582536088841404,0.0
e0d50_a0d6_n1_tp0d6_w0d50,MACS0429,0.5,6e-11,1.0,0.6,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.6767953096660755,0.8576132365232965,0.9788202527594818,0.4015091125550987,0.7824134125136545,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,0.8105345445194336,0.02604473219644539,0.02111015514797649,0.24820901429359202,0.0
e0d50_a0d6_n2_tm0d6_w0d20,MACS0329,0.5,6e-11,2.0,-0.6,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.5724087634517426,0.963919777721326,0.9970355446008562,0.3612231275877397,0.8617338787223415,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,0.5285932332941932,0.06498430607993615,0.03435026446417294,0.3430660437250942,0.0
e0d50_a0d6_n2_tm0d6_w0d20,MACS0429,0.5,6e-11,2.0,-0.6,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.6322369976263679,0.9787623129060957,0.9979569365584754,0.391248351085883,0.7998795145442349,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,0.4909343390023781,0.04659801897258714,0.02287656764312734,0.2911604756312385,0.0
e0d50_a0d6_n2_tm0d6_w0d35,MACS0329,0.5,6e-11,2.0,-0.6,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.6578813986236016,0.9596530568596329,0.9998889935580171,0.35985740601038035,0.8332484979346642,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,0.5425546354510123,0.07479926761037786,0.040582689370351276,0.38944530241672193,0.0
e0d50_a0d6_n2_tm0d6_w0d35,MACS0429,0.5,6e-11,2.0,-0.6,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.7238672499029951,0.9763789381841715,0.9990113435683668,0.3907345466394293,0.7634334210602804,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,0.5034176033944513,0.05697777733488013,0.028683616112668044,0.3238110422788385,0.0
e0d50_a0d6_n2_tm0d6_w0d50,MACS0329,0.5,6e-11,2.0,-0.6,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.7546535850067017,0.9545665633269779,0.9998449334078786,0.3637573362510811,0.7981838116036369,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,0.5643643203496996,0.07893181566456983,0.04454630050150273,0.3575307025989773,0.0
e0d50_a0d6_n2_tm0d6_w0d50,MACS0429,0.5,6e-11,2.0,-0.6,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.8142954179252722,0.9731745492197218,0.9995320145386831,0.3905226778576108,0.7254108229313356,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,0.5197988262856941,0.05968927385044097,0.031026414489304585,0.3204405932976933,0.0
e0d50_a0d6_n2_tp0d0_w0d20,MACS0329,0.5,6e-11,2.0,0.0,0.2,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,11.128979033450797,64.71616895492318,0.5484129442613193,0.5724087634517426,0.963919777721326,0.9970355446008562,0.5014822276995718,0.7137956182741287,1.0000000000000002,0.9998620531088965,1.0000000000000002,1.0000000000000002,0.0,True,0.9218142276754495,0.027663802788060635,0.02550088700164206,0.3648784268862201,0.0
e0d50_a0d6_n2_tp0d0_w0d20,MACS0429,0.5,6e-11,2.0,0.0,0.2,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,10.919071547626576,59.08532499150631,0.41302141274796,0.6322369976263679,0.9787623129060957,0.9979569365584754,0.5010215317207622,0.683881501186816,1.0000000000000002,0.9999540198174344,1.0000000000000002,1.0000000000000002,0.0,True,0.7061251064453166,0.026813108896547814,0.01893340937370469,0.260798226433,0.0
e0d50_a0d6_n2_tp0d0_w0d35,MACS0329,0.5,6e-11,2.0,0.0,0.35,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,19.47571330853889,113.25329567111554,0.5484129442613193,0.6578813986236016,0.9596530568596329,0.9998889935580171,0.5000555032209915,0.6710593006881992,1.0000000000000002,0.9991490240986826,1.0000000000000002,1.0000000000000002,0.0,True,0.9437589430128331,0.033235305666435094,0.031366116946463206,0.3774985724061713,0.0
e0d50_a0d6_n2_tp0d0_w0d35,MACS0429,0.5,6e-11,2.0,0.0,0.35,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,19.108375208346505,103.39931873513603,0.41302141274796,0.7238672499029951,0.9763789381841715,0.9990113435683668,0.5004943282158165,0.6380663750485025,1.0000000000000002,0.9996550970799101,1.0000000000000002,1.0000000000000002,0.0,True,0.7215325512759808,0.031905089445552016,0.023020560586337516,0.26294747385172723,0.0
e0d50_a0d6_n2_tp0d0_w0d50,MACS0329,0.5,6e-11,2.0,0.0,0.5,-2.1688734964217105,0.5555234950420278,55.64489516725398,0.05248818522896822,2.0,27.82244758362699,161.79042238730793,0.5484129442613193,0.7546535850067017,0.9545665633269779,0.9998449334078786,0.5000775332960607,0.6226732074966492,1.0000000000000002,0.9972835420248898,1.0000000000000002,1.0000000000000002,0.0,True,0.9741757889800643,0.03675253722164167,0.03580343194491196,0.3827313473212153,0.0
e0d50_a0d6_n2_tp0d0_w0d50,MACS0429,0.5,6e-11,2.0,0.0,0.5,-0.05760971285433636,1.2510730674941435,54.595357738132876,0.0457938947495282,2.0,27.297678869066438,147.71331247876577,0.41302141274796,0.8142954179252722,0.9731745492197218,0.9995320145386831,0.5002339927306585,0.5928522910373639,1.0000000000000002,0.9982512641934121,1.0000000000000002,1.0000000000000002,0.0,True,0.7410267900093733,0.03479935691114302,0.02578725574625481,0.2639069820460869,0.0
