system_label,variant_id,source_family,source_redshift,root_index,root_x_arcsec,root_y_arcsec,root_radius_arcsec,closure_arcsec,signed_jacobian_determinant,signed_magnification,parity,assigned,assigned_image_id,relative_to_faintest_assigned_abs_magnification,potentially_observable_surplus
RXJ2129,projected_spectral_routing_P0693,1,0.6786,0,-4.058111994633134,-0.8867520385413389,4.153865926921876,2.220446049250313e-16,-0.1103434064215651,-9.062616720200907,negative,True,1b,2.3064663480975076,False
RXJ2129,projected_spectral_routing_P0693,1,0.6786,1,1.1478833845076006,-7.6230464743350685,7.708986562078114,3.3306690738754696e-16,0.2545033536457863,3.9292213075973215,positive,True,1c,1.0,False
RXJ2129,projected_spectral_routing_P0693,1,0.6786,2,-5.539314617059845,3.3296992503303104,6.463041352523059,4.577566798522237e-16,0.09684627716139341,10.32564213421967,positive,True,1a,2.62791055170514,False
RXJ2129,projected_spectral_routing_P0693,2,0.916,0,-0.7272417778887116,-4.196648011684489,4.2591941887500395,2.220446049250313e-16,-0.12496794883132735,-8.002051800895982,negative,True,2b,2.4442240006125764,False
RXJ2129,projected_spectral_routing_P0693,2,0.916,1,-6.635005112838832,11.15949592858062,12.982975091534485,2.482534153247273e-16,0.3054496598408547,3.273861887818175,positive,True,2a,1.0,False
RXJ2129,projected_spectral_routing_P0693,2,0.916,2,1.1216680501260576,-6.192975124295291,6.293733399566101,2.482534153247273e-16,0.11233940836951185,8.901595749113747,positive,True,2c,2.7189893936075924,False
RXJ2129,projected_spectral_routing_P0693,3,1.5194,0,-2.4201990110507943,8.207986733485848,8.557359959132894,2.220446049250313e-16,0.07571709318963833,13.207057453928345,positive,True,3a,5.516159437319205,False
RXJ2129,projected_spectral_routing_P0693,3,1.5194,1,1.3013142112417049,4.216467935661803,4.4127112446707555,2.220446049250313e-16,0.012901349275465978,77.51127255361293,positive,True,3c,32.37394393768288,False
RXJ2129,projected_spectral_routing_P0693,3,1.5194,2,1.5950146498047595,4.382698146663198,4.663916249018289,2.220446049250313e-16,-0.01406988606100992,-71.0737809576989,negative,True,3b,29.685212542113614,False
RXJ2129,projected_spectral_routing_P0693,3,1.5194,3,-2.5428132643035775,3.5168453331465077,4.339827230938184,4.965068306494546e-16,-0.06349374807389832,-15.749582129505606,negative,False,,6.5780895101402965,True
RXJ2129,projected_spectral_routing_P0693,3,1.5194,4,8.072635288551014,-13.88066876935563,16.05740969105926,9.155133597044475e-16,0.4176675581644012,2.394248680445472,positive,True,3d,1.0,False
RXJ2129,projected_spectral_routing_P0693,4,1.5202,0,-3.6219111009221017,10.650041162141534,11.24907181852315,8.326672684688674e-17,0.17942319164987588,5.5734155144859265,positive,True,4a,2.050942541059961,False
RXJ2129,projected_spectral_routing_P0693,4,1.5202,1,3.2273613803011436,3.8525874372727325,5.025762772046745,8.326672684688674e-17,-0.13474422387044727,-7.421468403435768,negative,True,4b,2.7310013448984165,False
RXJ2129,projected_spectral_routing_P0693,4,1.5202,2,7.408522214685497,-12.495039205133027,14.526259193037275,8.326672684688674e-17,0.3679866566074848,2.71748983840644,positive,True,4c,1.0,False
RXJ2129,projected_spectral_routing_P0693,4,1.5202,3,-2.702814892796819,0.9861382148024306,2.877095223210036,4.449557262054371e-16,-0.20850296110419864,-4.796094955698272,negative,False,,1.76489894751943,True
RXJ2129,projected_spectral_routing_P0693,4,1.5202,4,1.5595763135286413,2.821259990835654,3.223629354254236,4.518280359883027e-16,0.11109169033123822,9.001573358172289,positive,False,,3.31245888428083,True
RXJ2129,projected_spectral_routing_P0693,5,1.521,0,13.339996338377787,1.936428349401143,13.479809236791787,0.0,0.02049884186535632,48.783243783641794,positive,True,5c,8.146187146931588,False
RXJ2129,projected_spectral_routing_P0693,5,1.521,1,5.240681233368428,14.645423136411479,15.554843574729919,4.440892098500626e-16,0.16698740213054883,5.988475700808924,positive,True,5a,1.0,False
RXJ2129,projected_spectral_routing_P0693,5,1.521,2,13.035497106036669,2.8601368546161794,13.345582326321475,4.440892098500626e-16,-0.02070189539949811,-48.30475570967496,negative,True,5b,8.066285666509417,False
RXJ2129,projected_spectral_routing_P0693,6,3.0815,0,-9.326649834936024,18.21518265626205,20.46409725212676,1.1102230246251565e-16,0.4828788315327817,2.07091289718736,positive,True,6a,1.0,False
RXJ2129,projected_spectral_routing_P0693,6,3.0815,1,0.49283839235406823,-5.638951218536539,5.660447025281029,1.1102230246251565e-16,-0.08140334836611296,-12.284506965272273,negative,True,6b,5.931928369346993,False
RXJ2129,projected_spectral_routing_P0693,6,3.0815,2,1.9155164718023512,-6.943318698908156,7.202699348740983,1.1102230246251565e-16,0.06596334139756636,15.15993548557402,positive,True,6c,7.320411933386336,False
RXJ2129,projected_spectral_routing_P0693,7,3.427,0,-7.147186727403388,-2.0600760397364017,7.438157796515691,2.220446049250313e-16,-0.2824221668912283,-3.540798553483016,negative,True,7b,1.3554190762140528,False
RXJ2129,projected_spectral_routing_P0693,7,3.427,1,-10.217165117610982,10.13421864996639,14.390720992565079,7.021666937153402e-16,0.24391626897785446,4.099767531663875,positive,True,7a,1.5693926204850024,False
RXJ2129,projected_spectral_routing_P0693,7,3.427,2,3.710693663149853,-15.782780819013686,16.213124863602538,7.021666937153402e-16,0.38280039255007964,2.6123275196724767,positive,True,7c,1.0,False
