system_label,variant_id,source_family,image_id,observed_x_arcsec,observed_y_arcsec,assigned,assigned_root_index,assigned_root_x_arcsec,assigned_root_y_arcsec,assigned_distance_arcsec,assigned_signed_magnification
RXJ2129,projected_spectral_routing_P0693,1,1a,-5.748113029341908,4.227443603999998,True,2,-5.539314617059845,3.3296992503303104,0.9217058649684912,10.32564213421967
RXJ2129,projected_spectral_routing_P0693,1,1b,-4.783674198960802,-0.969769187999997,True,0,-4.058111994633134,-0.8867520385413389,0.7302960765696783,-9.062616720200907
RXJ2129,projected_spectral_routing_P0693,1,1c,0.456839445991538,-8.935221672000038,True,1,1.1478833845076006,-7.6230464743350685,1.4830190404465122,3.9292213075973215
RXJ2129,projected_spectral_routing_P0693,2,2a,-6.776271782658472,11.277998675999983,True,1,-6.635005112838832,11.15949592858062,0.18438864701458296,3.273861887818175
RXJ2129,projected_spectral_routing_P0693,2,2b,-0.7772390574582798,-4.156659036000021,True,0,-0.7272417778887116,-4.196648011684489,0.06402223161254615,-8.002051800895982
RXJ2129,projected_spectral_routing_P0693,2,2c,0.24443970348725166,-5.292556488000027,True,2,1.1216680501260576,-6.192975124295291,1.2570931917461312,8.901595749113747
RXJ2129,projected_spectral_routing_P0693,3,3a,-2.0174375536347493,8.154932903999962,True,0,-2.4201990110507943,8.207986733485848,0.40624069269709323,13.207057453928345
RXJ2129,projected_spectral_routing_P0693,3,3b,2.98907637506174,5.134105511999998,True,2,1.5950146498047595,4.382698146663198,1.583673300434424,-71.0737809576989
RXJ2129,projected_spectral_routing_P0693,3,3c,1.5634781039797112,3.965703875999982,True,1,1.3013142112417049,4.216467935661803,0.36278439915964167,77.51127255361293
RXJ2129,projected_spectral_routing_P0693,3,3d,7.381071049134713,-15.531179832000019,True,4,8.072635288551014,-13.88066876935563,1.7895384503136438,2.394248680445472
RXJ2129,projected_spectral_routing_P0693,4,4a,-3.4189158540684597,10.495438775999993,True,0,-3.6219111009221017,10.650041162141534,0.25516459010965664,5.5734155144859265
RXJ2129,projected_spectral_routing_P0693,4,4b,3.486595771864287,3.41780230799999,True,1,3.2273613803011436,3.8525874372727325,0.5062021122099636,-7.421468403435768
RXJ2129,projected_spectral_routing_P0693,4,4c,6.864471675477358,-13.912761239999998,True,2,7.408522214685497,-12.495039205133027,1.518527825678546,2.71748983840644
RXJ2129,projected_spectral_routing_P0693,5,5a,5.239793645663579,14.528709863999984,True,1,5.240681233368428,14.645423136411479,0.11671664735132531,5.988475700808924
RXJ2129,projected_spectral_routing_P0693,5,5b,13.2029839889991,1.9107456839999704,True,2,13.035497106036669,2.8601368546161794,0.9640515809895686,-48.30475570967496
RXJ2129,projected_spectral_routing_P0693,5,5c,13.970143058665721,-3.314626776000029,True,0,13.339996338377787,1.936428349401143,5.288729981677223,48.783243783641794
RXJ2129,projected_spectral_routing_P0693,6,6a,-9.90574798751465,17.874595907999986,True,0,-9.326649834936024,18.21518265626205,0.6718288497911538,2.07091289718736
RXJ2129,projected_spectral_routing_P0693,6,6b,0.8049590237318596,-5.299632900000001,True,1,0.49283839235406823,-5.638951218536539,0.4610381869499907,-12.284506965272273
RXJ2129,projected_spectral_routing_P0693,6,6c,1.7125179231929197,-6.634811124000012,True,2,1.9155164718023512,-6.943318698908156,0.3693038512028269,15.15993548557402
RXJ2129,projected_spectral_routing_P0693,7,7a,-10.01842785083087,10.257536087999991,True,1,-10.217165117610982,10.13421864996639,0.2338882034870515,4.099767531663875
RXJ2129,projected_spectral_routing_P0693,7,7b,-7.485830922116288,-2.1700512000000174,True,0,-7.147186727403388,-2.0600760397364017,0.3560539656958714,-3.540798553483016
RXJ2129,projected_spectral_routing_P0693,7,7c,3.7040355081620837,-19.321482528000033,True,2,3.710693663149853,-15.782780819013686,3.5387079727226336,2.6123275196724767
