left,right,vector_cosine_correlation,left_RMS_arcsec,right_RMS_arcsec,difference_RMS_over_left
P0652_finite_gather,P0653_compact_gather,0.8794571534951899,0.6185969061900392,0.4680961441826972,0.49155152309478056
P0652_finite_gather,P0654_padded_gather,0.8947065466236622,0.6185969061900392,0.4856627552794249,0.45990538903668066
P0652_finite_gather,P0655_padded_deposit,0.7528629602189367,0.6185969061900392,0.6165758649192434,0.7019044751769251
P0653_compact_gather,P0654_padded_gather,0.9286071035219224,0.4680961441826972,0.4856627552794249,0.38672026320590575
P0653_compact_gather,P0655_padded_deposit,0.8391467778019632,0.4680961441826972,0.6165758649192434,0.7241317560763305
P0654_padded_gather,P0655_padded_deposit,0.862506829563802,0.4856627552794249,0.6165758649192434,0.6494387275323845
