system_label,variant_id,source_family,image_id,observed_x_arcsec,observed_y_arcsec,assigned,assigned_root_index,assigned_root_x_arcsec,assigned_root_y_arcsec,assigned_distance_arcsec,assigned_signed_magnification
RXJ2129,local_vector_coherence_projected_routing_P0699,1,1a,-5.748113029341908,4.227443603999998,True,2.0,-5.529905577321802,3.2284079097600005,1.0225882898227907,8.81226163791263
RXJ2129,local_vector_coherence_projected_routing_P0699,1,1b,-4.783674198960802,-0.969769187999997,True,1.0,-4.084694915766815,-0.9425308939213792,0.6995098019318193,-7.97031296102565
RXJ2129,local_vector_coherence_projected_routing_P0699,1,1c,0.456839445991538,-8.935221672000038,True,0.0,0.5196266296620773,-7.607087953900598,1.329617013875018,3.594583341258398
RXJ2129,local_vector_coherence_projected_routing_P0699,2,2a,-6.776271782658472,11.277998675999983,True,2.0,-6.719081809418211,11.09347285312167,0.1931850727880925,2.554709747039441
RXJ2129,local_vector_coherence_projected_routing_P0699,2,2b,-0.7772390574582798,-4.156659036000021,True,0.0,-0.6480052876034946,-4.13367524713862,0.13126165403995582,-9.009035728832552
RXJ2129,local_vector_coherence_projected_routing_P0699,2,2c,0.24443970348725166,-5.292556488000027,True,1.0,0.6179735169572689,-5.775899480664813,0.6108583783198889,9.569473735743843
RXJ2129,local_vector_coherence_projected_routing_P0699,3,3a,-2.0174375536347493,8.154932903999962,True,0.0,-1.8013589213838463,8.596112946077799,0.4912533000837992,7.282155007284135
RXJ2129,local_vector_coherence_projected_routing_P0699,3,3b,2.98907637506174,5.134105511999998,False,,,,,
RXJ2129,local_vector_coherence_projected_routing_P0699,3,3c,1.5634781039797112,3.965703875999982,True,1.0,1.6101548472060898,4.4369671929730945,0.473569247610866,-5.757179047450071
RXJ2129,local_vector_coherence_projected_routing_P0699,3,3d,7.381071049134713,-15.531179832000019,True,2.0,8.098006289655942,-13.827150216461137,1.8487057823609532,2.062634314062328
RXJ2129,local_vector_coherence_projected_routing_P0699,4,4a,-3.4189158540684597,10.495438775999993,True,1.0,-3.0304466279979843,10.983073681011446,0.6234550025377311,3.7434246017901347
RXJ2129,local_vector_coherence_projected_routing_P0699,4,4b,3.486595771864287,3.41780230799999,True,0.0,2.841947813741336,3.4695785432306874,0.6467238734164332,-3.513647410076848
RXJ2129,local_vector_coherence_projected_routing_P0699,4,4c,6.864471675477358,-13.912761239999998,True,2.0,7.569821173315619,-12.272504345743043,1.7854860943894693,2.382172682328382
RXJ2129,local_vector_coherence_projected_routing_P0699,5,5a,5.239793645663579,14.528709863999984,True,2.0,5.374787843072005,14.015071494111334,0.5310817341575723,4.897448262940247
RXJ2129,local_vector_coherence_projected_routing_P0699,5,5b,13.2029839889991,1.9107456839999704,True,0.0,12.426046058747058,2.1180101137345195,0.8041088802503757,-58.485031934458426
RXJ2129,local_vector_coherence_projected_routing_P0699,5,5c,13.970143058665721,-3.314626776000029,True,1.0,12.662884909272693,1.414764669472924,4.906736931369689,58.52302690665806
RXJ2129,local_vector_coherence_projected_routing_P0699,6,6a,-9.90574798751465,17.874595907999986,True,0.0,-9.53476320248662,18.155764815654376,0.4654950755420046,1.6449782536250215
RXJ2129,local_vector_coherence_projected_routing_P0699,6,6b,0.8049590237318596,-5.299632900000001,True,1.0,0.5783611738573126,-5.512164947554917,0.31067097837688795,-17.82538983114029
RXJ2129,local_vector_coherence_projected_routing_P0699,6,6c,1.7125179231929197,-6.634811124000012,True,2.0,1.324784302650003,-6.384935240429229,0.46127575016425704,20.39555026332814
RXJ2129,local_vector_coherence_projected_routing_P0699,7,7a,-10.01842785083087,10.257536087999991,True,2.0,-10.468314120872575,10.216294951935073,0.45177260571659683,3.0527943952515577
RXJ2129,local_vector_coherence_projected_routing_P0699,7,7b,-7.485830922116288,-2.1700512000000174,True,0.0,-7.102867196826086,-1.8985060863049221,0.4694656149920159,-2.7626629986153506
RXJ2129,local_vector_coherence_projected_routing_P0699,7,7c,3.7040355081620837,-19.321482528000033,True,1.0,2.882986044747747,-16.25660871977057,3.1729440086052496,2.141909689011432
