variant,routing_fraction,radius_kpc,inward_acceleration_km2_s2_kpc,circular_speed_km_s,azimuthal_scatter_fraction,ring_cells
local_vector_coherence_projected_routing,0.08352413225178856,0.375,358.34778552328487,11.592256879970863,0.23764881945058053,8
local_vector_coherence_projected_routing,0.08352413225178856,0.75,477.1342069279273,18.91694095766928,0.15175302376109098,12
local_vector_coherence_projected_routing,0.08352413225178856,1.125,524.3366864140784,24.28742004033854,0.15982917461076823,16
local_vector_coherence_projected_routing,0.08352413225178856,1.5,580.7968804396759,29.51601803528914,0.15832841923390348,32
local_vector_coherence_projected_routing,0.08352413225178856,1.875,630.7926967025305,34.39093349005294,0.13740333388176776,28
local_vector_coherence_projected_routing,0.08352413225178856,2.25,637.4844303758997,37.8726810292825,0.12556832720804062,40
local_vector_coherence_projected_routing,0.08352413225178856,2.625,636.3704862702995,40.87141453949858,0.11718331016642028,40
local_vector_coherence_projected_routing,0.08352413225178856,3.0,632.4102158787803,43.55721120131936,0.1371824376312051,48
local_vector_coherence_projected_routing,0.08352413225178856,3.375,629.5414524120039,46.09449426873575,0.14225376612230342,68
local_vector_coherence_projected_routing,0.08352413225178856,3.75,626.7446970469297,48.479816562420964,0.1270867118074547,56
local_vector_coherence_projected_routing,0.08352413225178856,4.125,611.962409633632,50.24285958958479,0.1078796655861977,72
local_vector_coherence_projected_routing,0.08352413225178856,4.5,599.8699607818675,51.95589305861659,0.09752742517987974,68
local_vector_coherence_projected_routing,0.08352413225178856,4.875,586.9864434190151,53.49354084062578,0.12206291313779061,88
local_vector_coherence_projected_routing,0.08352413225178856,5.25,571.5351540216793,54.77736356026836,0.1397801154174984,88
local_vector_coherence_projected_routing,0.08352413225178856,5.625,552.5452680800884,55.75004155111005,0.1318232040892641,84
local_vector_coherence_projected_routing,0.08352413225178856,6.0,533.7660775929379,56.5914875715211,0.12410765316125492,112
local_vector_coherence_projected_routing,0.08352413225178856,6.375,507.08343519343646,56.856458730369035,0.10990579949751478,112
local_vector_coherence_projected_routing,0.08352413225178856,6.75,487.2762159544458,57.35080171795778,0.10593386870018753,112
local_vector_coherence_projected_routing,0.08352413225178856,7.125,469.43177708537183,57.83339356922845,0.10664181129096775,116
local_vector_coherence_projected_routing,0.08352413225178856,7.5,454.2509837135737,58.368505016419626,0.10062159872715756,112
local_vector_coherence_projected_routing,0.08352413225178856,7.875,434.2405357426882,58.47772412614627,0.09179426470983264,144
local_vector_coherence_projected_routing,0.08352413225178856,8.25,414.32064411771296,58.46490668744056,0.07495177637502944,140
local_vector_coherence_projected_routing,0.08352413225178856,8.625,391.703658166378,58.12438431230915,0.060788820419586255,144
local_vector_coherence_projected_routing,0.08352413225178856,9.0,370.933049206572,57.77886674952312,0.0537784098509124,144
local_vector_coherence_projected_routing,0.08352413225178856,9.375,352.0876660671001,57.452779474791846,0.04844515866042963,168
local_vector_coherence_projected_routing,0.08352413225178856,9.75,336.9619095769482,57.318222393713896,0.04118662225320685,164
local_vector_coherence_projected_routing,0.08352413225178856,10.125,323.27723856915793,57.21172992064411,0.03562942851925607,160
local_vector_coherence_projected_routing,0.08352413225178856,10.5,310.80670117435534,57.126791983540706,0.03371150729661072,184
local_vector_coherence_projected_routing,0.08352413225178856,10.875,299.92321897598066,57.11098849051547,0.03399674392756569,172
local_vector_coherence_projected_routing,0.08352413225178856,11.25,288.492693570418,56.9696656359084,0.04679239102364338,200
local_vector_coherence_projected_routing,0.08352413225178856,11.625,278.9613194897592,56.946688569823365,0.057137168624698906,192
