system_label,variant_id,source_family,source_redshift,root_index,root_x_arcsec,root_y_arcsec,root_radius_arcsec,closure_arcsec,signed_jacobian_determinant,signed_magnification,parity,assigned,assigned_image_id,relative_to_faintest_assigned_abs_magnification,potentially_observable_surplus
RXJ2129,local_vector_coherence_projected_routing_P0699,1,0.6786,0,0.5196266296620773,-7.607087953900598,7.624814684478146,1.1102230246251565e-16,0.2781963596509403,3.594583341258398,positive,True,1c,1.0,False
RXJ2129,local_vector_coherence_projected_routing_P0699,1,0.6786,1,-4.084694915766815,-0.9425308939213792,4.192027795815231,2.220446049250313e-16,-0.12546558772408808,-7.97031296102565,negative,True,1b,2.2173120510360427,False
RXJ2129,local_vector_coherence_projected_routing_P0699,1,0.6786,2,-5.529905577321802,3.2284079097600005,6.403317368824983,2.482534153247273e-16,0.11347824668502138,8.81226163791263,positive,True,1a,2.4515391079589266,False
RXJ2129,local_vector_coherence_projected_routing_P0699,2,0.916,0,-0.6480052876034946,-4.13367524713862,4.184158446040089,1.1102230246251565e-16,-0.11099967078603054,-9.009035728832552,negative,True,2b,3.526441991804663,False
RXJ2129,local_vector_coherence_projected_routing_P0699,2,0.916,1,0.6179735169572689,-5.775899480664813,5.808864439665001,1.1102230246251565e-16,0.10449895444770445,9.569473735743843,positive,True,2c,3.745816426634593,False
RXJ2129,local_vector_coherence_projected_routing_P0699,2,0.916,2,-6.719081809418211,11.09347285312167,12.969626066490974,8.08254562088053e-16,0.3914339001363514,2.554709747039441,positive,True,2a,1.0,False
RXJ2129,local_vector_coherence_projected_routing_P0699,3,1.5194,0,-1.8013589213838463,8.596112946077799,8.78282709299093,1.1102230246251565e-16,0.13732198765334275,7.282155007284135,positive,True,3a,3.5305119078243385,False
RXJ2129,local_vector_coherence_projected_routing_P0699,3,1.5194,1,1.6101548472060898,4.4369671929730945,4.720092849033884,1.1102230246251565e-16,-0.17369617858991426,-5.757179047450071,negative,True,3c,2.791177771163611,False
RXJ2129,local_vector_coherence_projected_routing_P0699,3,1.5194,2,8.098006289655942,-13.827150216461137,16.023975442314196,1.6653345369377348e-15,0.4848169126162334,2.062634314062328,positive,True,3d,1.0,False
RXJ2129,local_vector_coherence_projected_routing_P0699,4,1.5202,0,2.841947813741336,3.4695785432306874,4.484935076862979,1.6653345369377348e-16,-0.2846045386147976,-3.513647410076848,negative,True,4b,1.474975947857206,False
RXJ2129,local_vector_coherence_projected_routing_P0699,4,1.5202,1,-3.0304466279979843,10.983073681011446,11.393485605716569,7.216449660063518e-16,0.267135071859546,3.7434246017901347,positive,True,4a,1.5714329316089874,False
RXJ2129,local_vector_coherence_projected_routing_P0699,4,1.5202,2,7.569821173315619,-12.272504345743043,14.419311894548205,8.473409486550036e-16,0.41978484910782393,2.382172682328382,positive,True,4c,1.0,False
RXJ2129,local_vector_coherence_projected_routing_P0699,5,1.521,0,12.426046058747058,2.1180101137345195,12.605260310520565,0.0,-0.017098391963274562,-58.485031934458426,negative,True,5b,11.941939719307248,False
RXJ2129,local_vector_coherence_projected_routing_P0699,5,1.521,1,12.662884909272693,1.414764669472924,12.74167231157178,0.0,0.017087291154556324,58.52302690665806,positive,True,5c,11.949697835403573,False
RXJ2129,local_vector_coherence_projected_routing_P0699,5,1.521,2,5.374787843072005,14.015071494111334,15.010348874795906,8.881784197001252e-16,0.20418796612251233,4.897448262940247,positive,True,5a,1.0,False
RXJ2129,local_vector_coherence_projected_routing_P0699,6,3.0815,0,-9.53476320248662,18.155764815654376,20.507157418053975,0.0,0.6079107719486931,1.6449782536250215,positive,True,6a,1.0,False
RXJ2129,local_vector_coherence_projected_routing_P0699,6,3.0815,1,0.5783611738573126,-5.512164947554917,5.5424240235188345,0.0,-0.05609975487060807,-17.82538983114029,negative,True,6b,10.836246492534878,False
RXJ2129,local_vector_coherence_projected_routing_P0699,6,3.0815,2,1.324784302650003,-6.384935240429229,6.52092412722483,0.0,0.0490303025458466,20.39555026332814,positive,True,6c,12.398674704898182,False
RXJ2129,local_vector_coherence_projected_routing_P0699,7,3.427,0,-7.102867196826086,-1.8985060863049221,7.352213800991161,4.440892098500626e-16,-0.3619695925638418,-2.7626629986153506,negative,True,7b,1.2898130172287603,False
RXJ2129,local_vector_coherence_projected_routing_P0699,7,3.427,1,2.882986044747747,-16.25660871977057,16.510267581172958,4.440892098500626e-16,0.46687309232983387,2.141909689011432,positive,True,7c,1.0,False
RXJ2129,local_vector_coherence_projected_routing_P0699,7,3.427,2,-10.468314120872575,10.216294951935073,14.62731291379911,6.280369834735101e-16,0.3275687355674661,3.0527943952515577,positive,True,7a,1.4252675595582798,False
