variant,law,radius_kpc,inward_acceleration_km2_s2_kpc,circular_speed_km_s,azimuthal_scatter_fraction,ring_cells
lumpy_razor_thin,QUMOND,6.75,445.91952438496173,54.86307309656006,0.14591550681849277,112
lumpy_razor_thin,QUMOND,7.125,436.0221914132384,55.73740318510832,0.1559442360513026,116
lumpy_razor_thin,QUMOND,7.5,430.6516903357811,56.83210076636582,0.1595222628810223,112
lumpy_razor_thin,QUMOND,7.875,419.4803594179382,57.475280168227656,0.15438806757038417,144
lumpy_razor_thin,QUMOND,8.25,406.6428962975205,57.92066897450809,0.1323155393363043,140
lumpy_razor_thin,QUMOND,8.625,386.24440997747695,57.71791780769416,0.11071200453535333,144
lumpy_razor_thin,QUMOND,9.0,365.4690017327641,57.35173071141687,0.10126493660201522,144
lumpy_razor_thin,QUMOND,9.375,346.63846068045893,57.00645199343056,0.08979278503321102,168
lumpy_razor_thin,QUMOND,9.75,334.15336440498885,57.078851626050096,0.07633503411154278,164
lumpy_razor_thin,QUMOND,10.125,321.6914676523144,57.07123715129788,0.06746449452899726,160
lumpy_razor_thin,QUMOND,10.5,310.4035413182252,57.08972923251051,0.05779714251780145,184
lumpy_razor_thin,QUMOND,10.875,301.05736116207515,57.21886754067724,0.051750329902377386,172
lumpy_razor_thin,QUMOND,11.25,290.91582924185656,57.208417903057644,0.07005881470772753,200
lumpy_razor_thin,QUMOND,11.625,282.9723919062688,57.35463412759578,0.09022273459103652,192
lumpy_razor_thin,AQUAL,0.375,294.1392840222991,10.502486920170963,0.2722636652624962,8
lumpy_razor_thin,AQUAL,0.75,350.43949098199,16.212020794351716,0.2328727674930705,12
lumpy_razor_thin,AQUAL,1.125,373.72859217586097,20.504747406340893,0.2673855996213371,16
lumpy_razor_thin,AQUAL,1.5,431.8913287274059,25.45264216326291,0.24795542873281318,32
lumpy_razor_thin,AQUAL,1.875,486.0446902610738,30.18830558742099,0.21375883151850458,28
lumpy_razor_thin,AQUAL,2.25,493.25077048966267,33.31387449099461,0.203299335092751,40
lumpy_razor_thin,AQUAL,2.625,497.2170474619239,36.12747914797752,0.1851525754189966,40
lumpy_razor_thin,AQUAL,3.0,498.9145498003606,38.687771316025454,0.2149788162360464,48
lumpy_razor_thin,AQUAL,3.375,507.451767463486,41.38417227865341,0.22138329995787706,68
lumpy_razor_thin,AQUAL,3.75,521.855867109822,44.237534986274184,0.20605316524680256,56
lumpy_razor_thin,AQUAL,4.125,514.8733836335102,46.08527647186495,0.1758601384130452,72
lumpy_razor_thin,AQUAL,4.5,510.92037906531743,47.94936606248229,0.13539506491694417,68
lumpy_razor_thin,AQUAL,4.875,503.6892864860192,49.55285331461089,0.14818650703663402,88
lumpy_razor_thin,AQUAL,5.25,498.1071065132585,51.137679935587684,0.17277529586139986,88
lumpy_razor_thin,AQUAL,5.625,488.5472888151797,52.42211841947429,0.16733683190921092,84
lumpy_razor_thin,AQUAL,6.0,479.88187785461383,53.659027825033164,0.16095764779284333,112
lumpy_razor_thin,AQUAL,6.375,459.34958074005755,54.114264082752406,0.14449345648469342,112
lumpy_razor_thin,AQUAL,6.75,446.711053239505,54.911743820121565,0.1408840674541331,112
lumpy_razor_thin,AQUAL,7.125,435.35772585856466,55.694917153563246,0.15002598611472726,116
lumpy_razor_thin,AQUAL,7.5,428.79194955335396,56.70925516747821,0.15226106401149447,112
lumpy_razor_thin,AQUAL,7.875,417.0422684917805,57.30800872803706,0.14680144103037474,144
lumpy_razor_thin,AQUAL,8.25,403.6425484041226,57.70659428812284,0.12485507143971425,140
lumpy_razor_thin,AQUAL,8.625,383.4930054568715,57.51197416247783,0.1040135082954835,144
lumpy_razor_thin,AQUAL,9.0,362.9513412934149,57.1538456417478,0.09593804369484067,144
lumpy_razor_thin,AQUAL,9.375,344.60105495227316,56.83867424718456,0.08554856761563946,168
lumpy_razor_thin,AQUAL,9.75,332.31280956066854,56.92143614857691,0.072752909835041,164
lumpy_razor_thin,AQUAL,10.125,320.03551007787996,56.92415602833769,0.06401556777089704,160
lumpy_razor_thin,AQUAL,10.5,308.652012639167,56.92842991609073,0.05477854906003034,184
lumpy_razor_thin,AQUAL,10.875,299.4858782330477,57.069334373062325,0.04905924958971497,172
lumpy_razor_thin,AQUAL,11.25,289.4133664004383,57.0604974742153,0.06589770118689024,200
lumpy_razor_thin,AQUAL,11.625,281.3726853163661,57.19228502868858,0.08228652032297129,192
lumpy_razor_thin,algebraic_simple_MOND,0.375,418.3791597134401,12.525661056109575,0.3905694844668723,8
lumpy_razor_thin,algebraic_simple_MOND,0.75,491.71644773592834,19.20383648654472,0.2508891402888097,12
lumpy_razor_thin,algebraic_simple_MOND,1.125,516.5695045185328,24.10685986567619,0.2822476693947519,16
lumpy_razor_thin,algebraic_simple_MOND,1.5,554.3952297183044,28.837351552759774,0.26634903467587956,32
lumpy_razor_thin,algebraic_simple_MOND,1.875,593.3321282589671,33.35412628874519,0.2561113235016024,28
lumpy_razor_thin,algebraic_simple_MOND,2.25,593.5695376411832,36.54492385670905,0.2185052423190517,40
lumpy_razor_thin,algebraic_simple_MOND,2.625,585.0723674470239,39.18947517572081,0.19244172777744914,40
lumpy_razor_thin,algebraic_simple_MOND,3.0,575.1191765157444,41.537423241544886,0.23058923459550282,48
lumpy_razor_thin,algebraic_simple_MOND,3.375,568.3722309723249,43.7979026841651,0.25678109275467403,68
lumpy_razor_thin,algebraic_simple_MOND,3.75,566.5608320893102,46.09341732107648,0.2598838787808103,56
lumpy_razor_thin,algebraic_simple_MOND,4.125,550.8312376772626,47.66737726599512,0.24176224848750363,72
lumpy_razor_thin,algebraic_simple_MOND,4.5,538.776618889062,49.239159060658004,0.19078716837675808,68
lumpy_razor_thin,algebraic_simple_MOND,4.875,526.1027796003629,50.643371239993186,0.20665704273333954,88
lumpy_razor_thin,algebraic_simple_MOND,5.25,515.0448795787379,51.99986170931971,0.25794203372313723,88
lumpy_razor_thin,algebraic_simple_MOND,5.625,499.6325573474882,53.01351841822632,0.26033301814907434,84
lumpy_razor_thin,algebraic_simple_MOND,6.0,484.8497462771909,53.936059159556194,0.2522681598488166,112
lumpy_razor_thin,algebraic_simple_MOND,6.375,460.48230720174456,54.18094414470019,0.22194709754611858,112
lumpy_razor_thin,algebraic_simple_MOND,6.75,443.0136084173811,54.68401829435473,0.21001551318705636,112
lumpy_razor_thin,algebraic_simple_MOND,7.125,428.4671303817023,55.25240541342638,0.22062263393130527,116
lumpy_razor_thin,algebraic_simple_MOND,7.5,417.8114625362522,55.97844200245208,0.22370481506043474,112
lumpy_razor_thin,algebraic_simple_MOND,7.875,403.6663905005454,56.38149364101483,0.21582817776236574,144
lumpy_razor_thin,algebraic_simple_MOND,8.25,387.6279868524247,56.550251029792115,0.1861913764798009,140
lumpy_razor_thin,algebraic_simple_MOND,8.625,367.3156069778211,56.28585177630083,0.1540988981841125,144
lumpy_razor_thin,algebraic_simple_MOND,9.0,347.4522979353346,55.92021710810869,0.14008540735616984,144
lumpy_razor_thin,algebraic_simple_MOND,9.375,329.30404924698234,55.5628064598114,0.12178574814367832,168
lumpy_razor_thin,algebraic_simple_MOND,9.75,316.38529409074164,55.54058531726805,0.10481973815434018,164
lumpy_razor_thin,algebraic_simple_MOND,10.125,303.8501072712352,55.46604669634619,0.09414271701563735,160
lumpy_razor_thin,algebraic_simple_MOND,10.5,292.6626237135898,55.43426331243785,0.0807837204940552,184
lumpy_razor_thin,algebraic_simple_MOND,10.875,282.8894724982488,55.46551192784986,0.06942300421878064,172
lumpy_razor_thin,algebraic_simple_MOND,11.25,273.3603202331756,55.45541995714419,0.09202710636751152,200
lumpy_razor_thin,algebraic_simple_MOND,11.625,265.4515778296854,55.55064889153044,0.12807812806474062,192
lumpy_baseline_thickness,newtonian,0.375,38.774230336511394,3.8131793002941485,0.3883149442009276,8
lumpy_baseline_thickness,newtonian,0.75,53.13597407310598,6.312842509902293,0.26210422577273224,12
lumpy_baseline_thickness,newtonian,1.125,59.333239115142135,8.1700608323644,0.28332479466214416,16
lumpy_baseline_thickness,newtonian,1.5,69.21309854560374,10.189192697088696,0.2707040241278823,32
lumpy_baseline_thickness,newtonian,1.875,79.70071497951844,12.224518010400127,0.25846964375679415,28
lumpy_baseline_thickness,newtonian,2.25,80.4973828701604,13.45805006150077,0.21773391664069341,40
lumpy_baseline_thickness,newtonian,2.625,78.87520315158201,14.389142026990447,0.1910906857476211,40
lumpy_baseline_thickness,newtonian,3.0,76.710771299093,15.170112520916877,0.22678285171162268,48
lumpy_baseline_thickness,newtonian,3.375,75.07664821581193,15.918030271624856,0.25193799390522426,68
lumpy_baseline_thickness,newtonian,3.75,74.0393352977113,16.66275809601812,0.2503780600083224,56
lumpy_baseline_thickness,newtonian,4.125,70.35765927977322,17.036001424309184,0.2339474363733077,72
lumpy_baseline_thickness,newtonian,4.5,67.69866742099653,17.454054067593706,0.18670176644271347,68
lumpy_baseline_thickness,newtonian,4.875,64.92985900589964,17.791376075328202,0.2038248934826334,88
lumpy_baseline_thickness,newtonian,5.25,62.46023226443533,18.108457123352213,0.2545837886889798,88
lumpy_baseline_thickness,newtonian,5.625,59.043743881911205,18.22418885261428,0.25704052831493973,84
lumpy_baseline_thickness,newtonian,6.0,55.79488627691654,18.296702371233437,0.2498991841094503,112
lumpy_baseline_thickness,newtonian,6.375,50.66152337048264,17.971288531622513,0.22084192756293117,112
lumpy_baseline_thickness,newtonian,6.75,47.12037960512792,17.83430857461577,0.20899941766084915,112
lumpy_baseline_thickness,newtonian,7.125,44.24789351066856,17.75573826298173,0.2188966685421082,116
lumpy_baseline_thickness,newtonian,7.5,42.17457873125813,17.785087587201698,0.22157448920509176,112
lumpy_baseline_thickness,newtonian,7.875,39.49699969582249,17.636294185701317,0.21368626405179306,144
lumpy_baseline_thickness,newtonian,8.25,36.566090242743954,17.368656957365403,0.18431268448804572,140
lumpy_baseline_thickness,newtonian,8.625,33.02800662157608,16.877990316121576,0.15273393015808737,144
lumpy_baseline_thickness,newtonian,9.0,29.736375335452156,16.359320830006038,0.13881384562692675,144
lumpy_baseline_thickness,newtonian,9.375,26.852702567382796,15.866445303508083,0.12061107042541172,168
lumpy_baseline_thickness,newtonian,9.75,24.864545463353462,15.57014188335149,0.10360174698520101,164
lumpy_baseline_thickness,newtonian,10.125,23.010650722922826,15.263775370778804,0.09279173966451323,160
lumpy_baseline_thickness,newtonian,10.5,21.410028932829984,14.99350872193413,0.07954812468901758,184
lumpy_baseline_thickness,newtonian,10.875,20.05373514742029,14.767679903363144,0.06835915572196,172
lumpy_baseline_thickness,newtonian,11.25,18.771337559934384,14.531949199927098,0.09066038002108837,200
lumpy_baseline_thickness,newtonian,11.625,17.73582587167859,14.35893365672617,0.12592752178828318,192
lumpy_baseline_thickness,QUMOND,0.375,243.54919116980415,9.556722591384379,0.3080148538752292,8
lumpy_baseline_thickness,QUMOND,0.75,313.7626218940579,15.340207509044438,0.21927199494750516,12
lumpy_baseline_thickness,QUMOND,1.125,340.26880204436907,19.565336754063683,0.25248456719315293,16
lumpy_baseline_thickness,QUMOND,1.5,390.1664376046791,24.19193370541137,0.24958921700184403,32
lumpy_baseline_thickness,QUMOND,1.875,448.93627323587543,29.013023150255584,0.2251527015431245,28
lumpy_baseline_thickness,QUMOND,2.25,466.66536568271005,32.4036583241167,0.20165654158487123,40
lumpy_baseline_thickness,QUMOND,2.625,476.3119964980213,35.359849982816755,0.18044394832450308,40
lumpy_baseline_thickness,QUMOND,3.0,482.7888560033604,38.05741147280095,0.20564888790186525,48
lumpy_baseline_thickness,QUMOND,3.375,492.3140958074702,40.762238326056284,0.21756357164068027,68
lumpy_baseline_thickness,QUMOND,3.75,503.11884290461745,43.43611010314247,0.2070933302581429,56
lumpy_baseline_thickness,QUMOND,4.125,497.45612705614377,45.29907862315296,0.1856225561569956,72
lumpy_baseline_thickness,QUMOND,4.5,495.4616767785405,47.21840261490674,0.14081359345344488,68
lumpy_baseline_thickness,QUMOND,4.875,491.6919701862748,48.95914985636587,0.14227022480969514,88
lumpy_baseline_thickness,QUMOND,5.25,489.25547377316394,50.68127107037777,0.16768175033279298,88
lumpy_baseline_thickness,QUMOND,5.625,481.7237066196254,52.054738974807975,0.1667049488291123,84
lumpy_baseline_thickness,QUMOND,6.0,475.00550182867573,53.3857004353418,0.1629623710434258,112
lumpy_baseline_thickness,QUMOND,6.375,456.2946248413696,53.93401740426659,0.14844623783816885,112
lumpy_baseline_thickness,QUMOND,6.75,444.76344820481324,54.79190884959648,0.14544830246322937,112
lumpy_baseline_thickness,QUMOND,7.125,434.9261543658292,55.66730503497123,0.15487621591495115,116
lumpy_baseline_thickness,QUMOND,7.5,429.42377170507217,56.75102014755366,0.15802941959259045,112
lumpy_baseline_thickness,QUMOND,7.875,418.1680875320242,57.38530900251989,0.15274923788076397,144
lumpy_baseline_thickness,QUMOND,8.25,405.3236517762323,57.826638560043556,0.13083458732240164,140
lumpy_baseline_thickness,QUMOND,8.625,385.2043897303254,57.64015840908191,0.10956151388193422,144
lumpy_baseline_thickness,QUMOND,9.0,364.8133991449688,57.30026694793593,0.1002070280123697,144
lumpy_baseline_thickness,QUMOND,9.375,346.21336784576073,56.971486934729086,0.08878675027021103,168
lumpy_baseline_thickness,QUMOND,9.75,333.7228134989385,57.04206721021469,0.0753807332011586,164
lumpy_baseline_thickness,QUMOND,10.125,321.3291250804039,57.03908652353305,0.06646331079818094,160
lumpy_baseline_thickness,QUMOND,10.5,310.0758129068656,57.05958320494542,0.05693587982743774,184
lumpy_baseline_thickness,QUMOND,10.875,300.73914165727274,57.188619195805394,0.051000876902891984,172
lumpy_baseline_thickness,QUMOND,11.25,290.6236060697553,57.17967793092881,0.06894099963379949,200
lumpy_baseline_thickness,QUMOND,11.625,282.67884884961956,57.32487782696817,0.08856357458277374,192
lumpy_baseline_thickness,algebraic_simple_MOND,0.375,398.7940051303073,12.228971826112987,0.3883149442009276,8
lumpy_baseline_thickness,algebraic_simple_MOND,0.75,470.9309452755625,18.79356828696115,0.26210422577273224,12
lumpy_baseline_thickness,algebraic_simple_MOND,1.125,499.3260740551407,23.70109350456289,0.28332479466214416,16
lumpy_baseline_thickness,algebraic_simple_MOND,1.5,542.0321901613797,28.514001564881585,0.2707040241278823,32
lumpy_baseline_thickness,algebraic_simple_MOND,1.875,584.5566106744336,33.106549880870446,0.25846964375679415,28
lumpy_baseline_thickness,algebraic_simple_MOND,2.25,587.685190700602,36.363328767817094,0.21773391664069341,40
lumpy_baseline_thickness,algebraic_simple_MOND,2.625,581.3005544303521,39.06294862628363,0.1910906857476211,40
lumpy_baseline_thickness,algebraic_simple_MOND,3.0,572.6930918387867,41.44971984846653,0.22678285171162268,48
lumpy_baseline_thickness,algebraic_simple_MOND,3.375,566.1250455351476,43.71123458198273,0.25193799390522426,68
lumpy_baseline_thickness,algebraic_simple_MOND,3.75,561.9237314799251,45.90440058479927,0.2503780600083224,56
lumpy_baseline_thickness,algebraic_simple_MOND,4.125,546.8025315050759,47.49274094489007,0.2339474363733077,72
lumpy_baseline_thickness,algebraic_simple_MOND,4.5,535.667318410686,49.096872943682335,0.18670176644271347,68
lumpy_baseline_thickness,algebraic_simple_MOND,4.875,523.8681284760946,50.53570150221486,0.2038248934826334,88
lumpy_baseline_thickness,algebraic_simple_MOND,5.25,513.1573785111423,51.90449149335245,0.2545837886889798,88
lumpy_baseline_thickness,algebraic_simple_MOND,5.625,498.02959766674616,52.928409071834444,0.25704052831493973,84
lumpy_baseline_thickness,algebraic_simple_MOND,6.0,483.2833267420848,53.84886220202344,0.2498991841094503,112
lumpy_baseline_thickness,algebraic_simple_MOND,6.375,459.1876502300116,54.10472502671392,0.22084192756293117,112
lumpy_baseline_thickness,algebraic_simple_MOND,6.75,441.9296930900433,54.617080005780174,0.20899941766084915,112
lumpy_baseline_thickness,algebraic_simple_MOND,7.125,427.501731822545,55.190124472007064,0.2188966685421082,116
lumpy_baseline_thickness,algebraic_simple_MOND,7.5,416.82616319450887,55.91239776613785,0.22157448920509176,112
lumpy_baseline_thickness,algebraic_simple_MOND,7.875,402.68454021515,56.31288266635181,0.21368626405179306,144
lumpy_baseline_thickness,algebraic_simple_MOND,8.25,386.7008345884746,56.48258037089768,0.18431268448804572,140
lumpy_baseline_thickness,algebraic_simple_MOND,8.625,366.61291475086,56.23198724681681,0.15273393015808737,144
lumpy_baseline_thickness,algebraic_simple_MOND,9.0,347.02673874528415,55.88596110569771,0.13881384562692675,144
lumpy_baseline_thickness,algebraic_simple_MOND,9.375,329.03814711069094,55.54036936465878,0.12061107042541172,168
lumpy_baseline_thickness,algebraic_simple_MOND,9.75,316.11520935790855,55.51687393252261,0.10360174698520101,164
lumpy_baseline_thickness,algebraic_simple_MOND,10.125,303.6294622947252,55.445904318841194,0.09279173966451323,160
lumpy_baseline_thickness,algebraic_simple_MOND,10.5,292.4707555960952,55.416089123638095,0.07954812468901758,184
lumpy_baseline_thickness,algebraic_simple_MOND,10.875,282.7094141750242,55.447857299929886,0.06835915572196,172
lumpy_baseline_thickness,algebraic_simple_MOND,11.25,273.19401842716906,55.43854892857182,0.09066038002108837,200
lumpy_baseline_thickness,algebraic_simple_MOND,11.625,265.2876629622375,55.53349513524258,0.12592752178828318,192
lumpy_thick,newtonian,0.375,26.34677599012766,3.143253250423496,0.41201379965735463,8
lumpy_thick,newtonian,0.75,39.03952364402496,5.411066690867774,0.25729740615587354,12
lumpy_thick,newtonian,1.125,46.7460719721013,7.251850175549269,0.2435212436628715,16
lumpy_thick,newtonian,1.5,55.66831822677334,9.137968994265629,0.22764108927813423,32
lumpy_thick,newtonian,1.875,63.812761785842454,10.938415257634654,0.2088713922597179,28
lumpy_thick,newtonian,2.25,66.14710075124223,12.199630186620208,0.1837540441729401,40
lumpy_thick,newtonian,2.625,66.51984868341651,13.214181881371557,0.1616309416815528,40
lumpy_thick,newtonian,3.0,65.97773497448738,14.068873619571047,0.1826430943822762,48
lumpy_thick,newtonian,3.375,65.25141535390865,14.83993014873863,0.1992455766966872,68
lumpy_thick,newtonian,3.75,64.50983132554899,15.553516241377984,0.19300568902433038,56
lumpy_thick,newtonian,4.125,62.20479729838025,16.018576367949137,0.17961712497516422,72
lumpy_thick,newtonian,4.5,60.3079006154754,16.47378380244318,0.14822060887928792,68
lumpy_thick,newtonian,4.875,58.18674611150585,16.842220378964022,0.15878998571608569,88
lumpy_thick,newtonian,5.25,55.99981200808607,17.146399419191535,0.19301745600468445,88
lumpy_thick,newtonian,5.625,53.23201829796988,17.304048743750133,0.20106644730620526,84
lumpy_thick,newtonian,6.0,50.532704263481534,17.412530705813246,0.20199776382202986,112
lumpy_thick,newtonian,6.375,46.70014598496242,17.25437424695939,0.18786556968500193,112
lumpy_thick,newtonian,6.75,43.72317862057303,17.17939043414719,0.18206410882282487,112
lumpy_thick,newtonian,7.125,41.16941758587392,17.126940774678694,0.18599259323911804,116
lumpy_thick,newtonian,7.5,39.11737242592046,17.128347649274385,0.18530646167194542,112
lumpy_thick,newtonian,7.875,36.59214541480743,16.975368777779426,0.1799746404690697,144
lumpy_thick,newtonian,8.25,34.027515291960114,16.75490976277315,0.15790454057288447,140
lumpy_thick,newtonian,8.625,31.108991160855616,16.380325050571486,0.13562043912800792,144
lumpy_thick,newtonian,9.0,28.446610195853467,16.00060910598972,0.1208832257952162,144
lumpy_thick,newtonian,9.375,25.984294941632626,15.607778992470578,0.10417529473268565,168
lumpy_thick,newtonian,9.75,24.051008336737553,15.313305694172996,0.08689158992152977,164
lumpy_thick,newtonian,10.125,22.350223587029436,15.043138429818194,0.07414789674146087,160
lumpy_thick,newtonian,10.5,20.843225015548672,14.793710239938495,0.06267097550901687,184
lumpy_thick,newtonian,10.875,19.54164744962915,14.577908492466161,0.0536720897499706,172
lumpy_thick,newtonian,11.25,18.30998696389119,14.352259520499757,0.06949981292488498,200
lumpy_thick,newtonian,11.625,17.292714312015107,14.178427411993743,0.09203444313223112,192
lumpy_thick,QUMOND,0.375,221.3401010389895,9.110572862867684,0.33374972110272855,8
lumpy_thick,QUMOND,0.75,299.12909889983115,14.978211648086475,0.20258951899024893,12
lumpy_thick,QUMOND,1.125,336.7601680721066,19.464202759967332,0.20917872525932552,16
lumpy_thick,QUMOND,1.5,383.8146570550832,23.99420733390926,0.20293828236427272,32
lumpy_thick,QUMOND,1.875,429.53808207729514,28.379286528997312,0.1814974090982787,28
lumpy_thick,QUMOND,2.25,446.73367182773393,31.70411269240004,0.16680755407275102,40
lumpy_thick,QUMOND,2.625,457.0023904670294,34.63569365518687,0.1508680452563055,40
lumpy_thick,QUMOND,3.0,463.1278360354452,37.27443504744687,0.16850533170711351,48
lumpy_thick,QUMOND,3.375,469.5125973626732,39.80709755934263,0.17478019400349668,68
lumpy_thick,QUMOND,3.75,476.0468109813625,42.25133774426686,0.1599409275177428,56
lumpy_thick,QUMOND,4.125,473.0732616324188,44.17496128163246,0.13990735929360926,72
lumpy_thick,QUMOND,4.5,472.1026366241046,46.0918850212103,0.10879404104283356,68
lumpy_thick,QUMOND,4.875,469.6768913874406,47.85054697193934,0.11232522748434133,88
lumpy_thick,QUMOND,5.25,465.89099414497747,49.45632132762334,0.13125511926425656,88
lumpy_thick,QUMOND,5.625,458.1095617560774,50.762843546022275,0.13358603856113685,84
lumpy_thick,QUMOND,6.0,450.9523137039379,52.01647702626185,0.13384117215450056,112
lumpy_thick,QUMOND,6.375,436.5524569861733,52.754354448584195,0.12648542109147043,112
lumpy_thick,QUMOND,6.75,425.8709421508719,53.61556545928043,0.1253108872668355,112
lumpy_thick,QUMOND,7.125,416.0934756989756,54.44874667386937,0.12901682304385573,116
lumpy_thick,QUMOND,7.5,408.65833221016976,55.36187760161565,0.1287051625326568,112
lumpy_thick,QUMOND,7.875,396.73007575672284,55.89498498599129,0.1247193472140147,144
lumpy_thick,QUMOND,8.25,384.8155446946875,56.34472684937936,0.10900896128938482,140
lumpy_thick,QUMOND,8.625,368.4458301746674,56.372380517914145,0.09454964591832542,144
lumpy_thick,QUMOND,9.0,352.7305423249722,56.34336589985328,0.08479917558783949,144
lumpy_thick,QUMOND,9.375,337.39857560656617,56.24154733212412,0.07388717119989059,168
lumpy_thick,QUMOND,9.75,325.062354734631,56.29705106542129,0.06158032595900022,164
lumpy_thick,QUMOND,10.125,313.83459749130145,56.36998580449907,0.05234612064426075,160
lumpy_thick,QUMOND,10.5,303.17815601648346,56.42136685842586,0.04515791420467254,184
lumpy_thick,QUMOND,10.875,294.09459431861194,56.55332627896351,0.04064704371345549,172
lumpy_thick,QUMOND,11.25,284.42836413863296,56.56694349670681,0.05140718356427619,200
lumpy_thick,QUMOND,11.625,276.50125495633915,56.69503583972271,0.06215601162832465,192
lumpy_thick,algebraic_simple_MOND,0.375,325.7925258469208,11.053153269207629,0.41201379965735463,8
lumpy_thick,algebraic_simple_MOND,0.75,400.22579086716024,17.325395901692122,0.25729740615587354,12
lumpy_thick,algebraic_simple_MOND,1.125,440.07228765661284,22.25042299853397,0.2435212436628715,16
lumpy_thick,algebraic_simple_MOND,1.5,482.7013026087258,26.908213502815247,0.22764108927813423,32
